site1_chrom	site1_start	site1_end	site1_name	site1_score	site1_strand	site2_chrom	site2_start	site2_end	site2_name	site2_score	site2_strand	site_distance	site_orientation	feature	feat_strand	feat_start	feat_end	query_name	distance	feat_anchor	feat_ovl_peak	peak_ovl_feat	relative_location	transcript_id	gene_id
chr2	18483674	18483683	C10_C2H2_3	12.44156	+	chr2	18483783	18483790	C1_C2H2_13-C10_C2H2_38-C5_C2H2_57	9.70476	-	100	convergent	transcript	-	18482622	18485461	query_1	1783	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483701	18483710	C10_C2H2_3	12.44156	+	chr2	18483783	18483790	C1_C2H2_13-C10_C2H2_38-C5_C2H2_57	9.70476	-	73	convergent	transcript	-	18482622	18485461	query_1	1756	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483755	18483764	C10_C2H2_3	12.44156	+	chr2	18483783	18483790	C1_C2H2_13-C10_C2H2_38-C5_C2H2_57	9.70476	-	19	convergent	transcript	-	18482622	18485461	query_1	1702	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483783	18483790	C1_C2H2_13-C10_C2H2_38-C5_C2H2_57	9.70476	-	chr2	18483833	18483842	C10_C2H2_3	6.45803	+	43	divergent	transcript	-	18482622	18485461	query_1	1675	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483783	18483790	C1_C2H2_13-C10_C2H2_38-C5_C2H2_57	9.70476	-	chr2	18483854	18483863	C10_C2H2_3	12.44156	+	64	divergent	transcript	-	18482622	18485461	query_1	1675	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483194	18483203	C10_C2H2_3	6.45803	+	chr2	18483288	18483296	C3_C2H2_21	11.09415	-	85	convergent	transcript	-	18482622	18485461	query_1	2263	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483215	18483224	C10_C2H2_3	6.45803	+	chr2	18483288	18483296	C3_C2H2_21	11.09415	-	64	convergent	transcript	-	18482622	18485461	query_1	2242	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483215	18483224	C10_C2H2_3	6.45803	+	chr2	18483312	18483320	C3_C2H2_21	11.09415	-	88	convergent	transcript	-	18482622	18485461	query_1	2242	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483236	18483245	C10_C2H2_3	12.44156	+	chr2	18483288	18483296	C3_C2H2_21	11.09415	-	43	convergent	transcript	-	18482622	18485461	query_1	2221	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483236	18483245	C10_C2H2_3	12.44156	+	chr2	18483312	18483320	C3_C2H2_21	11.09415	-	67	convergent	transcript	-	18482622	18485461	query_1	2221	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483257	18483266	C10_C2H2_3	12.44156	+	chr2	18483288	18483296	C3_C2H2_21	11.09415	-	22	convergent	transcript	-	18482622	18485461	query_1	2200	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483257	18483266	C10_C2H2_3	12.44156	+	chr2	18483312	18483320	C3_C2H2_21	11.09415	-	46	convergent	transcript	-	18482622	18485461	query_1	2200	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483257	18483266	C10_C2H2_3	12.44156	+	chr2	18483348	18483356	C3_C2H2_21	11.09415	-	82	convergent	transcript	-	18482622	18485461	query_1	2200	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483288	18483296	C3_C2H2_21	11.09415	-	chr2	18483311	18483320	C10_C2H2_3	6.45803	+	15	divergent	transcript	-	18482622	18485461	query_1	2169	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483288	18483296	C3_C2H2_21	11.09415	-	chr2	18483332	18483341	C10_C2H2_3	6.45803	+	36	divergent	transcript	-	18482622	18485461	query_1	2169	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483288	18483296	C3_C2H2_21	11.09415	-	chr2	18483347	18483356	C10_C2H2_3	6.45803	+	51	divergent	transcript	-	18482622	18485461	query_1	2169	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483288	18483296	C3_C2H2_21	11.09415	-	chr2	18483368	18483377	C10_C2H2_3	6.45803	+	72	divergent	transcript	-	18482622	18485461	query_1	2169	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483288	18483296	C3_C2H2_21	11.09415	-	chr2	18483383	18483392	C10_C2H2_3	6.45803	+	87	divergent	transcript	-	18482622	18485461	query_1	2169	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483311	18483320	C10_C2H2_3	6.45803	+	chr2	18483348	18483356	C3_C2H2_21	11.09415	-	28	convergent	transcript	-	18482622	18485461	query_1	2146	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483311	18483320	C10_C2H2_3	6.45803	+	chr2	18483384	18483392	C3_C2H2_21	11.09415	-	64	convergent	transcript	-	18482622	18485461	query_1	2146	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483312	18483320	C3_C2H2_21	11.09415	-	chr2	18483332	18483341	C10_C2H2_3	6.45803	+	12	divergent	transcript	-	18482622	18485461	query_1	2145	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483312	18483320	C3_C2H2_21	11.09415	-	chr2	18483347	18483356	C10_C2H2_3	6.45803	+	27	divergent	transcript	-	18482622	18485461	query_1	2145	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483312	18483320	C3_C2H2_21	11.09415	-	chr2	18483368	18483377	C10_C2H2_3	6.45803	+	48	divergent	transcript	-	18482622	18485461	query_1	2145	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483312	18483320	C3_C2H2_21	11.09415	-	chr2	18483383	18483392	C10_C2H2_3	6.45803	+	63	divergent	transcript	-	18482622	18485461	query_1	2145	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483332	18483341	C10_C2H2_3	6.45803	+	chr2	18483348	18483356	C3_C2H2_21	11.09415	-	7	convergent	transcript	-	18482622	18485461	query_1	2125	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483332	18483341	C10_C2H2_3	6.45803	+	chr2	18483384	18483392	C3_C2H2_21	11.09415	-	43	convergent	transcript	-	18482622	18485461	query_1	2125	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483347	18483356	C10_C2H2_3	6.45803	+	chr2	18483384	18483392	C3_C2H2_21	11.09415	-	28	convergent	transcript	-	18482622	18485461	query_1	2110	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483347	18483356	C10_C2H2_3	6.45803	+	chr2	18483453	18483461	C3_C2H2_21	11.09415	-	97	convergent	transcript	-	18482622	18485461	query_1	2110	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483348	18483356	C3_C2H2_21	11.09415	-	chr2	18483368	18483377	C10_C2H2_3	6.45803	+	12	divergent	transcript	-	18482622	18485461	query_1	2109	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483348	18483356	C3_C2H2_21	11.09415	-	chr2	18483383	18483392	C10_C2H2_3	6.45803	+	27	divergent	transcript	-	18482622	18485461	query_1	2109	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483348	18483356	C3_C2H2_21	11.09415	-	chr2	18483437	18483446	C10_C2H2_3	6.45803	+	81	divergent	transcript	-	18482622	18485461	query_1	2109	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483348	18483356	C3_C2H2_21	11.09415	-	chr2	18483452	18483461	C10_C2H2_3	6.45803	+	96	divergent	transcript	-	18482622	18485461	query_1	2109	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483368	18483377	C10_C2H2_3	6.45803	+	chr2	18483384	18483392	C3_C2H2_21	11.09415	-	7	convergent	transcript	-	18482622	18485461	query_1	2089	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483368	18483377	C10_C2H2_3	6.45803	+	chr2	18483453	18483461	C3_C2H2_21	11.09415	-	76	convergent	transcript	-	18482622	18485461	query_1	2089	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483368	18483377	C10_C2H2_3	6.45803	+	chr2	18483465	18483473	C3_C2H2_21	11.09415	-	88	convergent	transcript	-	18482622	18485461	query_1	2089	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483383	18483392	C10_C2H2_3	6.45803	+	chr2	18483453	18483461	C3_C2H2_21	11.09415	-	61	convergent	transcript	-	18482622	18485461	query_1	2074	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483383	18483392	C10_C2H2_3	6.45803	+	chr2	18483465	18483473	C3_C2H2_21	11.09415	-	73	convergent	transcript	-	18482622	18485461	query_1	2074	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483384	18483392	C3_C2H2_21	11.09415	-	chr2	18483437	18483446	C10_C2H2_3	6.45803	+	45	divergent	transcript	-	18482622	18485461	query_1	2073	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483384	18483392	C3_C2H2_21	11.09415	-	chr2	18483452	18483461	C10_C2H2_3	6.45803	+	60	divergent	transcript	-	18482622	18485461	query_1	2073	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483384	18483392	C3_C2H2_21	11.09415	-	chr2	18483488	18483497	C10_C2H2_3	12.44156	+	96	divergent	transcript	-	18482622	18485461	query_1	2073	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483437	18483446	C10_C2H2_3	6.45803	+	chr2	18483453	18483461	C3_C2H2_21	11.09415	-	7	convergent	transcript	-	18482622	18485461	query_1	2020	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483437	18483446	C10_C2H2_3	6.45803	+	chr2	18483465	18483473	C3_C2H2_21	11.09415	-	19	convergent	transcript	-	18482622	18485461	query_1	2020	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483437	18483446	C10_C2H2_3	6.45803	+	chr2	18483522	18483530	C3_C2H2_21	11.09415	-	76	convergent	transcript	-	18482622	18485461	query_1	2020	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483437	18483446	C10_C2H2_3	6.45803	+	chr2	18483546	18483554	C3_C2H2_21	11.09415	-	100	convergent	transcript	-	18482622	18485461	query_1	2020	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483452	18483461	C10_C2H2_3	6.45803	+	chr2	18483465	18483473	C3_C2H2_21	11.09415	-	4	convergent	transcript	-	18482622	18485461	query_1	2005	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483452	18483461	C10_C2H2_3	6.45803	+	chr2	18483522	18483530	C3_C2H2_21	11.09415	-	61	convergent	transcript	-	18482622	18485461	query_1	2005	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483452	18483461	C10_C2H2_3	6.45803	+	chr2	18483546	18483554	C3_C2H2_21	11.09415	-	85	convergent	transcript	-	18482622	18485461	query_1	2005	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483453	18483461	C3_C2H2_21	11.09415	-	chr2	18483488	18483497	C10_C2H2_3	12.44156	+	27	divergent	transcript	-	18482622	18485461	query_1	2004	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483453	18483461	C3_C2H2_21	11.09415	-	chr2	18483506	18483515	C10_C2H2_3	6.45803	+	45	divergent	transcript	-	18482622	18485461	query_1	2004	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483453	18483461	C3_C2H2_21	11.09415	-	chr2	18483545	18483554	C10_C2H2_3	6.45803	+	84	divergent	transcript	-	18482622	18485461	query_1	2004	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483453	18483461	C3_C2H2_21	11.09415	-	chr2	18483560	18483569	C10_C2H2_3	12.44156	+	99	divergent	transcript	-	18482622	18485461	query_1	2004	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483465	18483473	C3_C2H2_21	11.09415	-	chr2	18483488	18483497	C10_C2H2_3	12.44156	+	15	divergent	transcript	-	18482622	18485461	query_1	1992	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483465	18483473	C3_C2H2_21	11.09415	-	chr2	18483506	18483515	C10_C2H2_3	6.45803	+	33	divergent	transcript	-	18482622	18485461	query_1	1992	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483465	18483473	C3_C2H2_21	11.09415	-	chr2	18483545	18483554	C10_C2H2_3	6.45803	+	72	divergent	transcript	-	18482622	18485461	query_1	1992	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483465	18483473	C3_C2H2_21	11.09415	-	chr2	18483560	18483569	C10_C2H2_3	12.44156	+	87	divergent	transcript	-	18482622	18485461	query_1	1992	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483488	18483497	C10_C2H2_3	12.44156	+	chr2	18483522	18483530	C3_C2H2_21	11.09415	-	25	convergent	transcript	-	18482622	18485461	query_1	1969	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483488	18483497	C10_C2H2_3	12.44156	+	chr2	18483546	18483554	C3_C2H2_21	11.09415	-	49	convergent	transcript	-	18482622	18485461	query_1	1969	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483488	18483497	C10_C2H2_3	12.44156	+	chr2	18483579	18483587	C3_C2H2_21	11.09415	-	82	convergent	transcript	-	18482622	18485461	query_1	1969	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483506	18483515	C10_C2H2_3	6.45803	+	chr2	18483522	18483530	C3_C2H2_21	11.09415	-	7	convergent	transcript	-	18482622	18485461	query_1	1951	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483506	18483515	C10_C2H2_3	6.45803	+	chr2	18483546	18483554	C3_C2H2_21	11.09415	-	31	convergent	transcript	-	18482622	18485461	query_1	1951	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483506	18483515	C10_C2H2_3	6.45803	+	chr2	18483579	18483587	C3_C2H2_21	11.09415	-	64	convergent	transcript	-	18482622	18485461	query_1	1951	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483506	18483515	C10_C2H2_3	6.45803	+	chr2	18483603	18483611	C3_C2H2_21	11.09415	-	88	convergent	transcript	-	18482622	18485461	query_1	1951	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483522	18483530	C3_C2H2_21	11.09415	-	chr2	18483545	18483554	C10_C2H2_3	6.45803	+	15	divergent	transcript	-	18482622	18485461	query_1	1935	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483522	18483530	C3_C2H2_21	11.09415	-	chr2	18483560	18483569	C10_C2H2_3	12.44156	+	30	divergent	transcript	-	18482622	18485461	query_1	1935	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483522	18483530	C3_C2H2_21	11.09415	-	chr2	18483602	18483611	C10_C2H2_3	6.45803	+	72	divergent	transcript	-	18482622	18485461	query_1	1935	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483522	18483530	C3_C2H2_21	11.09415	-	chr2	18483617	18483626	C10_C2H2_3	12.44156	+	87	divergent	transcript	-	18482622	18485461	query_1	1935	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483545	18483554	C10_C2H2_3	6.45803	+	chr2	18483579	18483587	C3_C2H2_21	11.09415	-	25	convergent	transcript	-	18482622	18485461	query_1	1912	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483545	18483554	C10_C2H2_3	6.45803	+	chr2	18483603	18483611	C3_C2H2_21	11.09415	-	49	convergent	transcript	-	18482622	18485461	query_1	1912	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483545	18483554	C10_C2H2_3	6.45803	+	chr2	18483639	18483647	C3_C2H2_21	11.09415	-	85	convergent	transcript	-	18482622	18485461	query_1	1912	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483546	18483554	C3_C2H2_21	11.09415	-	chr2	18483560	18483569	C10_C2H2_3	12.44156	+	6	divergent	transcript	-	18482622	18485461	query_1	1911	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483546	18483554	C3_C2H2_21	11.09415	-	chr2	18483602	18483611	C10_C2H2_3	6.45803	+	48	divergent	transcript	-	18482622	18485461	query_1	1911	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483546	18483554	C3_C2H2_21	11.09415	-	chr2	18483617	18483626	C10_C2H2_3	12.44156	+	63	divergent	transcript	-	18482622	18485461	query_1	1911	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483546	18483554	C3_C2H2_21	11.09415	-	chr2	18483638	18483647	C10_C2H2_3	6.45803	+	84	divergent	transcript	-	18482622	18485461	query_1	1911	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483546	18483554	C3_C2H2_21	11.09415	-	chr2	18483653	18483662	C10_C2H2_3	6.45803	+	99	divergent	transcript	-	18482622	18485461	query_1	1911	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483560	18483569	C10_C2H2_3	12.44156	+	chr2	18483579	18483587	C3_C2H2_21	11.09415	-	10	convergent	transcript	-	18482622	18485461	query_1	1897	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483560	18483569	C10_C2H2_3	12.44156	+	chr2	18483603	18483611	C3_C2H2_21	11.09415	-	34	convergent	transcript	-	18482622	18485461	query_1	1897	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483560	18483569	C10_C2H2_3	12.44156	+	chr2	18483639	18483647	C3_C2H2_21	11.09415	-	70	convergent	transcript	-	18482622	18485461	query_1	1897	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483579	18483587	C3_C2H2_21	11.09415	-	chr2	18483602	18483611	C10_C2H2_3	6.45803	+	15	divergent	transcript	-	18482622	18485461	query_1	1878	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483579	18483587	C3_C2H2_21	11.09415	-	chr2	18483617	18483626	C10_C2H2_3	12.44156	+	30	divergent	transcript	-	18482622	18485461	query_1	1878	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483579	18483587	C3_C2H2_21	11.09415	-	chr2	18483638	18483647	C10_C2H2_3	6.45803	+	51	divergent	transcript	-	18482622	18485461	query_1	1878	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483579	18483587	C3_C2H2_21	11.09415	-	chr2	18483653	18483662	C10_C2H2_3	6.45803	+	66	divergent	transcript	-	18482622	18485461	query_1	1878	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483579	18483587	C3_C2H2_21	11.09415	-	chr2	18483674	18483683	C10_C2H2_3	12.44156	+	87	divergent	transcript	-	18482622	18485461	query_1	1878	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483602	18483611	C10_C2H2_3	6.45803	+	chr2	18483639	18483647	C3_C2H2_21	11.09415	-	28	convergent	transcript	-	18482622	18485461	query_1	1855	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483603	18483611	C3_C2H2_21	11.09415	-	chr2	18483617	18483626	C10_C2H2_3	12.44156	+	6	divergent	transcript	-	18482622	18485461	query_1	1854	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483603	18483611	C3_C2H2_21	11.09415	-	chr2	18483638	18483647	C10_C2H2_3	6.45803	+	27	divergent	transcript	-	18482622	18485461	query_1	1854	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483603	18483611	C3_C2H2_21	11.09415	-	chr2	18483653	18483662	C10_C2H2_3	6.45803	+	42	divergent	transcript	-	18482622	18485461	query_1	1854	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483603	18483611	C3_C2H2_21	11.09415	-	chr2	18483674	18483683	C10_C2H2_3	12.44156	+	63	divergent	transcript	-	18482622	18485461	query_1	1854	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483603	18483611	C3_C2H2_21	11.09415	-	chr2	18483701	18483710	C10_C2H2_3	12.44156	+	90	divergent	transcript	-	18482622	18485461	query_1	1854	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483617	18483626	C10_C2H2_3	12.44156	+	chr2	18483639	18483647	C3_C2H2_21	11.09415	-	13	convergent	transcript	-	18482622	18485461	query_1	1840	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483638	18483647	C10_C2H2_3	6.45803	+	chr2	18483732	18483740	C3_C2H2_21	5.11063	-	85	convergent	transcript	-	18482622	18485461	query_1	1819	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483639	18483647	C3_C2H2_21	11.09415	-	chr2	18483653	18483662	C10_C2H2_3	6.45803	+	6	divergent	transcript	-	18482622	18485461	query_1	1818	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483639	18483647	C3_C2H2_21	11.09415	-	chr2	18483674	18483683	C10_C2H2_3	12.44156	+	27	divergent	transcript	-	18482622	18485461	query_1	1818	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483639	18483647	C3_C2H2_21	11.09415	-	chr2	18483701	18483710	C10_C2H2_3	12.44156	+	54	divergent	transcript	-	18482622	18485461	query_1	1818	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483653	18483662	C10_C2H2_3	6.45803	+	chr2	18483732	18483740	C3_C2H2_21	5.11063	-	70	convergent	transcript	-	18482622	18485461	query_1	1804	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483674	18483683	C10_C2H2_3	12.44156	+	chr2	18483732	18483740	C3_C2H2_21	5.11063	-	49	convergent	transcript	-	18482622	18485461	query_1	1783	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483701	18483710	C10_C2H2_3	12.44156	+	chr2	18483732	18483740	C3_C2H2_21	5.11063	-	22	convergent	transcript	-	18482622	18485461	query_1	1756	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483732	18483740	C3_C2H2_21	5.11063	-	chr2	18483755	18483764	C10_C2H2_3	12.44156	+	15	divergent	transcript	-	18482622	18485461	query_1	1725	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483732	18483740	C3_C2H2_21	5.11063	-	chr2	18483782	18483791	C10_C2H2_3	6.45803	+	42	divergent	transcript	-	18482622	18485461	query_1	1725	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483732	18483740	C3_C2H2_21	5.11063	-	chr2	18483833	18483842	C10_C2H2_3	6.45803	+	93	divergent	transcript	-	18482622	18485461	query_1	1725	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483194	18483203	C10_C2H2_3	6.45803	+	chr2	18483289	18483296	C1_C2H2_14-C3_C2H2_30-C5_C2H2_59	9.70476	-	86	convergent	transcript	-	18482622	18485461	query_1	2263	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483215	18483224	C10_C2H2_3	6.45803	+	chr2	18483289	18483296	C1_C2H2_14-C3_C2H2_30-C5_C2H2_59	9.70476	-	65	convergent	transcript	-	18482622	18485461	query_1	2242	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483215	18483224	C10_C2H2_3	6.45803	+	chr2	18483313	18483320	C1_C2H2_14-C3_C2H2_30-C5_C2H2_59	9.70476	-	89	convergent	transcript	-	18482622	18485461	query_1	2242	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483236	18483245	C10_C2H2_3	12.44156	+	chr2	18483289	18483296	C1_C2H2_14-C3_C2H2_30-C5_C2H2_59	9.70476	-	44	convergent	transcript	-	18482622	18485461	query_1	2221	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483236	18483245	C10_C2H2_3	12.44156	+	chr2	18483313	18483320	C1_C2H2_14-C3_C2H2_30-C5_C2H2_59	9.70476	-	68	convergent	transcript	-	18482622	18485461	query_1	2221	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483257	18483266	C10_C2H2_3	12.44156	+	chr2	18483289	18483296	C1_C2H2_14-C3_C2H2_30-C5_C2H2_59	9.70476	-	23	convergent	transcript	-	18482622	18485461	query_1	2200	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483257	18483266	C10_C2H2_3	12.44156	+	chr2	18483313	18483320	C1_C2H2_14-C3_C2H2_30-C5_C2H2_59	9.70476	-	47	convergent	transcript	-	18482622	18485461	query_1	2200	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483257	18483266	C10_C2H2_3	12.44156	+	chr2	18483349	18483356	C1_C2H2_14-C3_C2H2_30-C5_C2H2_59	9.70476	-	83	convergent	transcript	-	18482622	18485461	query_1	2200	start	1.0	0.003	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483289	18483296	C1_C2H2_14-C3_C2H2_30-C5_C2H2_59	9.70476	-	chr2	18483311	18483320	C10_C2H2_3	6.45803	+	15	divergent	transcript	-	18482622	18485461	query_1	2169	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483289	18483296	C1_C2H2_14-C3_C2H2_30-C5_C2H2_59	9.70476	-	chr2	18483332	18483341	C10_C2H2_3	6.45803	+	36	divergent	transcript	-	18482622	18485461	query_1	2169	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483289	18483296	C1_C2H2_14-C3_C2H2_30-C5_C2H2_59	9.70476	-	chr2	18483347	18483356	C10_C2H2_3	6.45803	+	51	divergent	transcript	-	18482622	18485461	query_1	2169	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
