peak	s1	s2	s3	s4	s5	s6	s7	s8	s9	s10	s11	s12	s13	s14	s15	s16
chr1.29217688.29217920	8.24013471848786	7.83491399372029	8.4739332553653	8.52715751710781	8.22651556595604	8.35251838096589	8.57746446512094	8.53097630494301	8.38346907644983	8.34050004990036	8.79179620174942	8.64548937810122	8.08077600150805	7.88316392768027	8.6826071158616	8.78422627787158
chr1.29234270.29234460	8.84677340896003	8.97990921228303	8.6149561822307	8.36284375469237	8.65366418736278	8.97267687852333	8.37958052557926	8.48376762569299	8.95773325860331	8.66271452240709	8.5525206683637	8.4982693057189	8.67100990879507	8.58680817571642	8.34977922379107	8.38116136711057
chr1.29278783.29279074	8.41188208300935	8.15094222173076	9.05987313135204	8.66023033567184	8.68521259766914	8.29627949808272	8.82052880309308	8.82790422720621	7.99279367002313	7.93734611815081	8.03813048287189	8.05467884345952	8.37232300595265	8.24184776820076	8.84494074735893	8.66552588678426
chr1.29355615.29355847	8.75766625957196	8.43206353848407	9.16788336390736	8.90648460888433	8.85929295134565	9.1685972413742	9.0442578301593	9.07340042910029	8.92975472475124	9.19024009674226	9.37682031151922	9.19166515428041	8.94966726804386	9.14358419506915	9.00764766321595	9.06619293220202
chr1.29362317.29362532	9.23263895862409	8.89543912558567	8.97310395680134	8.86942756631457	9.50838775639366	9.34282354542559	8.64973977264014	8.84103579982847	9.23424259371724	9.32862991334288	9.05070974000513	8.92912180206793	9.39792713525387	9.18358912063596	8.8090248469089	8.90517010520932
chr1.29390406.29390695	8.56100589883848	8.52667056221599	8.49514219501931	8.39114627552625	8.51851817653507	8.54652194862334	8.60608883175022	8.50115539904683	8.83435711386496	8.8361904070858	8.26566519738291	8.40584848180016	8.62199874252001	8.69524819011079	8.03412585894072	8.09689990470664
chr1.29403896.29404235	8.64547859249727	8.20619415064885	8.22905616154285	8.42781353664056	8.58122848977042	8.45717729104814	8.40864862163733	8.24044795610041	8.41627501307834	8.51903963531893	8.07159606416804	7.90073313640951	8.79379484144778	8.80196013222333	8.24295044435098	8.13995381363765
chr1.29420961.29421028	7.64877606860739	7.3669337756801	7.73967347236496	7.78548599522093	7.80419473415278	7.7211071834785	7.77723215053846	7.81124876069388	7.77396234987664	7.856183047992	7.78475683746366	7.81255953394104	7.97864930524324	7.98428102587331	7.74601660875792	7.71273399570283
chr1.29431267.29431340	8.72445665216591	8.32088692409537	8.29554357688333	8.33625532698392	9.10964962628103	9.18468153590948	8.2605399034508	8.20162372178092	8.82287427272916	9.33535690322257	8.66842609405878	8.63155460572903	8.71233903254378	8.51314029337099	8.66636627085118	8.5255580994973
chr1.29437589.29437657	7.88742486073422	7.88639990795613	7.95013567828165	7.88734050448776	8.04410733085333	7.86093412670796	7.91185872054643	7.90821534006838	8.0477899933546	8.11826005817186	7.93002435576455	7.90999882841664	8.07051962651593	8.14029612069379	7.75605085613522	7.72240772535822
chr1.29450099.29452272	11.3039295678688	11.6283239884645	10.5013052526183	10.5119380088357	11.180348843687	11.073646053062	10.4071917233003	10.4508016471747	11.0458417037848	10.7578485102975	10.2804345820702	10.2933755573386	10.8263918286196	10.8415814006761	10.5680304972163	10.5033238681711
chr1.29453719.29453855	8.49254509201248	8.20170018683685	7.97012582278579	8.00927386161674	8.52565237969197	8.34465728956183	7.94248998361601	7.90821534006838	8.27884113108331	8.0616426803036	7.62129157827296	7.96367210215819	8.02838178013573	7.81461420818364	8.01210148160064	7.9695134344661
chr1.29501483.29501582	9.12294380692603	8.8854216069402	8.86686979832894	8.63590129136194	9.44029038443005	9.60092696887526	8.7861024177124	8.77396471710386	9.06397233771683	9.46332870891365	9.22681448875195	9.25922788552831	8.81000453630828	8.74790850711393	9.04758516352777	8.96308784346326
chr1.29577415.29577607	8.04074441888395	7.92908612155853	8.45854322122734	8.27591883019733	7.97496248637334	8.18338847660428	8.56915874026639	8.41613372102048	8.22891212719854	7.92619608969055	8.503915481943	8.55935681291526	8.2188540097557	8.1650988111875	8.66636627085118	8.58755432549404
chr1.29614931.29615052	8.14275927669252	8.18810138733398	8.30978021120174	8.60914294347295	7.97496248637334	7.86093412670796	8.53962345491377	8.50975322794767	8.28492259425282	8.15430518805239	8.23104427938237	8.40017270145007	8.17330774310173	8.01328276822954	8.2007583754946	8.22654136826838
chr1.29676303.29676656	8.75468361032434	8.64511430790717	9.12319080796692	9.29573677162479	8.60807479054605	8.71310979715316	9.39345111679015	9.21058406759869	8.8419548011466	8.64566489821664	8.95100786214565	9.15190578417515	8.74386722139259	8.92935189077415	8.88330679058024	8.79106855588752
chr1.29845536.29845708	8.59551061385911	8.71040860677648	8.1981212889225	8.24178047801664	8.46732291505812	8.3603244046701	7.97938468020293	8.08826454257395	8.34967900616467	8.31795894771696	8.15819949239701	7.98937422346991	8.12077390546678	8.26438550406711	8.2488433360962	8.21540269014776
chr1.29866687.29866957	8.90640686244964	8.91031974691371	8.47087156722055	8.38881472336262	8.86470007240613	8.87512678902304	8.16325218276083	8.45269858539373	8.87559211410539	8.60492502152737	8.36958086709778	8.3887350732629	8.67699998470092	8.61586757380183	8.43736187396204	8.40965633920192
chr1.29877310.29877490	8.61574661195338	8.62047625423203	8.18230492050745	8.26552965258659	8.46732291505812	8.74161268225562	8.19862634814496	8.20725825714862	8.35538205168798	8.27933044564177	7.92041579441825	8.08574913901931	8.12077390546678	7.75921431198499	8.0413564150728	7.99079289158971
chr1.29960489.29960605	8.0849827065748	8.06715506167163	7.70656652066734	7.7679589327686	8.34928180795661	8.23698159858802	7.59193800162895	7.69138707456832	8.41627501307834	8.34050004990036	7.5468192177047	7.70201505186983	8.12077390546678	8.02039647060776	7.38168036242441	7.36190729685716
chr1.30160694.30160839	10.1695791266884	9.80328926811704	9.62431636873761	9.549967693156	10.4685649599062	10.6191515898494	9.41523901558968	9.38339744318466	10.2360569251494	10.7196431448576	10.0957784153077	10.0230377958628	9.71237539261316	9.41469458110161	9.86407122728412	9.87147641259885
chr1.30180466.30180667	8.32505406585837	8.26294322748306	8.89967456760232	8.68952270343154	8.75189534214886	8.49235343954407	8.68052919029954	8.9594649994328	8.39451033717276	8.68508314895134	8.89210284723089	8.8493629267942	8.49341242035942	8.43930919437178	8.82711048648851	8.81472707710745
chr1.30181068.30181635	8.30334150752529	8.09253558958762	9.10303709449057	9.11931596959279	8.43702126179939	8.45001194859096	8.97089563430099	9.1189716442171	8.45339200045301	8.6683451541094	9.29358228651663	9.44117611080106	8.33692232578063	8.2699468451699	9.0892733700494	9.09344624269425
chr1.30181906.30182032	7.61168649337318	7.52947288216363	8.22140704891092	7.99914010470576	7.58738575462851	7.46551012407003	8.03554560338821	8.10081212677332	7.81453596577739	7.89188731492077	8.35711323196316	8.3357736082731	7.68432539892527	7.60011130715387	7.9664513535862	8.05190027445149
chr1.30182183.30182356	7.64877606860739	7.53949122028279	8.64973650633127	8.24178047801664	7.80419473415278	7.7211071834785	8.11410883345002	8.28315460872318	7.84370866369068	8.04202249507354	8.36958086709778	8.59840177745654	7.67620315834228	7.72000903394694	7.93471828669051	7.99777978771792
chr1.30313392.30313513	8.64221082628215	8.72763017935267	8.09502203780666	8.13219212817728	8.44467175465265	8.57915894796384	8.41817470769228	8.39267083997512	8.61403839929612	8.61670579801128	8.02958037558603	8.15943860961541	8.73819417309679	8.69524819011079	7.86767360291836	8.01160021344303
chr1.30401372.30401472	8.34212138389899	8.21512485151496	8.30623838052369	8.11424682224338	8.2719718774957	8.29627949808272	8.0148728228798	8.1070272078427	8.36105608830498	8.14541284387887	7.85005991040023	7.84297514321111	8.00660063599757	7.67867551942766	7.77574496213672	7.60825609205386
chr1.30457470.30457565	10.4381002434993	10.2482559897093	9.9457149423998	9.4826008267913	11.0537850690637	11.0012297806052	9.98436819347557	9.92364777552435	10.4791794738314	10.8912789069973	10.5354206866618	10.408236887827	10.0788049551448	10.251037356508	10.3025902975936	10.2685671635552
chr1.30474388.30474551	8.43551151170096	8.34086047418587	8.28474286035726	7.97156981923879	8.53274363588442	8.75283291137083	8.17517807429208	8.04963547767171	8.67183437128928	8.58703460791973	8.15819949239701	8.22151686910021	8.53784137909322	8.21298854090824	7.91842586680785	8.04529955179665
chr1.30483902.30484200	9.29121612304054	9.00764376342855	8.88665371300068	8.65093051086892	9.36492512949849	9.33570008008898	8.61414351184345	8.58040992025566	9.22862324395018	9.29448234605725	8.47035508518402	8.49303237650582	9.27590326191352	9.16507010675409	8.30606511666706	8.34697850197222
chr1.30545805.30545967	8.20707464149699	7.90494592389456	8.17831299613856	7.99232328139829	8.263033455624	8.6171827446848	7.73983482028043	7.86913285906029	8.50442813195672	8.43324791232129	8.15062575288051	8.17355742758241	8.05493123999518	7.9390106293022	7.56358096864474	7.92542021105686
chr1.30566694.30566985	9.0703341020599	9.1045730249507	9.36223926886934	9.20075424286574	9.28119629441106	9.55000520363259	9.36009912000325	9.34389769309973	7.62515666935514	7.68061571433542	7.36247693978305	7.52767375916712	7.53139568522892	7.46855727693507	7.75605085613522	7.76903910756833
chr2.3652.4557	12.3944344260859	12.835512182329	12.7918375766196	12.4812354445857	12.0367731833287	12.0426080306582	12.4305610132259	12.3574485003003	12.5322743121877	12.5937926647241	12.7701280486867	12.8164242375533	10.606689440493	10.6218146531276	12.231419027433	12.0632020278545
chr2.22852.22953	7.81058824991574	7.68998881331728	8.14167327960561	7.90256956873964	7.66114905576052	8.19251285714017	8.16325218276083	8.19026290155503	8.07786467113412	8.05188208005461	8.42993110530683	8.34178392628668	7.93804735044877	7.80563894591082	7.9895543654989	7.94773313418356
chr2.223779.223877	8.00030238672825	7.90494592389456	8.09067137765688	8.12624570190179	7.7745945551711	7.7211071834785	8.20440705508797	8.22398315203123	7.96820720881278	8.13644237828624	8.14299556131483	8.10092526208713	7.67620315834228	7.5245905295409	8.13080455994866	8.01160021344303
chr2.256785.256974	8.55045667570568	8.43206353848407	7.97505643252984	7.92124488641693	8.48953942877896	8.44280174608222	7.75875485540004	7.90053666718113	8.39451033717276	8.25547598270383	7.89095297872394	7.69003822957213	8.03375041762298	7.98428102587331	7.70452460112708	7.7413963022088
chr2.353132.353337	8.89309659794682	9.1024477684664	9.17838910877738	9.25784924605771	8.64081268579556	8.71310979715316	9.38905128558708	9.27538405815518	8.93680655456192	8.77070563079208	8.99626697447562	9.25060651067011	8.99225938308494	8.90031104934289	9.10963174477528	9.320944464007
chr2.353507.353680	8.68085720305332	8.94678316764931	8.76061824163881	9.15752503815262	8.3241113450243	8.43554601379474	9.0270242520123	9.01197301060511	8.70608705677876	8.69061206128463	8.5148913695869	8.73882465077908	8.74103393749207	8.70672308973669	8.86252353886483	8.89578148744428
chr2.357874.357959	8.39180903266041	8.66627018462091	8.55370605229884	8.65465896503426	8.04410733085333	7.88628856506485	8.46465088993886	8.55182431219767	8.4842817215192	8.18052996617214	8.43579368981971	8.37135817492092	8.51754427202193	8.55702607636933	8.54614022694714	8.66929603498605
chr2.414495.414639	8.26767762982535	8.16968888059524	8.06415772961176	8.06475569965052	8.19827809579241	8.49926281621329	7.99374094834723	7.85299386006602	8.24790918664806	8.48022924039342	7.85005991040023	7.84297514321111	8.15451514399314	7.93124287626003	7.80440971717426	7.98375355788564
chr2.424129.424209	9.21392624915741	8.87278806818984	8.77737791684191	8.754705129614	9.57958142548204	9.73265778754334	8.76852828194827	8.80122387875225	9.2918652624948	9.73906623685686	9.2174463066078	9.09480632265944	8.96163982910687	8.88057780021402	9.14381717537226	9.06067369622114
chr2.441200.441483	9.33974348846356	9.12563931630525	9.16788336390736	8.93953625516763	9.69739995478656	9.55000520363259	8.7861024177124	8.91401664260234	9.16519572108666	9.41040589210605	9.23920412798557	9.02147390344381	9.18659482631812	9.11068677758498	8.70657215886981	9.05790533637748
chr2.547509.547738	8.53624344314838	8.45017618736047	8.24419111075168	8.01930049410896	8.60141927483029	8.42824406523655	8.23284404138317	8.05618041300623	8.85701482216263	8.72327379738605	8.15062575288051	8.22819303864284	8.78834477353737	8.74052135261692	7.8229768571049	8.28055381379428
chr2.625787.626472	9.25516011932079	9.4139899536923	9.26612952994126	9.56119136031091	9.06420984103336	8.8649500648622	9.29555223816608	9.22038439733031	9.16519572108666	9.28406691897447	9.29949064452864	9.16426670307033	8.85483174512653	8.84358641211764	9.53608831408352	9.49766605873171
chr2.667079.667220	8.30334150752529	7.95838059514692	8.41109836238939	8.21749056746132	8.33256522984669	8.71886314777152	8.33961500846808	8.50975322794767	8.33818444482912	8.71788988053368	8.56828860118055	8.73882465077908	8.20087266941767	8.25317586021536	8.54614022694714	8.469056561787
chr2.686158.686261	8.1478515613722	8.10250860376211	8.09502203780666	7.88349159466296	8.54679968615788	8.29627949808272	8.10779474785918	8.02973105786126	8.17651608978676	8.0997434955218	7.5624080794356	7.832958773277	8.0390892687916	8.05519509827539	8.00464542537204	7.9695134344661
chr2.692987.693113	7.85335585861081	7.75118694482584	8.03228829202742	8.07422576495529	7.72802439135385	7.96972113207553	8.19862634814496	8.24044795610041	7.99279367002313	7.94836063792308	8.33175156173827	8.00612481915066	7.81748032394348	7.87488937487293	8.03412585894072	8.01843563908418
chr2.700170.700417	7.75771038584742	7.75118694482584	7.74612739962744	7.49096917393936	8.56069095110923	8.8234069042868	8.7895878300415	8.60437921462015	8.16299504408233	8.17186216019583	8.00346177032983	7.92824619877618	7.55133002802832	7.33537933478186	7.34421381583885	7.45637984802727
chr2.722986.723053	8.01784494358092	8.14620155190519	7.82559705740481	7.85606046665328	7.91313505928301	8.10732488940311	7.97212282188037	7.73968700539832	8.09256402556663	7.94836063792308	7.75003106964648	7.72541115465114	8.11092339978535	7.88316392768027	7.61381676371562	7.69300631741461
chr2.736728.737603	9.98860379640855	10.1415210943031	9.36375921608197	9.35118464495334	10.1126436836058	9.92932487934119	9.29791147426853	9.21058406759869	9.90324386575431	9.67250121817567	9.1695918365204	8.95464175169112	10.0154236456879	9.78820121996687	8.92720942874274	9.1770551253808
chr2.753362.753466	7.50872993565109	7.32417002824246	7.79594639509784	7.85606046665328	7.67844321177289	7.56854464578608	8.11410883345002	8.24588012383223	7.57235395219015	7.64965051289111	7.88090912893973	7.89136927438487	7.53139568522892	7.27371646160497	8.2488433360962	8.21540269014776
chr2.753607.755372	9.96698013638574	9.79308423984961	10.4045346260194	10.5649069361853	10.2362258766231	10.2498353864109	10.7970799082724	10.7323312895143	10.11545785766	10.3084306449255	10.6363257716836	10.5523971254895	10.2562513010523	10.2203582213697	10.8458838049493	10.818631154709
chr2.773756.773985	8.47384431860433	8.30872675618366	8.45232936852837	8.33869890677356	8.42931939356588	8.65404500092875	8.69187834742132	8.63175303149791	8.84573661316247	8.84108951371289	9.03281349835476	8.99024539031161	8.81268595560877	8.77702652123445	8.81266279859893	8.96308784346326
chr2.787208.787584	8.49624949222482	8.36436381426704	8.86243130287661	9.23790572073175	8.38198148871668	8.30449180888107	9.19251938395318	9.00911096270123	8.63659443022079	8.5062453573102	8.8880778616466	8.98672875904779	8.53448269240414	8.6990850564148	9.01076360530023	8.88315506258592
chr2.793258.793526	8.43160704225967	8.16035826323654	8.65237107459137	8.45895982292987	8.59472670739038	8.66008141012196	8.60204119429677	8.64712160932254	8.74351670268691	8.6683451541094	8.78743864840898	8.89932166437977	8.54786058891704	8.53089083624617	8.67044674246412	8.65795047704737
chr2.804539.804603	7.9824274132946	8.05160587757013	7.86541992296	7.67885630228581	7.9383727559047	8.10732488940311	7.79529357147333	7.71107793611649	8.00084769090995	7.84394464370371	7.78475683746366	7.73684564636328	7.93209693261083	8.06877242148705	7.47986555749357	7.54941119168731
chr2.827064.827891	9.09804477902853	8.8854216069402	9.58224430587762	9.75550722044611	9.19609210415932	9.24332538760148	9.78610352977634	9.78053246672284	9.20016630573147	9.46332870891365	9.50933996861243	9.54945124985796	9.17043380626847	9.16507010675409	9.7445510771329	9.80912684186718
chr2.949948.950373	9.33592488597574	9.25307744556739	8.9483970824882	8.93060618591392	9.38688814939598	9.44211555492753	8.57331882807806	8.62399504181399	9.32633696604318	9.50542235691782	8.83034901868818	8.71723545876554	9.16227897558529	8.97634231186514	8.51409212948254	8.53401396827863
chr2.1012718.1012846	8.00030238672825	7.95838059514692	8.38826323910629	8.10210299417694	8.25402019225991	8.46429842698852	8.46919701330019	8.28315460872318	8.24790918664806	8.34791292970978	8.57349851723464	8.3944683470723	8.100975248566	8.25879529871201	8.38666862424719	8.36663920371724
chr2.1017364.1017541	7.95185097299964	7.79412702942399	8.19024308557792	8.18420829905618	8.02161310804335	7.92299678521342	7.93492916397975	7.79394544248045	8.14237427596805	8.33303730748455	8.44162644785924	8.41149602671738	8.03375041762298	8.00611544063673	7.84113940886716	8.11557743169369
chr2.1018007.1018488	8.26767762982535	7.91104244819995	9.03871624445822	8.98184738645574	8.41375820830171	8.37577489367841	8.39420797625384	8.50975322794767	8.38346907644983	8.56275705428027	9.24535618756393	9.34522064469653	8.17330774310173	8.21882364095902	8.34977922379107	8.47792929423822
chr2.1018660.1018974	7.83934019849001	7.80794753907863	8.92320740414978	8.71459231004577	8.19827809579241	7.82143520220083	8.14510008627286	8.17298600281534	8.05539591256842	7.880148277391	9.01831774126532	9.14568183280489	7.87667986376647	7.77810657059151	8.13080455994866	8.38116136711057
chr2.1045159.1045532	9.22643046250321	9.07014995820525	8.85350752224998	8.7234236427156	9.25742769907674	9.16048146460504	8.69938659945468	8.59644253613213	9.25924173434656	9.20511073884003	8.57868578961139	8.62687385397395	9.30562300915276	9.26758735043502	8.31162515369697	8.25388763956033
chr2.1060033.1060403	8.24013471848786	8.19718687715018	8.51301951972186	8.58572451109914	8.20777499304481	8.14606475809036	8.31388623212317	8.08826454257395	9.00194454766285	9.02309205003235	8.83456079357574	8.83754962264016	8.89059462931197	9.03056884551592	8.79067550031825	8.94205180892898
chr2.1068233.1068444	9.53972796732465	9.11725311369252	9.11406817992204	9.01024223319043	10.014601386547	10.0322785220556	9.23023396674606	9.16810933882929	9.58970908433878	10.1043422698948	9.48384558526109	9.47089777078851	9.37717790037072	9.30649330895193	9.30269120548192	9.46533665133708
chr2.1096124.1097529	9.01552596503246	8.98689862260541	9.93470673402617	10.2214524671132	9.05957817407201	9.23180082010747	10.2428894282623	10.1906294942577	9.39772521910988	9.5259935472222	10.2465739176033	10.1045900397783	9.39449088153009	9.33495251572025	10.1539989586508	10.0189332700345
chr2.1097664.1097902	8.65846256133728	8.37593267490594	9.07316080202999	9.00602237078416	8.89666930731284	8.98669263792089	9.04995221352281	9.1320805356167	8.87927525197674	9.02732922592986	9.34299663646292	9.14879746336756	8.7466940581102	8.71052442362397	8.92720942874274	8.917582123464
chr2.1130362.1130443	7.90068790488822	7.9409173606731	7.75887769670816	7.87574244037834	8.02161310804335	8.23698159858802	7.83878108596294	7.94565011793395	8.12132779890664	8.33303730748455	7.86046636775704	7.98937422346991	8.20539691226316	8.39559938635847	7.90183126057675	7.82162266185241
chr2.1204007.1204745	8.96844283441802	8.71617584418483	9.1048820312373	9.38974449556379	8.99294912094082	9.12333253301252	9.42385735074722	9.53858278958806	9.2864827169025	9.36849874395712	9.21430891817695	9.28757220617568	9.41158589538112	9.05106206190717	9.55073259832057	9.59776314279924
chr2.1250825.1251173	8.96844283441802	8.85746043210364	8.53353805469677	8.49142437841473	9.10517561575223	8.99133107718501	8.56915874026639	8.45269858539373	9.10478050486895	9.02309205003235	8.40015778140744	8.44480650151275	8.75232852185425	8.56132649564888	8.39698991520629	8.4511043993497
chr2.1293578.1293673	8.22136988984433	7.96984083574224	7.96516881599576	7.9820042640495	8.3241113450243	7.98104010737052	7.71055819341904	7.84480868016065	8.19647287146672	8.0997434955218	7.77334883876749	7.99778675467138	8.24526554582877	8.02745756454835	7.5891744400011	7.87905100770026
chr2.1308159.1308407	8.19743537056753	7.82153993174815	8.6149561822307	8.38179101363932	8.2719718774957	8.33674018676974	8.11410883345002	8.07555616931967	8.29097019381905	8.294946283416	8.8880778616466	8.78090943196649	8.20087266941767	8.06877242148705	7.99713012866298	8.26463339759687
chr2.1371846.1372148	8.423757912187	8.06715506167163	8.66805997543892	8.53746384176335	8.66003940395635	8.74161268225562	8.75070324145519	8.71759158778477	8.6231113658144	8.72327379738605	8.83875858650198	8.8726645928045	8.2409089060975	8.40053980515003	8.58173585016225	8.58755432549404
chr2.1481219.1481434	8.24477467190973	8.10250860376211	8.38496311426306	8.3604526637949	8.5879966089087	8.57270269466093	8.57331882807806	8.68841203251857	8.30891431005632	8.65705778881408	8.71556482646595	8.62687385397395	8.45445144730298	8.33455589950258	8.62901356350121	8.49981945706091
chr2.1500235.1500640	8.51823294089745	8.27981603377611	8.97514170278625	9.06389295275459	8.34928180795661	8.46429842698852	8.58571284808224	8.52253296162453	8.59105242820858	8.64566489821664	8.87998960652248	8.93279863278433	8.46163339230274	8.22462668837436	8.44230953238079	8.57947233187314
chr2.1667738.1668116	9.01552596503246	9.1566222567932	8.98931685795106	9.07195504323884	8.80956131554582	9.07646122171675	8.99185791327309	8.85079584053666	8.87927525197674	8.73397185842893	8.40617511004882	8.44480650151275	9.20057646584549	9.09111088640005	8.78325997311972	8.7807910734452
chr2.1713597.1713867	8.16297821137532	7.86745214150337	8.62307156126507	8.64906199174591	8.04410733085333	8.1365177521604	7.76804709988058	7.94565011793395	8.22250357386405	8.26348627399543	8.48725614041338	8.55438507129208	8.10596168212328	7.65710539049653	7.84113940886716	8.07786550875733
chr2.1736424.1737635	9.32247410403178	9.25497517643444	9.63681625685829	10.0759756439013	9.42272154224831	9.50029097036873	10.1299192150379	10.0812203222542	9.54807471186073	9.74405679740046	9.85596741812898	9.70670440815202	9.28152597489983	9.18358912063596	10.023920995837	9.9600805541064
chr2.1798968.1799104	9.82972572117966	9.75413519722857	9.66270366824596	9.33698584809179	10.3425800723658	10.415511489303	9.5895186046497	9.57101269146455	9.73114966667147	10.2260568144008	10.1478524390247	10.0873952322827	9.25508280488152	9.03351620518825	9.71899598220699	9.81707455331352
chr2.1886763.1887381	13.1528290086062	13.6024054630217	13.1685519908414	12.5024675810175	13.6210809488707	13.7534193245205	12.9862693602146	12.967461481987	13.0436471122014	13.4813554732799	13.5978432539953	13.4896053163864	12.0896926296122	12.1220243196117	13.0831407916966	13.1322418404555
chr2.1928185.1928359	8.29894691779374	7.99234523089487	7.96516881599576	7.83591487061292	8.53274363588442	8.10732488940311	7.76804709988058	7.94565011793395	8.35538205168798	8.36259225843448	7.8707481498257	8.03070862265958	8.42526680585419	8.13400020579303	7.73585172346247	8.02522242191651
chr2.1979302.1979442	8.06862665354059	8.27562246267495	8.20982858202858	8.45895982292987	7.96292702456266	7.84797137573311	8.16325218276083	8.26201315668022	7.89922129831719	7.93734611815081	8.20971780571811	8.20123121148792	7.83099841518018	7.82349322790627	8.32813845883687	8.21540269014776
chr2.2012087.2013318	9.98023411438977	10.0400753290706	10.1835929532211	10.5649069361853	9.69739995478656	9.46827760791032	10.4624269331472	10.4088895989959	10.0299736220529	9.68295231910485	10.100742824622	10.212244096805	10.0555035649477	9.966927747803	10.6626913181132	10.5957861274443
chr2.2024164.2025173	9.88983875540678	10.0719127202434	10.2835349151191	10.4149791514369	9.6592321530649	9.59207654395104	10.4746407522622	10.4477764439491	9.8452147019098	9.61902744857292	10.1996154444933	10.1383633694192	9.68619655320878	9.86053365538097	10.4666340137701	10.4272430609458
chr2.2031318.2031468	8.0741088970707	8.21066897219466	8.22905616154285	8.31899736831623	8.02161310804335	8.05668828230761	8.56079474187161	8.59644253613213	8.29698438472906	8.35527674136566	8.44162644785924	8.2609600347181	8.33291845387895	8.44879969820229	8.45214141477655	8.41433663817529
chr2.2046736.2046949	8.36309319571507	8.23712687722868	8.57353713774498	8.56585317218553	8.39798132585307	8.21941832773243	8.63799013895786	8.64712160932254	8.5581125992392	8.52538491020448	8.66361096742217	8.65926618103943	8.55118158167233	8.64824350135833	8.98562431965921	8.79106855588752
chr2.2195880.2196071	8.41188208300935	8.15566104232439	8.05515835238453	8.14982548203019	8.59472670739038	8.47841061575662	7.97938468020293	8.04304612811265	8.5340128666113	8.79629753284329	8.07978660781951	7.97231874099548	8.42895576859493	8.40053980515003	7.99713012866298	7.85491090311607
chr2.2202718.2202879	8.28118924162652	8.16968888059524	8.14167327960561	8.17571926901471	8.4747757401686	8.39855975735701	8.2875402641032	8.30901547314531	8.41627501307834	8.62837268106628	8.26566519738291	8.31139999005065	8.48642510765349	8.49511718210212	7.88491932784889	8.05190027445149
chr2.2221288.2221880	8.42768921205892	8.24147311495911	8.93796124623612	8.87567898361128	8.35754678603026	8.51296033496793	9.097380984727	9.12685257625031	8.58173336446468	8.67952920089457	9.11994820313715	9.07191530717768	8.48291567306162	8.35527626189764	9.52764947555029	9.39613515511146
chr2.2228286.2228379	8.51823294089745	8.43570900699154	8.13334995011655	8.14982548203019	8.58122848977042	8.66608808694615	8.04233884260297	8.15541569480345	8.39451033717276	8.36259225843448	8.36958086709778	8.35370787104912	8.27527628305532	8.64824350135833	8.38666862424719	8.29103891951641
chr2.2268299.2268519	8.39988096027126	8.13184587749657	7.94506930310923	8.0959753303002	8.80391264281891	8.47137599430186	8.06904611920998	8.11320396026496	8.71868989064153	8.42637688441399	7.95825312077663	8.07033684490425	8.53111442586502	8.58680817571642	7.81374536445952	7.75071897656244
chr2.2271204.2271563	8.60567114542722	8.52329998495214	8.86243130287661	8.86629030435342	8.34928180795661	8.5855805154261	9.07527488085815	9.05693156973154	8.65434186147869	8.76552381074692	9.06836451048192	8.98320256460234	8.57417226807135	8.49056765606003	9.1038471047871	8.90204821551347
chr2.2309517.2309832	8.76952599953383	8.68411652708378	8.51301951972186	8.37235737003357	8.94823822919776	8.71310979715316	8.31388623212317	8.32927344819656	8.89753309711245	8.96671415446068	8.46466624598644	8.29275807321627	8.89311113184489	8.80899399723297	8.34977922379107	8.58352015174683
chr2.2314331.2314885	8.86605235906473	8.73047727077559	9.43766462262227	9.46072488060003	8.84293199794177	8.89523963608037	9.40220824074672	9.39845291415064	8.83816166003757	9.03576251250544	9.58787677723967	9.35859115922643	9.01304190460957	8.79133495027435	9.28762573697282	9.09344624269425
chr2.2349903.2350185	8.14275927669252	7.9978877532232	8.47087156722055	8.70926303513697	8.40589717345858	8.30449180888107	8.66137700903834	8.54352913003692	8.30296561180435	8.5749575369427	8.72018092129871	8.7767642553765	8.27103990256287	8.1833164862871	8.50477288374542	8.65795047704737
chr2.2361548.2362286	9.5930113329466	9.94918617737855	8.76302630278665	8.90952473636904	9.5050622301575	9.14409938420618	8.82052880309308	8.65473361028469	9.17987871121836	8.95334792838432	8.63431353652789	8.65009899492983	9.08219343598268	8.67977973468793	8.70261027326645	8.84777282614161
chr2.2409232.2409593	8.3336206275443	7.99234523089487	8.94214573274055	8.9335897693632	8.48218100891825	8.59196782494775	8.85072881321274	8.86689755493867	8.52913343355506	8.85083123292678	9.21430891817695	9.20664625288432	8.6888929631532	8.54403056580686	8.89015990063989	8.794475743952
chr2.2413548.2413762	9.21183078061817	8.98922007717308	8.82176987424317	8.81664333423635	9.40850134840944	9.34990966873379	8.71056379043191	8.8311999298224	9.2783682788965	9.34538499758061	8.9925551969143	8.91802774556037	9.25889245604167	9.3559101351706	8.68663389763114	8.54658534474667
chr2.2414054.2414314	9.36430497260136	9.11303994836343	8.80792000544588	8.78354400352679	9.46107837958985	9.55000520363259	8.54388807075541	8.59245444251733	9.39025388780312	9.51721509853627	8.88404014462787	8.84149964751536	9.35610619048058	9.22497525561303	8.59914352597302	8.63105893613053
chr2.2436589.2436786	8.20226608117958	8.03580391480655	8.45544047860666	8.49993076675234	8.48953942877896	8.59196782494775	8.60204119429677	8.5267621957386	8.57704647376911	8.48022924039342	8.59411399128072	8.66382404729484	8.28369962814082	8.21298854090824	8.49537887231528	8.40495668963804
