s1	s2	s3	s4	s5	s6	s7	s8	s9	s10	s11	s12	s13	s14	s15	s16
chr2.12932041.12932179	-0.405057018299583	-1.9437243727987	-0.229640349880278	-1.16843270305029	1.07949133033203	1.00184256283028	-0.346550600985262	-0.163470639313088	0.708309439055684	1.81559632929792	0.975775389896769	0.916279813674725	0.0165004609310298	-0.732308147521348	-0.895569559946904	-0.629041934222955
chr2.12942743.12942918	0.539560410254431	-0.619760513075806	-0.500985613439688	-0.770494398017601	0.682818310978448	0.0159182520526818	-1.24171996689958	-0.719839868897813	1.67396541706653	1.73101474889966	-0.833515229504385	-0.0505065507754443	1.40524931236408	0.690316975987639	-1.0357418708519	-0.966279416141189
chr2.12948687.12948971	0.810396377727598	0.307066125485356	-0.122743920166957	-0.756034457497693	1.08434919033715	1.38044039425732	-0.803068665802984	-1.13030939415732	0.363895908408933	1.28244117692055	0.850494927609257	0.290555605444398	-1.47065183767716	-1.96654042018582	0.0743789827697781	-0.194669993472451
chr2.12950616.12950726	-1.37219727595945	-2.17759083891986	-0.245379369581814	0.453617841029223	0.382520627428866	0.0960662157484523	-0.0609015478545823	1.51851679488828	-0.976235237642647	0.343620210280669	1.25012903734534	0.172809628907095	-0.486607908737029	-0.881208143554468	1.01488813796163	0.967951828660299
chr2.13075223.13075384	0.38005245098977	0.515369733406659	-0.214760633097223	-1.22345214971531	1.36270799466689	1.60376029222068	-0.727864573164983	-0.867151216647732	0.383175721671213	1.37801477632597	0.643372106476776	0.340327760403626	-1.32849824176411	-1.66771683104076	-0.443416010572054	-0.13392118015937
chr2.13075812.13075913	0.200021953636572	-0.349590639194986	-1.13539005740567	-1.44343116095278	1.3981837762092	1.76678484232232	-0.814121686872011	-0.804772090618447	0.491166590746351	1.54898557115738	0.789847514844454	0.329040206323876	-0.70913142659445	-1.08242026853594	-0.00921486604720133	-0.175958259018723
chr2.13096669.13096788	1.11655851762367	0.235693203120388	-0.605117633641508	-1.45328422314693	2.21895781207719	1.44027470657283	-0.7966327415514	-1.17947561055137	-0.460732865676874	0.574351832663205	0.399716963228621	-0.0268463272323928	0.0930726675571677	0.14572035816713	-0.766846137996157	-0.935410521213527
chr2.13152553.13152626	-0.114561498426144	-1.94034157021976	-0.568314208938792	-0.781509318877077	1.57228688019724	1.103339476485	-0.756700529675319	-0.762258814732167	0.533691678277863	1.56972382805775	0.409892655362813	-0.207997351195511	1.07676411168905	0.331737090829602	-0.998690096948633	-0.467062331885989
chr2.13165189.13165314	-1.40594693213906	-2.07727447318378	-0.267079589747719	-0.0532446876787427	-0.478870358709467	0.194656856562158	0.196070532583416	0.636246217774012	-0.793716890949905	0.663174937139925	1.32414567066701	1.1496849334262	-0.498989090670759	-0.85897671001102	0.807081745967781	1.46303783897007
chr2.13176387.13176495	0.191463645864178	0.485906325802769	-0.701922156717569	0.000917394804713194	-0.945611906789186	-0.719360621936955	0.241393001111264	-0.233581941253389	1.02205671863522	-0.29750631767252	-0.378642300105271	-0.658999292143587	1.13611203432955	2.77855912535987	-1.22819968872632	-0.692584020562911
chr2.13176661.13176993	1.03298093523641	1.1786834097203	-0.706384844746525	-0.193257326922658	0.46524714650754	0.238642188640242	-0.495421726510338	-0.85841011772683	1.14235461138104	0.273858663456869	-1.420780099011	-1.12301939429719	1.58901649401535	1.07374111447981	-1.09948364081248	-1.09776741341053
chr2.13179842.13180103	-1.15736718019394	-1.49848619367222	0.33949708270888	1.05531122083974	-0.735632699066985	-0.0282405061124818	1.04276898140461	1.29096146029222	-1.0391544674543	-0.575724604390984	0.664572433824327	0.458104046955974	-0.665709965998714	-1.37907114492542	1.11472526354671	1.11344627224255
chr2.13199897.13200068	-0.231266540341688	-0.978951408716008	1.13208629304762	1.38641308732766	-0.502627423990133	-0.979467391476797	0.127863454920118	0.679917619243497	-0.119348975259816	-0.604144135770382	1.29703584493225	1.23374783433832	-1.01730977659629	-2.06509732482746	0.270427167796084	0.370721675373064
chr2.13207932.13207999	0.170437316735721	-0.178248161768585	-0.532200935238354	-1.6063983667082	1.46825069624317	1.78424414601865	-0.622688568630762	-0.744580825582387	0.379276260881071	1.38806327253166	0.732284963164418	0.464105456846462	-1.03283190156513	-1.33959127413861	-0.332473915017029	0.00235183622789774
chr2.13219107.13219219	0.553195763460152	-0.478979800559786	0.370025048590058	-0.421812459607922	0.662506313937232	1.60697422468532	-1.17252117332111	-0.972581790338145	0.148085940929129	1.71221360637588	0.927462166846185	-0.038910374683937	0.372455871394395	-0.167355969440526	-1.64609180147948	-1.45466556678757
chr2.13222389.13222495	-0.187604149650615	-0.752432165440415	-0.169071326606851	-0.453787109779105	1.38302045751609	0.97561436826598	-0.878789135098416	-0.260362244366909	0.907205689543917	1.64996375941643	0.430860049016299	0.805881748935375	-0.266256926482687	0.250007346039889	-1.87299740323583	-1.56125295807324
chr2.13228186.13228428	-0.545480199461191	-1.20870594671517	1.24114885255023	0.749501169853525	0.394358749724815	0.457357154336517	-0.734944335290848	-0.820643454630723	-0.118698900117422	0.931960593743778	1.78934352150402	1.23169653415248	-0.22748797501028	-0.404374586586151	-1.41252468796917	-1.32250649008448
chr2.13248253.13248511	0.197555274516642	-1.69075101198185	0.75682037246462	1.01175695010027	0.839494496696641	-0.186334015103902	-0.91522370608929	-0.477927148420311	0.84481450890547	-0.289104442983648	1.62514254765813	1.33139240751051	-0.151927828041209	-0.332320799179872	-1.46930962839561	-1.09407797765665
chr2.13306769.13307134	0.555415509695429	-0.658790469847019	-0.312173630805653	-0.46760435050888	0.495599021521898	0.455803776824458	-1.95884710885235	-1.43468238453591	1.60591895948468	1.1805281085242	-0.100277065923535	-0.5777861601357	1.02746577005106	1.15009108493564	-0.947388666614857	-0.0132723938133909
chr2.13376422.13376528	-0.24749789291635	0.178856090411803	-1.11742417066973	-0.340381473600433	0.988553522311778	-0.632398213295344	0.400563654614052	1.94198545202607	0.133945020355479	1.09784468336841	-0.922800980933372	-2.2796983395532	0.170042955922605	-0.418039921990055	0.198922559317533	0.84752705463076
chr2.13418493.13418641	0.540325533951416	-1.04629888237821	-0.0620425735337013	-0.571284579804807	-0.0419593159544255	1.03052899172899	-0.0709022691886677	0.266598321844311	0.88776283564147	1.87143441741577	0.430330077338835	0.0582300170393863	0.508903702218716	-0.0557082251258228	-2.31241179955388	-1.4335062516394
chr2.13424300.13424514	-1.07777626374841	-2.09342857853976	0.724207902634225	0.738187237243547	0.153668570612421	-0.7358873062788	0.579141289828229	0.248934732631992	-0.932162544004849	-0.288270591995752	1.46199307828553	1.74459393395253	-0.632153431263747	-0.708131340120811	0.241058649262518	0.576024661501193
chr2.13458351.13458462	-0.615937866466233	-1.8463669692302	0.264600955715184	0.485596801156558	0.647890977760833	1.18527905963327	1.45485512504574	1.34480391773361	-0.681221497897077	0.161063868606956	0.841050920218481	-0.2185770714609	-1.08192819115245	-1.44634293208454	-0.760199717740984	0.265432620161825
chr2.13470812.13471014	1.09899144627615	-0.168761502953112	0.107512296528534	0.415936975615417	0.21311223174274	0.642056535161208	-0.655506114992572	-0.757889183389802	0.795914218430024	2.06660174598954	-0.486800923009217	-0.559738412844307	1.01556845858768	-0.449779908803748	-1.81047083452669	-1.46674702781182
chr2.13501231.13501627	1.2294238359335	1.01465076189442	-0.369679431714434	-0.409444140145472	0.918678333703002	1.59287494908675	-0.446777188143555	-0.591672143233355	0.673650469609733	0.802009023772735	-1.02772637774645	-0.844040946768862	0.518409951238832	0.125014099893666	-1.60793223279986	-1.57743896458063
chr2.13502766.13503110	-0.941585827904056	-1.538994672517	0.119056006193275	-0.72268444717542	-0.693724765419811	0.0687914503257029	0.212568638845198	-0.0875877252893209	0.833285433446598	0.40534813855017	0.592678250512081	1.24953864446205	-1.17797128512368	-1.36408133761823	1.60293544305404	1.44242805565839
chr2.13509607.13510008	-0.55588665202037	-1.10067767527339	-0.387393479177013	0.972436888424544	-1.07123628096476	-0.118383678466668	0.0118469148361333	-0.321166188556266	0.521807714563127	0.130199521641203	0.887716936901714	1.3729762253	-1.26829953457137	-1.7335622350193	1.27510150427943	1.38452001810307
chr2.13510734.13510910	-0.515454517959866	-0.947929400859806	-0.1566098223587	0.363633868514677	-0.47300629039334	-0.361305666679058	0.246121093590012	0.509454065740218	0.982745406204601	0.405568895848778	-0.53892969169636	1.61216333238726	-0.885926642372293	-2.41363960753772	1.00575686508766	1.16735811248386
chr2.13660023.13660118	-1.17885347054382	-1.41172935556057	-0.736271579849113	0.444320913308602	-0.205959637693882	-0.349575541423491	0.921552223948791	0.552104510133835	0.105246195141751	0.027638679649127	-0.719029245786114	-0.193243404563706	-0.568028158428198	-0.700924709872126	2.25923759596924	1.75351498556972
chr2.13753154.13753276	-0.731788746975017	-1.16005343367996	1.42922262952267	0.976250802828283	-0.92013345931139	-0.622474521593634	0.0813433917321236	0.460019186719007	-0.338819922497937	0.0680143728932765	1.32387236766761	1.90890393888394	-1.25876514844665	-1.21501645666752	0.216428616477268	-0.217003617552107
chr2.13753553.13754508	-0.913545222721525	-1.48001909442979	1.5289474122547	1.40292827898163	-0.48193735159622	-0.476194426589321	0.166889774545909	0.123969978923169	-0.608048834020951	-0.307409721643423	1.29962960792942	1.69246616896418	-0.932917107391465	-1.12610792350071	0.0082950754014377	0.103053384892955
chr2.13771625.13771940	-1.43190427606187	-1.87763210316426	0.422283514828488	-0.471833785965422	0.318091652954247	0.249996247552025	0.979167223489126	0.801245958185975	-0.572007473767224	0.0562293055241534	1.68019347693447	0.807995280240072	-1.35335443757516	-0.8911039517961	0.68759808945332	0.595035279168209
chr2.13782080.13782441	-0.470053668719973	-0.166852398995958	0.722896958889785	0.725663396413835	-0.0829286737574823	-1.01196810926784	1.02121700328285	1.34089875368699	-0.407256294634029	-0.526880381637794	0.499750750549134	0.846396885237247	-1.39147384313915	-2.37791323728572	0.71874188779526	0.559760971582902
chr2.13787042.13787265	-1.17016958377106	-1.5446761451957	0.275499357131505	0.478174406003377	-0.714098802265674	0.0814605624937517	1.44435078545196	1.36187370159356	0.197881374056038	0.0603425519296216	0.925282155787634	0.0596499002870634	-1.429603781715	-1.50694859580805	1.03108313007446	0.449898983946605
chr2.13787461.13787767	-0.384295067877499	-2.19494163419401	0.0390023577095852	0.587886390249589	-1.2609597762576	-0.786137654319593	1.14855688044774	1.20684482784131	0.648676134633176	0.325052654769749	0.900595177161424	0.645290044361627	-1.07439896102361	-1.02290616375371	0.57325988320729	0.648474907044463
chr2.13791577.13791793	-0.921321520189342	-2.06294520027388	0.427817725367521	-0.627857524079893	-0.205708054303878	-0.325155318474412	1.12718376529833	1.0394235399634	-0.435705817051493	-0.0822046745211515	1.73790172111593	1.23116539915813	-1.01680021181785	-0.713708305948121	0.0972924677214311	0.730622008035419
chr2.13823278.13823628	1.45551405354946	1.24266808902765	-0.169395641999171	-0.017098311901237	1.02601917149464	0.875554820775932	0.260818697096893	-0.422241045632088	0.662931155326984	0.196536218304384	-1.62036357614421	-1.57773845062212	0.672802783478622	-0.116067477190802	-0.97683949907444	-1.49310098649052
chr2.13832246.13832345	0.562699716914593	-1.09558672808369	-0.485034521168064	-0.0120149249062446	1.40751380347719	0.183453182780081	-1.17180604008893	-1.13897412972838	1.0824938570018	1.92864254159541	-0.680853401893254	-0.531884085341731	1.1165257253492	0.510980701420951	-0.915915151458867	-0.76024054586999
chr2.13835146.13835316	0.949337459938617	1.04732034807866	0.95028605018461	-0.59955779531746	0.283201989542143	0.101774051097345	-0.705279439108719	0.481419408224163	1.0547012491291	0.518732210145314	0.293687972780852	0.06989613817206	0.122145234962917	-0.608077980921319	-2.76182985352771	-1.19775704338061
chr2.13849778.13849947	0.860898375762162	-0.0994923029937764	-1.17385016714913	-0.8008241911936	1.68486585895208	1.35994695396369	-0.86717693247446	-0.904184936491776	0.867555224838001	1.48868212175626	-0.58691092686225	-0.463893509464581	0.544578124499238	0.149675368990042	-1.06834206927546	-0.991526992856442
chr2.13869915.13870297	-0.624313967376343	-1.65787718954692	1.30687578113809	1.02657867014032	-0.294282174910826	0.333728009853112	0.1481081902329	0.4664031849803	-0.475161850694524	0.347909122692494	1.12003064620454	1.46029472642761	-1.09681517492252	-1.92181780980858	0.0363638204566004	-0.176023984866227
chr2.13921434.13921562	1.15402445855098	0.0868108166591392	0.172511131927953	-0.304701702998014	0.749709660655901	1.67295633969746	0.235071012626666	-0.884962953156995	0.870613555180827	1.62811064900947	-0.877936641559341	-0.550029711483309	-0.335196152355242	-0.717945477515926	-1.3337566541948	-1.56527833104467
chr2.13927608.13927726	0.733757811855013	-0.608575024092603	-0.519352018673192	-0.109161357188363	1.39642056033426	1.18743913021242	-0.74313709291709	-1.37102598996151	1.17726703747475	1.67126385640883	-0.360017642924419	-0.268344295739084	0.424243811503604	-0.0165156084485953	-1.51110343832092	-1.0831597395231
chr2.13932535.13932635	0.564325907465354	-1.01232070867211	-1.02880147011827	-1.25561611760087	1.60249824795258	1.22477175730031	-1.07832188206127	-1.19114065931524	0.785755576977031	1.86463548981229	0.196144826614012	-0.0872152684423998	0.126619314014675	-0.0644750147217413	-0.289385401517483	-0.357474597686905
chr2.13950631.13950732	0.327076813885897	-1.08976802904258	-0.134715308940361	0.0446340905042275	1.43010461447816	1.57703713979997	-0.446918782661104	-0.461053067271788	0.848137985214781	1.55207854062687	-0.51119070385119	-0.0893118198521635	0.582925026009157	-0.571845890170172	-1.48897577516483	-1.56821483356487
chr2.14028883.14029067	0.108899146313288	-0.0960147299139709	1.11825199402229	1.77670125371775	-1.09322976897995	-0.824082115324151	1.43543902947494	0.708166130025217	-0.688550649308389	-0.961154057095242	0.0867236748949938	0.450398218537909	-0.396155867138996	-2.06368912676158	0.131350026529468	0.306946841006413
chr2.14029145.14029389	0.742570754173488	0.711504635212364	0.286467400475299	0.997590522861755	1.43433883769138	1.88418692056718	-0.609099895669437	-0.986910550528886	-0.177848537618551	0.554336619263152	-0.95574107035191	-0.622044562426648	0.0341425326497058	-1.35383028062167	-0.441557413542484	-1.49810591213488
chr2.14096040.14096207	0.67266884724084	0.153782983125324	0.00814664139622766	-0.041558777624988	0.999907469537033	1.28646945149426	-0.651316283536112	-0.819781364964439	1.12681511603376	1.99177404839795	-0.0442061711445394	-0.260605486929145	-0.499552174756011	-1.27176462219443	-1.12044925471226	-1.53033042136339
chr2.14530189.14530400	-0.282228787157275	-1.2364433243408	1.20235707432403	1.85733655784769	-0.782554283262025	-0.503904436025705	0.770164709594092	0.978732115747077	0.243794825429667	0.993693583556701	0.820757793378845	-0.577580758710287	-0.486281613093438	-1.3456136559629	-0.272658148410343	-1.37957165291534
chr2.14644881.14645033	0.738720566144059	0.142403772723065	-0.972172585937523	-0.761908439579482	1.37043935410834	0.351781700689935	-0.744730591324223	-1.20950315014923	1.21567226876684	1.5077145662104	-0.243144281014152	-1.47094425277951	1.08483062363428	0.60612320479393	-0.625511281392351	-0.989771474894445
chr2.14714130.14714388	0.873543895913434	1.24890623140724	-0.127591637645781	0.120781807671561	0.771821776891449	0.0776698781911414	0.265624233655546	-0.135146571596922	1.52364962782166	0.703537253353814	0.13166548777482	-0.593686444163534	-0.182144850430711	-0.57984771015496	-2.04487458522989	-2.0539083934586
chr2.14731190.14731297	-1.19041933352746	-1.33271783803135	0.341450201414265	0.712838467195072	0.217375270148639	-0.320112630931417	1.7120688820668	0.771730058568554	-0.461822792349549	0.329228552073861	0.677335046727665	1.00353549929733	-1.62630951923054	-1.58852568094736	0.741325017720373	0.013020799805224
chr2.14771454.14771666	0.426108256535987	0.0148481812701213	0.0723224971143285	-0.39755667487526	0.913790229226792	1.15057635728001	-1.01793922634822	-1.01887864082799	1.17420344229331	1.65074517832373	-0.20287645732336	-0.637969659099144	0.819284808865959	0.221793393056976	-1.32933715895755	-1.83911452653576
chr2.14777730.14778005	-1.22455395371938	-1.9176921336594	0.285369794961495	-0.259384069896715	-0.270940901586844	0.221066141952638	0.428592600270492	0.137936943700087	0.413850039240485	1.13297272067666	1.88159699177958	1.27154720219539	-1.21782187067526	-1.03672773903921	0.366309403194502	-0.212121169394549
chr2.14801192.14801968	-1.13592670861247	-1.68792847363704	0.863385496170192	0.961807601498635	-0.677581466015386	-1.18708652055454	0.76053385402586	0.887232665734487	-0.614335500997585	-0.113026404393205	1.15746340840331	0.865074816363702	-0.873384459190348	-1.02549840836953	0.97519686913382	0.844073230440091
chr2.14870137.14870407	-0.701559613410399	-1.07636107602621	1.5123575231963	0.873111486368133	-0.0613159479029956	0.288873869296282	-0.762650770029344	-0.553193485268256	0.801646008132761	0.580038787559667	1.63160907113191	1.31116568330337	-0.588064557100865	-0.879197908745778	-1.29280567927587	-1.08365339122866
chr2.14870540.14870651	-0.666738592873389	-1.21407087942118	1.02900193330073	1.32549229001114	-0.731446687599486	0.215862909837342	-0.661859730786334	-0.337486296420442	-0.739534762138885	0.661322686763095	1.41099157556342	2.11724829045553	-0.972003970007164	-0.615327788462552	-0.492709124018623	-0.328741854203212
chr2.14871157.14871768	-0.990444987694839	-1.30603926598866	1.14078918429447	0.480509691334959	0.189259245148171	-0.709936585248995	-0.0713696954859234	-0.00652747437251799	-0.157164716418935	0.359435489957985	1.67848308116923	2.17750039010268	-0.551195042746274	-1.34488401140898	-0.534061701864955	-0.35435360077744
chr2.14904840.14905113	0.728084727044441	-0.0612939858522847	0.0319737299460429	-0.994329973418442	1.06291206728779	1.38365273577219	-1.36420670240753	-1.23720647124027	0.573878531211113	1.38608638263387	-0.220506480346913	0.0166803010877172	0.763821978250461	0.575749673382378	-1.72713721515971	-0.918159298190817
chr2.15015381.15015595	1.10117506430252	1.06587767410677	-0.61453800798444	-0.0688732586800287	0.530369506590437	0.0946456497455896	-1.01828667010806	-1.30677139700754	0.813102485498329	1.07049037565797	-0.226587841885111	-0.903545043025229	1.23798775822782	1.01606008546178	-1.17288893559785	-1.61821744530298
chr2.15049295.15049729	-0.732577463484031	-1.02360463765022	1.45984308748614	2.0095125930975	-0.802609370070883	-0.994512866703768	0.490690556442011	-0.0648478918430964	-0.224510731830345	-0.327320864780593	1.22967501414271	1.4374845365599	-0.644621709572195	-0.696139632133291	-0.325137146408623	-0.791323473251217
chr2.15051217.15051338	-0.370102265895206	-1.05436350512572	1.28210216618093	1.6517025707912	-0.595276704632686	-1.05451061427738	0.0536287981645359	-0.007559446893311	-0.552239222574218	-0.773139882448771	1.73673344666888	1.65275697688412	-0.718728136859724	-0.778074168525244	-0.122905967088421	-0.350024044368985
chr2.15103817.15103979	-1.70545282535433	-2.4975737463173	0.175805865159837	0.668608982200315	-0.252245280639922	-0.635012303863025	0.770785500319896	0.341062522626582	0.262549999049366	-0.341563142572455	0.865232016023602	1.32542515264658	-0.125556833376785	-0.420079880092487	0.57692435321613	0.991089620973998
chr2.15244082.15244367	0.14860829407557	-0.458951760097589	-0.828301589277814	-0.607354607963047	1.64026037582788	1.0968094694084	-0.0852221561000399	-0.509091884986828	0.620120662217926	1.89915537125046	-0.136552080797586	-0.092674075316787	0.11518531853817	0.420222856580187	-1.3348187847022	-1.8873954086567
chr2.15397740.15397972	-0.505098974478768	-2.42932456081716	0.980980414607794	0.877235920932807	-0.548636950007378	-0.796872251451567	-0.301703369944247	0.219353107907282	0.00415743725109765	0.939553518818022	1.67628322883044	0.993246043285888	0.595176990718087	-0.532067922665331	-0.713708351343235	-0.458574281643763
chr2.15513733.15513817	0.563609769490156	-0.461879490068892	-0.0255298506068789	-0.245448859681483	1.87321943239615	1.71335767216847	-0.585805771903021	-0.849418253548817	0.998456747617222	0.0674822214207365	-0.236924381727373	-0.0870346207342176	0.880884462456452	-0.518790660447022	-1.65789646232492	-1.42828195450647
chr2.15631809.15631908	0.549908044835517	-0.106422262533663	0.501267575989325	0.0498802797411168	1.8711174047899	0.718597922531132	-0.147005921094722	-0.503229534390699	0.977274120492955	0.978699414951239	0.0331667376907163	0.00567261590239411	-0.326733428485047	-0.976516412909394	-2.35737957518736	-1.26829698232332
chr2.15647936.15648120	0.438126208337203	-0.471686978310234	-0.963750904510095	-1.22554921468765	1.83637453528309	1.81535782787016	-0.834252379096908	-0.716704183899586	0.135230190950645	1.6659165691817	-0.108050037510087	-0.363682114314474	-0.593114842752148	-0.961745148327093	0.137020386789625	0.210510084995884
chr2.15689823.15690136	0.631704616264166	-0.232262803227031	-0.457686852023176	-0.776866041909748	1.28331172219475	1.5673614797094	-1.02255461934376	-1.21882619005107	0.494586557405194	1.54559805732641	0.946530868325048	0.450160362121932	-1.12865520822321	-1.35073733998557	-0.340690639242146	-0.390973969341211
chr2.15699473.15699563	0.845720545623418	1.13444321362609	0.574670349662922	0.64405186320549	0.424147912589903	0.240109574166729	-0.171916965372459	-0.474121835784137	1.05110943420116	0.799524990740646	-1.67834903468775	-1.01226489306601	0.725298237583604	0.22036192373765	-1.46117960437225	-1.86160571185507
chr2.15782797.15782928	1.28297190380783	0.521854919900694	-0.293702010382625	0.218235356759309	0.860157017312113	0.608381570800453	-1.09218717438867	-0.690740755439954	1.63884970433925	1.34610704273839	-0.740875874339786	-1.25849920818009	-0.0204981637754177	-1.29171246657129	-1.34293060462718	0.254588742047189
chr2.15787275.15787570	1.52367128980431	1.19871785462747	-0.179458016767045	-0.249781841442534	1.40261496756821	0.660296793075431	-0.103310265316138	-0.269265004522362	1.26069680305928	0.416042658947374	-1.14935286091568	-1.22381502983338	-0.363221225046937	-0.314627074048377	-1.77594249626188	-0.833266552927718
chr2.15816195.15816389	-0.621203299723604	-1.30735262699342	1.85244357394209	1.11315905875693	-0.513620173628568	0.254962516019781	0.966123124586161	0.345007213889049	-1.24512672149255	0.538657917064921	0.769200254042933	0.672233026177747	-1.2627324011711	-1.5367565414417	0.0667001201407869	-0.0916950401693948
chr2.15860435.15860656	-0.73408706609597	-1.89748076962977	0.462898268709375	0.872338181171594	-0.662764753015936	-0.681805887716403	-0.123219628121396	1.27102326799528	-0.131471382948764	0.275737113133741	1.01023528527953	1.29369484765406	-0.939061014930082	-1.56780702095394	0.677786253306651	0.873984306161985
chr2.15866887.15867196	-0.559536954105432	-0.652900417327545	-0.204788117551413	-0.335635097314169	-1.13413209590385	-0.21672869188641	-0.545767111113756	-0.439553146973658	-0.464707032055325	-0.205619406920512	-0.239852763256944	-0.232958441654701	2.44789167834441	2.4184170584489	0.226971572778186	0.138898966492205
chr2.15889977.15890040	0.381191524652952	0.0887324084672403	-1.43104414202533	-0.981010314899519	0.908967847275778	1.08417252632454	-1.44863814771247	-0.685288681886358	1.44506967722237	0.778254776296181	-0.0955548067373466	-1.00208172587505	1.0574334140408	1.22146772911022	-0.46594816501032	-0.855723919243698
chr2.15933982.15934254	0.902371259064702	0.525371673230047	-0.804081349785408	0.0453140504283853	0.869297306256662	-0.140976449663698	-0.320363506194381	-0.653703337028353	1.87212817623911	1.23731419001275	-1.37691372904595	-1.42183881330966	0.789681095352171	0.482350641155214	-0.744043465531089	-1.26190774118045
chr2.15950014.15950288	0.556371274158808	0.595182589887805	0.207003082765925	-0.229859449041646	1.02794301699463	1.28382207125257	-0.857359003610666	-0.927044441788797	0.537106949338208	1.06026409116343	0.805989460885631	0.286819606985922	-1.66535370783499	-2.21159054071035	-0.339524394056999	-0.129770606389489
chr2.15952832.15952901	0.263693221246957	-0.667831831460096	-1.02642090482676	-1.53529632902632	1.52367683706442	1.76820195417381	-0.931034652355545	-0.677502117555069	0.487156670220212	1.70903275754427	0.3618560875171	0.337877835077611	-0.480399196324694	-0.774501696673477	-0.208508434138004	-0.150000200484461
chr2.15970549.15970677	0.169626701165024	-1.13546743293393	-0.356497978020065	-0.0768789472126324	-0.0851812260562188	-0.492613918584735	1.12083941265177	1.15740375633764	-0.163294075475321	-0.334440529043811	-0.503608078163936	1.2131743790561	-0.965931835158074	-2.13427544922285	1.24663776569034	1.3405074549708
chr2.16001775.16001868	-1.00896107099637	-2.18637911101129	0.58287081092867	0.86973231667216	-1.19785100789113	-0.729765259816636	0.220885457811205	0.672463359937326	-0.996486730194272	-0.081296231523801	1.13506515861292	0.217634657098445	-0.138753573414169	0.538295969576273	1.6767618399617	0.425783414248936
chr2.16011606.16011719	1.20772485966291	-1.40772299459165	-1.05291222416734	-0.279025905289826	1.01775312940716	0.75492155529589	-0.760231808121762	-1.54014854956979	1.07435661811677	1.92557909933721	0.392513606924182	-0.365719083952204	0.282291229797309	-0.560796839511079	-0.479069303406197	-0.209513389931538
chr2.16067544.16067800	0.939374143188812	1.30387474450855	1.14250299137497	1.00822251631131	-1.13787155568463	-1.27337709165151	-0.986349582642256	-0.826035452169275	-0.749586042261012	-1.16253829402769	-0.750155173092466	-0.676233234237279	0.681176062816591	0.624108004046853	0.963956115076429	0.89893184844261
chr2.16093398.16094683	-0.647608002612462	-2.10600125927054	1.12954631495823	0.687521637916652	-0.791227340327217	-0.383135790132406	0.374548772784317	0.55288895189022	-0.557992412506396	0.11136832704798	1.35263326499822	1.65224955378201	-0.764108192644197	-1.22590176288588	0.404428865815564	0.210789071185893
chr2.16098411.16098574	-1.15476901161506	-1.98332252703535	-0.858886677605223	-1.42956866741419	0.627533322349408	0.428446258594683	-0.485158951607027	-0.438330489265322	0.25143895078732	1.59867565010049	0.109965351466952	0.329625213390133	1.39835470173136	0.818046759477194	0.762723403886367	0.0252267127583217
chr2.16101179.16101398	-0.34528123812838	-1.02287373757033	-0.169431589077265	-0.375972035183131	0.714402346688822	-0.498006277166928	-1.33521990450741	-0.743532308738687	0.672327869575346	0.102423037028683	-0.739317858464564	-1.16304824145897	1.07150833442007	0.0760845471938195	1.90222543169198	1.85371162369684
chr2.16104289.16104620	-1.23863143719468	-0.518025474414655	-0.361569997989567	0.139602267151806	-1.16124989020131	-0.766478520156324	-0.167167005479953	-0.129944120798008	-0.126662486718208	-0.525804885660292	0.468627751836905	0.506002919801426	0.208226596696099	-0.729175580564064	2.07213493107972	2.33011493261109
chr2.16112719.16112813	-0.419061165346422	-1.30915621729336	-0.477016552854711	0.0881866199250667	-0.528733552208478	0.72681963139311	-0.695745604684886	-0.431905869446369	-0.088877623271122	-0.292932627497171	-0.3977455186043	-1.56293288083316	1.97150209664849	1.36070717045452	0.377166925564811	1.67972516805392
chr2.16116629.16116739	-0.0971619210569559	-0.84679013763147	-1.11162997577103	-0.395301040076259	1.29209919284983	1.39173672629453	-0.878207985407499	-0.990646195337989	1.04871697839001	1.30813913951924	0.251892956668597	-1.1733902073149	0.760378625845687	1.11878368425639	-0.966542969202222	-0.712076872025974
chr2.16198175.16198882	-1.24594827981881	-0.755405395188963	0.603392577767965	1.50047783636435	-1.15875354113226	-1.54253859003672	1.04631735659869	1.4340101538233	-0.507201197220598	-0.311897594353788	0.352212831130254	0.588915421734388	-0.58471535563721	-0.96231609485816	0.999417214782224	0.544032656045323
chr2.16226077.16226230	-0.653843256947959	0.327654470375861	-1.4507050720636	0.706160488176114	-1.35580269076917	-1.2399744999518	0.974848876442038	1.5003176167575	-0.0361807071020218	0.567240573381826	-0.233348419484934	0.363526579991169	-0.493683820212424	-1.3257522580356	1.09197038974837	1.25757172969457
chr2.16253780.16254281	-1.64210379709663	-1.48528925815276	0.833949030746735	0.489732875031951	-0.0845613359857202	-0.187584163163142	-0.119169844443577	0.610452264042819	-0.280687769201002	-0.315233844067004	1.56358626765591	2.01116389398168	-1.4125867083609	-0.169969497883706	-0.0134361000530274	0.201737986948457
chr2.16257880.16258016	-0.617518058077708	-2.41972643438012	0.0944139354123385	0.601004989149293	-1.13015548979044	-0.10253320273207	2.18637609995008	0.41443713001472	0.295792157984193	-0.153349118137993	-0.471935156280135	0.688396401595403	-0.630176417327543	-0.0431113692522164	0.886455374733636	0.401629157138596
