s1	s2	s3	s4	s5	s6
10.59053210.59053638	1.13859295213359	0.87101341715208	-0.0257474121042632	0.311604492605702	-0.821690927755843	-1.47377252203127
10.59241877.59242142	0.846447556503435	0.356258131841604	0.911313273548056	0.400224725450987	-1.20601262481615	-1.30823106252793
10.59463374.59463751	-0.376768082169136	-0.824235829846506	1.96298619320305	0.0344980156605573	-0.339139515466234	-0.45734078138173
10.60001316.60001665	-0.388644693880191	-0.297198534507756	1.40744092663988	1.03529844642731	-0.591608861059972	-1.16528728361928
10.60059027.60059459	0.514249738452093	1.06255646084752	0.278928423178298	0.148185864658317	-0.136248917868329	-1.86767156926789
10.60119183.60119572	0.340380391748961	0.197537508127937	0.907871631617018	1.00671497576445	-1.22271666239454	-1.22978784486382
10.60135161.60135473	-0.410600152625975	1.535501330479	0.458981119415825	0.375387630221732	-1.29798564575538	-0.661284281735197
10.60148379.60148789	0.223377646819118	-0.0910728854146338	1.05857294595837	1.09369713882051	-1.2300852851323	-1.05448956105106
10.60186996.60187612	0.281681750134725	0.599167912966097	0.925817406560825	0.709291428850317	-1.39288184238166	-1.1230766561303
10.60323688.60324051	0.795081523027566	1.53219993222639	-1.12939904680044	-0.637055288109928	0.0208865916258934	-0.581713711969486
10.60327693.60328103	0.961313999329273	1.20438319357678	-1.33395894213668	-0.858996441430155	0.245624426693149	-0.218366236032367
10.60431101.60431365	1.17671291037365	1.38098314694219	-0.841968964807247	-0.664667795690386	-0.474664948561697	-0.576394348256508
10.60468103.60468400	0.28551950633759	-0.832327178762045	1.02073078082147	1.2395611165112	-0.557331945620059	-1.15615227928816
10.60799296.60799893	-0.28930657379866	-0.253443338159393	1.36213091375798	1.07684768589878	-1.08815897572254	-0.808069711976177
10.60827020.60827601	-0.174825839839273	-0.576186975154273	1.48270605628586	0.955667451366681	-1.0696603397728	-0.617700352886204
10.60829613.60830254	-0.926682024544113	-0.8983432238822	0.750315107766407	1.49393486344748	0.265546062832944	-0.684770785620514
10.60832258.60833097	-0.314299593519977	-0.32027123689348	1.43838642961248	1.0223415368225	-0.820668019898661	-1.00548911612287
10.60850647.60851483	-0.848708648536715	-0.441577324531068	-0.346500152861005	-0.833243787500278	0.903486945529015	1.56654296790005
10.60860110.60860601	-0.458201886193896	-0.103846164660416	1.1345973016409	1.30315852483468	-1.06937194373934	-0.80633583188193
10.60862137.60862425	-1.31628581661044	-0.952741155134174	0.20091595266893	0.224631478705896	1.45542554438181	0.388053995987975
10.60934798.60935135	-1.14097486015574	-0.489039246476048	1.22016870426173	1.21223881816587	-0.102227840024885	-0.700165575770933
10.60942291.60942513	-1.65234242056998	-0.823232226750159	0.629629782188813	0.674312212265043	0.420648128579013	0.750984524287272
10.60942873.60943364	-0.348589351248496	-0.729110121618858	-0.472542412983548	-0.861269551938144	0.718873487604788	1.69263795018426
10.60977286.60977574	-0.642957572734908	0.574353192305732	-1.01230198987231	-1.01617070733627	1.03273331458059	1.06434376305717
10.61184194.61184785	0.264572472572286	0.0960950231910593	1.00947043033493	1.01764770425612	-1.28155593545326	-1.10622969490114
10.61274014.61275510	-0.0978332820406867	-0.760201336271978	0.998762786051985	1.41669490571652	-0.466311389717995	-1.09111168373785
10.61278201.61278711	-0.462821758875296	-0.531813612551748	1.29677830844847	1.25810905026087	-0.676915515742098	-0.883336471540193
10.61280728.61281029	-0.228019623561877	3.76248946687374e-06	1.23281882731185	1.06908913939536	-0.777428260169485	-1.29646384546532
10.61299429.61299688	0.0848642723823372	0.484110118517486	0.821361454931456	0.82287911506889	-1.79852891355581	-0.414686047344363
10.61421768.61422153	-0.691760840733656	-0.662923734141085	1.30922547717396	1.23822154445671	-0.844770022950508	-0.347992423805418
10.61488766.61489052	-1.42236963752697	-0.709059312058254	1.04138333272003	0.801772260309745	0.737950933371741	-0.449677576816287
10.61492751.61493157	-0.954760671422137	-1.40009778560299	0.241093182585996	0.467249532492134	0.325159909467965	1.32135583247904
10.61604266.61604542	-1.31192949952294	-1.18740703460891	0.213619765069949	0.537157515646359	0.929071005802901	0.819488247612641
10.61604938.61605792	-0.698424694013976	-1.21974016900517	-0.0169981435593595	-0.411628614847388	1.39811158259347	0.948680038832413
10.61608074.61608839	-1.00016395140197	-1.08529593651468	-0.080353282196433	-0.191107515405135	1.1530781720002	1.20384251351801
10.61694546.61694785	-0.109853347729204	-0.424452400279788	1.12595351273381	1.2832864310848	-0.677190412877816	-1.19774378293181
10.61754442.61754687	-1.01348598652629	-0.547057763826715	1.00664319941539	1.32355284918927	0.168468054948019	-0.938120353199677
10.61769954.61770794	0.294024140233218	0.635260630996044	-1.2150403799073	-1.31436570942042	0.913901065857464	0.686220252240995
10.61823499.61823706	-0.865518295548067	-0.768640690088212	-0.561333681104816	-0.309003372364444	1.49019841248094	1.0142976266246
10.61836837.61837197	-0.685435236981611	-0.757904727357566	-0.67280378921889	-0.437323873058452	1.43758062137353	1.11588700524299
10.61890535.61890804	0.517989337887613	0.0553791140145496	0.97747583890744	0.831346804499447	-1.54081433988737	-0.841376755421675
10.61949410.61949792	0.820576319378916	0.742855995156343	0.253494080089676	0.699859063869228	-1.42218069365621	-1.09460476483796
10.61953112.61953346	0.678983426987879	0.516324995655991	-0.903464114553314	-1.53388952128722	0.213599375103158	1.0284458380935
10.61967454.61968043	0.477970049706375	0.760030225659768	0.666017983086635	0.665734069888647	-1.33637066656597	-1.23338166177545
10.61970669.61971043	0.504014732776457	0.304978036675905	-0.988102657450915	-1.49805958050704	0.724612226963896	0.952557241541695
10.61984784.61985086	-1.0701826582314	-0.419025542857846	-0.696342305665146	-0.237239377313588	1.52998255359099	0.892807330476992
10.62021775.62022231	1.30993672753689	0.93948514094332	-0.129222113066109	0.0156392617654256	-0.840338374563192	-1.29550064261633
10.62031467.62032031	0.139274098283373	-0.625734750550286	1.40075492715398	0.944312151994851	-0.866018080406308	-0.992588346475612
10.62046949.62047926	-0.344102946858429	-0.564072994655761	-0.692738175466444	-0.907962633616344	1.49097718821119	1.01789956238579
10.62055049.62055407	-0.20588094601878	-0.0374697831518482	1.20293793992688	1.0918459044027	-1.35193195586343	-0.699501159295525
10.62135472.62135985	-0.145022868689915	-0.460999342272801	1.09889857951494	1.26705769416542	-0.430105534328703	-1.32982852838894
10.62163516.62163787	0.319001504405703	1.3090694496607	0.530156266305236	0.211696176438218	-1.3437474423451	-1.02617595446476
10.62199821.62200108	-0.119795061481364	-0.078238233610368	1.0404421825322	0.961711904794053	-1.72202755477204	-0.0820932374624761
10.62298937.62299205	-0.157740579107971	-0.0917842999487529	1.30735121303708	1.00822305660471	-0.802013241335919	-1.26403614924914
10.62311963.62312334	0.124128073564055	0.0653958500890568	1.09392430902473	0.928564619598919	-1.5933012692157	-0.618711583061062
10.62374653.62375070	-0.802923215617291	-1.40208841564988	1.0084042251416	1.15941227311527	-0.0989922826095396	0.136187415619837
10.62411442.62411787	-0.312249845438784	-0.506755193267293	1.25193096593286	1.21558488907274	-0.476456984930021	-1.1720538313695
10.62433675.62433956	-0.533979992485741	-0.228847584533247	1.52903260493554	0.922974186528112	-0.996261762658112	-0.692917451786557
10.62449481.62449964	-0.518159375328959	-0.385504441019642	1.50185492541698	1.01142342859083	-0.871598506612693	-0.738016031046524
10.62469785.62470299	-0.234874132662499	-0.780769335778385	0.95367332272677	1.40910612785987	-0.157441638875402	-1.18969434327036
10.62495708.62496199	0.988569330669235	1.07612140198536	0.533312874784661	-0.422264502278645	-0.95550047104878	-1.22023863411183
10.62526761.62527486	0.443857361391719	0.821176317656374	0.162913122607585	0.555392728011566	-0.0359395504837601	-1.94739997918349
10.62532627.62533884	1.03411965153652	0.709295298227407	0.193920840497518	0.523912822787205	-1.02261658991097	-1.43863202313768
10.62587024.62587781	0.589077150987625	1.44731090593569	-1.27242542838456	-0.889056227440742	0.328034653363383	-0.202941054461399
10.62604225.62604683	0.858233172876057	0.382480427698537	-1.18249926303775	-1.32558272621054	0.35211790020224	0.915250488471449
10.62625923.62626280	-0.282901407619956	-0.257578679682058	1.3423702205193	0.942196691941323	-0.30503010795066	-1.43905671720794
10.62730287.62730718	0.492587660657564	1.50672949466975	-0.187791828649867	0.230202839643881	-1.41743536023293	-0.624292806088397
10.62784074.62784367	0.697979090137065	1.45727731511272	-1.01623631442553	-0.988789227055363	-0.503742879720547	0.353512015951657
10.62810126.62810451	0.649408243270313	0.0836613422876027	-1.26338132707334	-1.15870062690661	0.523438588020949	1.16557378040108
10.62827974.62828608	0.294498827347425	0.42608132170218	-1.13350976080702	-1.34116651586957	0.642818972564128	1.11127715506286
10.62894742.62895055	-1.26202010434043	-0.910446709240245	0.121336160539215	-0.0110817198440754	1.498645939867	0.563566433018537
10.62922431.62922962	0.93890459056395	1.44796787012862	-1.16613044970261	-0.63516998911972	-0.0841011052847924	-0.501470916585442
10.63039076.63039355	-0.313805203509663	-1.0356137818018	1.52685035556032	0.672729336712755	0.159644798455135	-1.00980550541675
10.63137797.63138051	1.57500008007372	0.761078413049918	-0.793891865940959	-0.907409334034755	-0.694885200669815	0.0601079075218926
10.63265002.63266356	-0.615437096364645	-0.78877618567427	-0.62270300391366	-0.527128707339197	1.46659133673812	1.08745365655365
10.63309363.63309867	-0.534856286891076	-0.654788817199242	0.934806702241396	1.57943287817446	-0.80271323916332	-0.521881237162213
10.63320081.63320481	-1.00187786726325	-0.980631868583989	1.44131811615535	0.894117075085725	0.0420326188846243	-0.394958074278458
10.63359826.63360215	0.978927210306487	0.815808034112286	0.483993803399681	0.073129231731844	-1.606592696738	-0.745265582812303
10.63395277.63395763	-0.0376569578997524	1.19720977160026	0.395456041786624	0.518233285691317	-0.332649121949395	-1.74059301922906
10.63398884.63399093	-1.09113010393844	-0.621430038800106	0.872758564031351	1.29867061124544	0.430007119147615	-0.888876151685864
10.63451428.63451930	0.983872793623569	0.957489869490704	0.417693004509695	-0.153000575486337	-0.611097002749251	-1.59495808938838
10.63453421.63453685	-0.148627379323812	-0.326932777997807	1.40526879520372	0.997294916627369	-0.813541826374868	-1.11346172813461
10.63462466.63462856	-0.338674611815029	-0.466367700367596	1.50846148251274	0.961372007646761	-1.03530401774344	-0.629487160233444
10.63587670.63587880	0.568972694169534	1.56220011899152	-0.371609192806255	0.22436859572548	-0.792751796825023	-1.19118041925525
10.63803819.63804042	0.0854102217708778	-0.34374478923294	1.29434260268334	0.900173893934708	-0.460888554265061	-1.47529337489092
10.63832577.63832828	-0.108326653077927	0.350572020275782	-1.11584729903068	-1.19718879745525	1.18185570240409	0.888935026883983
10.63953336.63953744	0.674135731377316	0.814797140241002	-1.33386052141931	-1.15791692964935	0.861173943021877	0.14167063642846
10.63975854.63976074	0.120265306810943	1.39543069740918	-0.12337239267345	0.329974016300642	-0.0152613312895819	-1.70703629655773
10.64031390.64031791	0.846939891833448	1.27376627464353	0.281530178907361	-0.153519702811674	-1.24481886902553	-1.00389777354714
10.64034753.64035440	0.649322954870813	0.658198344912358	0.44918805651816	0.742250354896345	-0.882022837380676	-1.616936873817
10.64188163.64188452	-0.40214190225747	-0.37759755314645	1.09673681181696	1.39644737945666	-1.05018893982903	-0.663255796040669
10.64221843.64222127	-0.383571063657753	-0.861067750049097	1.34521655702585	0.939884479862904	0.142024250498289	-1.18248647368019
10.64248554.64248856	-0.187638035520627	-0.423906832783789	0.956805396705015	1.32306340835477	-0.231057816477479	-1.43726612027789
10.64266008.64266514	-0.47141759517157	-1.08117183941121	1.32213825877755	1.03627755190636	0.0778331538535188	-0.883659529954653
10.64300546.64301051	-0.377561575473715	-0.652859440058713	1.39064822899161	1.07374771033838	-0.319342441209776	-1.11463248258778
10.64343586.64343883	0.515542488716876	1.35894520434572	-1.61630676072911	-0.276716288284928	-0.305607412514478	0.324142768465925
10.64370811.64371103	-0.198087634199531	-0.415186834722792	1.51254164391809	0.911275328909226	-0.78048312639206	-1.03005937751293
10.64421685.64422117	-0.152451575075277	-0.707847712545527	1.2973662634772	1.18856207217233	-0.641735286249556	-0.983893761779168
10.64442099.64442316	1.32796446700421	0.811189567389312	0.315671235425226	-0.45117320298516	-1.36786255461578	-0.63578951221781
10.64463022.64463273	-0.50952301439026	-1.55345056874616	0.750959413447444	1.26644527220953	0.304134495756736	-0.258565598277287
10.64541643.64542027	-0.0565298172763219	-0.184594645100762	1.11979776546955	1.22339536013435	-1.08804528640986	-1.01402337681696
10.64549372.64549721	-0.0485641160184109	-0.241909592665675	-0.92178929535854	-1.14477884696168	1.20180201686686	1.15523983413745
10.64576599.64576807	-0.3645380602197	-0.788555420069355	1.1073881147341	1.38666585800238	-0.984370507759686	-0.356589984687744
10.64577615.64579681	-0.886905285331763	-0.469886228700783	1.15932518449681	1.30489042441417	-0.14588979398011	-0.961534300898321
10.64660439.64661168	-0.968335513526695	-0.444781395786196	-0.206340288204254	-0.75139220367038	0.7127377833975	1.65811161779002
10.64663776.64664560	-0.405363001395628	0.173582105474482	-1.06294598096242	-1.00879094393113	1.10206189162598	1.20145592918871
10.64704530.64705296	0.0198970970304184	0.0506779771891934	1.09640424055505	1.10243288034616	-1.08748598478643	-1.18192621033439
10.64759958.64760432	-0.504824073607228	-0.517010012382927	1.23426799697837	1.28959029133214	-0.465219919880425	-1.03680428243992
10.64827291.64827736	0.320649003174086	-0.125530988861328	1.21914189785264	0.859355804961577	-0.947120475753423	-1.32649524137355
10.64868220.64868664	0.339768209390948	-0.560458680750892	1.2367515189264	0.988191579261636	-0.83501494621508	-1.16923768061301
10.64904385.64904817	-0.769112555655181	-0.46628330982849	1.32552279937407	1.21808019203054	-0.871603866036277	-0.436603259884667
10.64936314.64936553	-1.21617829712605	-0.680006016371684	-0.536574071345309	0.155469729385531	1.41558997796076	0.861698677496755
10.64967123.64967747	-0.207504493935645	-0.28472053546551	1.23035514412525	1.20885385517577	-0.921523781649976	-1.02546018824989
10.65086053.65086327	0.223051030284437	0.31265321435181	-1.2747713637744	-1.14537565018081	0.677640092710383	1.20680267660858
10.65123603.65125154	-0.558054546294429	-0.218509905708068	-1.05379758906755	-0.655443528351638	1.31746250037897	1.16834306904272
10.65233157.65233777	0.0506415907701134	-0.870795493778473	1.35882120847841	1.05744885548792	-0.778512248694018	-0.817603912263953
10.65243872.65244749	1.10419798390917	0.464651117634096	0.547609814784037	0.326961335158888	-0.927673848568656	-1.51574640291753
10.65273977.65274617	1.28392595319021	1.08083942228131	-0.791693738066957	-1.21662547775745	-0.258338089592825	-0.0981080700542933
10.65276888.65277119	0.600724212920725	0.151322881175151	-1.09914916980249	-1.35923445493267	0.624266073550988	1.08207045708829
10.65277941.65278184	0.746602466133496	0.284409349364676	-1.19269265564426	-1.3350346336594	0.883975270605242	0.612740203200246
10.65346247.65346717	-0.000913703784289012	-0.420760053210114	1.13340615775808	1.25628209909625	-1.09255534062011	-0.875459159239818
10.65348768.65348997	-0.570770380663748	0.01833582261501	1.13547251811587	1.25422600933977	-1.16736356856932	-0.669900400837577
10.65389613.65389980	0.204573709051369	-1.16159607271742	1.25924042906645	1.00989640199095	-0.389182007518826	-0.922932459872514
10.65535821.65536113	0.967691915515957	1.03617438605622	0.272313452900125	0.084673031634605	-1.42718327803856	-0.93366950806835
10.65612263.65612503	-1.00606352655395	-0.0235306487888288	1.19996443485245	1.23476377115754	-0.835843891726179	-0.569290138941031
10.65637016.65637430	-0.193897174055112	-0.534511927860685	1.23171635278302	1.26326226112978	-0.842295425669788	-0.924274086327216
10.65684923.65685314	-0.132995264935678	-0.167318156951498	1.3664555702181	0.976712748870546	-1.17394008604875	-0.868914811152719
10.65826288.65827044	-0.851242676439756	-1.16572793141784	0.307273299784602	-0.520509266803309	1.29427755291812	0.935929021958187
10.65839598.65839987	0.695034058616095	1.02715924091186	0.239568999888659	0.408859002976826	-1.64758215230259	-0.723039150090852
10.65853937.65854524	0.284121855189057	0.155836039174861	0.795985316356907	1.1362832914373	-0.906355973003808	-1.46587052915432
10.65882452.65882759	0.590449858816937	0.168024479496687	0.555493507417991	1.04063973808001	-1.6566492833765	-0.697958300435126
10.65975435.65975758	-0.0569179415440366	0.324270305429652	0.668960185193672	1.26511929164589	-1.55920446482072	-0.642227375904457
10.65976284.65976555	-0.610439224912522	-0.58583476895451	1.08103173969141	1.43161615906002	-0.342285861640105	-0.974088043244295
10.65978330.65980484	-0.57408368179324	-0.555812521451917	1.05358960003178	1.4952966065762	-0.643271646508401	-0.775718356854424
10.66037049.66037291	-0.132935177176603	-0.22024289352527	1.11873185247393	1.19965714774941	-0.587601618020401	-1.37760931150107
10.66097569.66097954	0.0493904779160513	-0.4223213544675	1.63397163352557	0.604996248098643	-0.7876320473182	-1.07840495775457
10.66161751.66162281	-1.24383463065132	-0.764746610004442	-0.130364157140862	-0.223304822802744	1.10674391521553	1.25550630538384
10.66171885.66172505	-0.942914353757701	-0.323670181219082	-0.137285854396637	-1.00358409678217	1.40646246286021	1.00099202329538
10.66211375.66211700	-0.479949928335685	-0.205963441512231	0.904414467681419	1.53382113345999	-0.979451306633996	-0.772870924659494
11.117426.117905	-0.337285152356939	-0.994019954817933	1.23601057907101	1.05477778885134	0.151756847916751	-1.11124010866423
11.119852.120069	-0.888143627684572	0.355397242351916	0.948768463604285	1.29840428406938	-0.978146093083006	-0.736280269258004
11.134848.135211	-0.437158341076149	-0.84336522866359	1.0078764336089	1.50166420495747	-0.803685578872215	-0.425331489954416
11.194949.195190	-0.24403260241275	-1.29506043683045	1.54162583502827	0.739421039416753	-0.191164350781886	-0.550789484419936
11.231339.231572	1.25324930308998	0.709007988871157	0.443289757140295	-0.177577767369659	-0.784810960568025	-1.44315832116375
11.286937.287356	-0.315761331437514	-0.771446957720059	1.13344293258157	1.36718608737071	-0.982748961388921	-0.430671769405792
11.289961.290615	-0.352428247315522	-0.450782940449836	1.18787127065752	1.26550267260173	-0.438729633045119	-1.21143312244877
11.317932.318404	-0.522883092840481	-0.471899245020001	-0.861856831575464	-0.689366413275666	1.12332161303681	1.4226839696748
11.424415.425057	-1.18757116128235	-0.780256620482725	-0.347299043046059	-0.0563708963063481	1.33588100102105	1.03561672009643
11.479029.479755	0.494881840796649	1.31241532893021	0.127703634961588	0.409700952247444	-1.39560153904337	-0.949100217892518
11.561231.561517	-0.539460290417924	-0.703992968149671	1.29735108331996	1.204881545082	-0.251068145861384	-1.00771122397297
11.614726.614999	-0.552658729609962	-0.619476105605819	1.15614792874776	1.41053872592402	-0.619388927130667	-0.775162892325333
11.799974.800448	-0.818469959404682	-0.73581496279254	1.47179327623195	1.03731111397013	-0.264509096715163	-0.690310371289693
11.834928.835460	0.369049964473144	1.08976535137817	0.282236728733331	0.60068123332849	-1.6677975773655	-0.673935700547631
11.935148.935604	-1.52054405542813	-0.888057965702658	0.994207088202195	0.560177504039837	0.767849486059527	0.0863679428292297
11.1070655.1071232	-0.387982972417001	-1.12043768060472	-0.403272268209857	-0.576383102564042	1.28865562990789	1.19942039388773
11.1106574.1106914	-0.346013897605449	-1.19399009415602	-0.0203659513735012	-0.763092392305625	0.867878607372758	1.45558372806783
11.1156936.1157151	1.2638046057142	0.643480425876124	0.356184028766674	0.00597540682453689	-1.51329785182592	-0.756146615355617
11.1172551.1172851	-0.897765061203037	-0.118389235593469	1.28073159624366	1.20682360480186	-0.715763820732894	-0.755637083516123
11.1188806.1189086	0.166467468452624	-0.206216453642832	-1.05083372249251	-1.11828455134601	1.36462992280348	0.844237336225251
11.1275017.1275734	-0.607977337583157	-0.710047911306292	1.22101510296755	1.31703395213816	-0.330270804940436	-0.889753001275828
11.1284962.1285326	-0.245780379135309	-0.6668571701322	1.51667533448242	0.905076418128717	-1.09858710590733	-0.410527097436302
11.1295218.1296067	1.44782186032851	1.03541051429344	-0.547040375762262	-0.21195855249523	-0.839020855861942	-0.88521259050252
11.1384058.1384590	-0.626925259522892	-0.951580918251391	-0.838207167730994	-0.00798682428451849	1.040277465189	1.38442270460079
11.1428313.1428542	-0.335312215280608	-0.633607103648164	1.35759588553179	1.1268107922215	-0.422342696086314	-1.09314466273821
11.1624435.1624745	-1.41714672462485	-0.389589889216948	-0.58450021682606	0.226644751641288	1.31052519836076	0.854066880665814
11.1628108.1628411	-0.180307002390153	-0.454562293933579	1.36178068630247	1.10273096457942	-0.823703903401765	-1.0059384511564
11.1654204.1654467	0.137250244382465	0.734000221081669	0.679774903567442	0.573729674955031	-1.89719917598642	-0.227555868000183
11.1662283.1662902	0.604290661630814	0.256840903260449	-1.3349873190101	-1.17200132342975	0.99419520625646	0.651661871292127
11.1832923.1833140	0.333198897710498	0.0809245028144008	0.916147908630504	0.966145539351168	-1.63446985325014	-0.661946995256434
11.1872254.1872597	0.880305511533589	1.26502429103483	-0.411343488707488	-0.375753015709015	-1.51337773196148	0.155144433809562
11.1882043.1882362	0.248639153009141	-0.811515444671837	1.1342501845837	1.10874206126606	-1.25981624398316	-0.420299710203903
11.1885903.1886534	0.377418382909593	0.0484606752104169	1.15145212778522	0.775453494908447	-1.45944615571186	-0.893338525101822
11.1964665.1965004	-0.187480210391744	0.666267844015028	0.318021862729063	1.37667189515537	-1.37184088782985	-0.801640503677863
11.1971741.1972215	1.03031081795483	-0.0685943310421738	0.517070682872849	0.844076799320733	-0.803606473703218	-1.51925749540302
11.1973848.1974396	-0.455319041933258	-0.598183293524604	0.946758111329348	1.55327905690017	-0.922770619640293	-0.523764213131362
11.2134473.2134796	-0.482974736497898	-0.0421433094724177	1.31986144462991	1.10418848381056	-0.968462749391643	-0.930469133078507
11.2239145.2239444	-1.47936542523675	-0.832491884651486	1.29520312889426	0.479316047778393	0.0859479031587939	0.451390230056788
11.2324652.2325041	-1.19193586336406	-1.12346469161768	0.0692582188893121	0.843857515977359	1.2565802633756	0.145704556739472
11.2379258.2379632	-0.536126659121667	-0.437710266256947	1.27230459341396	0.893671726885559	0.238487558177008	-1.43062695309791
11.2485211.2485570	-1.40663532911306	-0.409160642476624	1.35088980490383	0.817012236966897	0.210963125263654	-0.563069195544696
11.2487057.2487334	-0.391019385791567	-0.890536146971992	-0.686472020530808	-0.558889393921944	1.06623602027578	1.46068092694053
11.2490359.2490953	-0.911366060678746	-0.838844709061055	0.892036310324391	1.37259187530729	0.314499951923755	-0.828917367815635
11.2522108.2522512	-0.0158434028969212	0.456789631142191	-1.24533041551651	-1.13434765268924	1.16192656608327	0.776805273877208
11.2740216.2740727	-1.45608628743619	-1.09363885994443	0.720992892778612	0.713459527532409	0.429193981855134	0.68607874521446
11.2762436.2763644	-0.573413882065968	-0.4390667967881	1.13769277094865	1.39755170771583	-0.572283438783094	-0.950480361027318
11.2784792.2785774	0.570715618991749	0.55302248341129	0.606578316694576	0.811458128372217	-1.03451961349734	-1.50725493397249
11.2801915.2802610	0.0376706891105947	0.468038151737916	0.835254777521661	0.905685609999715	-0.515917064635683	-1.7307321637342
11.2815431.2815753	0.777289513370627	1.60503379390124	-0.894753236752977	-0.864793372173408	-0.114778082905931	-0.507998615439551
11.2960760.2961016	-0.0954085931313349	-0.601071585966886	1.28320658671936	1.139822477774	-0.552380411690601	-1.17416847370454
11.3059447.3059866	0.212621930995004	-0.43225176987807	1.42313692295048	0.664246821497332	-0.406072322882818	-1.46168158268192
11.3060294.3060683	1.02916844715779	1.44139118980903	-0.918046434378383	-0.442025092367621	-0.878056993115817	-0.232431117105
11.3155807.3156627	-0.294271579814976	-0.328336313654206	-0.943311162843256	-0.915172707354577	1.22800996643796	1.25308179722906
11.3270173.3270455	-1.17200019008932	-1.25356745361229	0.47632013137382	0.707898643561095	0.0931759369576024	1.14817293180909
11.3348867.3349424	-0.326288220365113	-0.325897222091352	-0.774397019673733	-0.997308298698706	0.854601567724641	1.56928919310426
11.3371932.3372207	-0.234367556282922	-0.44961500178991	1.66058456017158	0.712600383214622	-1.00409329562005	-0.68510908969332
11.3402186.3403071	0.34560766098298	0.215657286873894	-1.39068333515225	-1.05768476961392	0.963184539720103	0.923918617189198
11.3529053.3529900	0.425544741827276	0.975331611351926	0.579940887317253	0.440634653917841	-1.66096752186674	-0.760484372547558
11.3532729.3533216	0.661430903696916	1.49149076591398	-1.34596478169762	-0.374232795668524	0.166174230522922	-0.598898322767677
11.3537585.3537906	0.0406690189067301	-0.899139772776742	1.26797372271745	1.14157541338291	-0.580577861540994	-0.970500520689358
11.3548850.3549768	0.0112283384031471	0.400075944043975	0.82439049650811	1.12461467074355	-1.41457418421744	-0.945735265481341
11.3559325.3559883	0.694975192120801	1.39703236257614	-0.0425015049173499	0.1520518250197	-1.3426005522257	-0.858957322573592
11.3566827.3567049	-0.305505845009235	-0.551622910675085	1.26883305495713	1.26137126502856	-0.866476315521397	-0.806599248779973
11.3581010.3581352	0.700701510098861	0.563173464466775	0.952975196062015	-0.101239175251035	-0.338244170951143	-1.77736682442547
11.3741554.3742051	0.177467413600257	0.647617150499028	-1.55785637028775	-0.881499812573272	0.952398543602159	0.661873075159581
11.3761092.3761350	1.02047840637354	0.944321575243253	0.236773349786345	-0.0608081172421228	-1.66858135636159	-0.47218385779943
11.3764322.3764575	-0.021382925249708	-0.886057850848505	1.54630420433353	0.637538497665819	-1.18698657176784	-0.089415354133293
11.3784380.3784859	-0.272212304535994	-0.62753365299562	1.20315745103503	1.28157735862972	-0.487552819532966	-1.09743603260017
11.3787912.3788343	0.592794323991673	1.26976202846263	-1.07075730704363	-1.07037344200659	-0.454546497848522	0.733120894444442
11.3794486.3794754	-0.834713719992939	-0.623797581541389	1.37498142571312	1.11090423371516	-0.151956333049559	-0.875418024844389
11.3929218.3929586	0.113429242533555	-0.205378978307286	1.26270135855091	0.981508987249464	-1.26463203250383	-0.887628577522808
11.4026342.4026673	-0.0598770673792668	-0.318132744366135	1.30255871465226	1.08196456079393	-1.08942992323643	-0.917083540464362
11.4029216.4029587	0.702942798717657	-0.0427821565233552	1.15387545480922	0.570932793986555	-1.15635978038598	-1.2286091106041
11.4090810.4091212	-1.21261025631423	-1.28717332680266	1.05714902037075	0.682408121135106	0.363618119638161	0.396608321972879
11.4091433.4091693	-0.836954751061712	-1.20431469239166	0.033716710156113	-0.130392812941111	1.59126971204097	0.546675834197402
11.4113510.4113912	-0.724773838819298	-0.595221007109205	1.27218567495408	1.24310660982929	-0.945697865837021	-0.249599573017852
11.4196681.4197027	0.860465492732251	1.5409068332392	-1.05847790949412	-0.54713215223967	-0.670697370271928	-0.125064893965737
11.4319778.4320281	-0.329713583282451	-0.887453448766546	-0.453628905994947	-0.849466031299142	1.2756778417104	1.24458412763269
11.4327811.4328316	-1.14909320455965	-1.36616364233342	0.367944225225524	1.00902971643759	0.645997818326655	0.492285086903305
11.4329056.4329320	-0.940882101437088	0.114977531141372	-0.720472505666636	-0.8453813106283	1.13457357840803	1.25718480818263
11.4376134.4376351	-0.467623270726958	-0.148423269408219	-0.727103072257056	-1.04230870935361	0.806072346566298	1.57938597517955
11.4378338.4378914	0.201251050127835	0.427268848070367	1.08384143238276	0.67589704437774	-0.811048746603796	-1.5772096283549
11.4387017.4387474	0.266797568847274	0.756824648000783	0.594933898024891	0.896503009454411	-1.39096554124095	-1.12409358308641
11.4461056.4461528	0.837721551374838	1.43357504453016	0.0631010872871892	-0.268817237593312	-1.16226889092308	-0.903311554675789
11.4568952.4569602	1.50444586402885	0.928543429277663	-0.234310064822807	-0.36308174012126	-0.956600264922902	-0.878997223439548
11.4576284.4576625	1.01967779083658	0.732170769394423	0.0151226376660495	0.65927902162242	-1.36471762431518	-1.06153259520429
11.4609901.4610246	-0.69099668268793	-0.277004909453985	1.49240508680491	1.0149498747486	-0.727301719691808	-0.812051649719789
11.4817348.4817703	-0.30151851282532	0.800345576105525	0.732104667884163	1.01459142204022	-1.42440161955715	-0.821121533647431
11.4857391.4857882	0.8689811953426	1.4431462757156	-0.555743550173373	0.0824883682285598	-1.19855944772418	-0.640312841389211
