1436	Chr1	24835243	24837441	AT1G66570	1740	-	AT1G66570
1443	Chr1	24901977	24904420	AT1G66760	1899	+	AT1G66760
1445	Chr1	24957361	24958293	AT1G66890	932	+	AT1G66890
1452	Chr1	25175557	25176230	AT1G67265	673	-	AT1G67265
1453	Chr1	25193703	25197158	AT1G67300	1880	-	AT1G67300
1454	Chr1	25198181	25203126	AT1G67310	3051	-	AT1G67310
1456	Chr1	25236810	25238036	AT1G67360	1107	-	AT1G67360
1463	Chr1	25351905	25354026	AT1G67640	1666	-	AT1G67640
1470	Chr1	25437899	25442142	AT1G67850	1933	+	AT1G67850
1471	Chr1	25442255	25442876	AT1G67855	467	-	AT1G67855
1472	Chr1	25442403	25443019	AT1G67856	616	+	AT1G67856
1473	Chr1	25453822	25455823	AT1G67880	1801	-	AT1G67880
1475	Chr1	25473543	25474140	AT1G67920	597	+	AT1G67920
1479	Chr1	25497289	25500374	AT1G68020	2996	+	AT1G68020
1480	Chr1	25508638	25510907	AT1G68050	2168	+	AT1G68050
1486	Chr1	25621532	25622593	AT1G68360	1061	-	AT1G68360
1488	Chr1	25654629	25655574	AT1G68430	945	-	AT1G68430
1489	Chr1	25657756	25659484	AT1G68440	1728	+	AT1G68440
1490	Chr1	25676360	25678468	AT1G68470	1753	-	AT1G68470
1491	Chr1	25701769	25702778	AT1G68500	1009	+	AT1G68500
1492	Chr1	25725454	25727701	AT1G68550	1830	-	AT1G68550
1493	Chr1	25746696	25750291	AT1G68570	2086	+	AT1G68570
1494	Chr1	25763458	25764207	AT1G68610	749	+	AT1G68610
1495	Chr1	25765717	25767240	AT1G68620	1523	+	AT1G68620
1496	Chr1	25775730	25777910	AT1G68650	1008	+	AT1G68650
1498	Chr1	25792592	25793123	AT1G68700	531	+	AT1G68700
1499	Chr1	25793206	25799061	AT1G68710	4788	-	AT1G68710
1501	Chr1	25809245	25809811	AT1G68723	566	-	AT1G68723
1511	Chr1	25974860	25975997	AT1G69085	676	+	AT1G69085
1515	Chr1	26038904	26040720	AT1G69260	1597	+	AT1G69260
1516	Chr1	26040688	26042702	AT1G69270	2014	-	AT1G69270
1517	Chr1	26050142	26052567	AT1G69295	1742	-	AT1G69295
1518	Chr1	26054274	26058383	AT1G69310	1741	-	AT1G69310
1519	Chr1	26072283	26076374	AT1G69360	3379	-	AT1G69360
1521	Chr1	26097728	26099388	AT1G69430	1660	+	AT1G69430
1522	Chr1	26107119	26110148	AT1G69450	2278	-	AT1G69450
1523	Chr1	26122079	26123514	AT1G69490	1252	+	AT1G69490
1526	Chr1	26186953	26189489	AT1G69610	2051	+	AT1G69610
1530	Chr1	26266591	26269013	AT1G69790	1605	+	AT1G69790
1531	Chr1	26315786	26320233	AT1G69870	2420	+	AT1G69870
1537	Chr1	26450165	26452039	AT1G70230	1789	+	AT1G70230
1538	Chr1	26477742	26481630	AT1G70300	2996	-	AT1G70300
1545	Chr1	26636109	26637876	AT1G70640	1659	+	AT1G70640
1549	Chr1	26654528	26657350	AT1G70700	1772	+	AT1G70700
1551	Chr1	26668864	26672779	AT1G70730	1966	-	AT1G70730
1555	Chr1	26731781	26734022	AT1G70900	1369	+	AT1G70900
1556	Chr1	26768791	26770175	AT1G71000	1106	-	AT1G71000
1558	Chr1	26796724	26800483	AT1G71040	2481	-	AT1G71040
1561	Chr1	26809719	26811848	AT1G71080	1451	-	AT1G71080
1566	Chr1	26855408	26859837	AT1G71240	2793	+	AT1G71240
1569	Chr1	26891955	26894856	AT1G71360	2511	-	AT1G71360
1570	Chr1	26964086	26966688	AT1G71695	1480	+	AT1G71695
1579	Chr1	27064931	27066109	AT1G71910	1178	+	AT1G71910
1580	Chr1	27082393	27088248	AT1G71960	2267	-	AT1G71960
1581	Chr1	27132013	27134101	AT1G72120	1919	+	AT1G72120
1582	Chr1	27169758	27171410	AT1G72200	1652	-	AT1G72200
1583	Chr1	27179457	27182456	AT1G72210	1759	+	AT1G72210
1584	Chr1	27188035	27189358	AT1G72230	1062	+	AT1G72230
1585	Chr1	27190035	27190754	AT1G72240	719	+	AT1G72240
1588	Chr1	27303365	27304927	AT1G72510	1481	+	AT1G72510
1592	Chr1	27359108	27361024	AT1G72680	1453	-	AT1G72680
1597	Chr1	27385420	27388274	AT1G72760	2094	-	AT1G72760
1598	Chr1	27389947	27393327	AT1G72770	2671	+	AT1G72770
1599	Chr1	27397088	27398500	AT1G72800	1412	+	AT1G72800
1600	Chr1	27397876	27400474	AT1G72810	2515	-	AT1G72810
1606	Chr1	27452747	27455964	AT1G72970	2167	+	AT1G72970
1607	Chr1	27464527	27466348	AT1G73010	1308	-	AT1G73010
1608	Chr1	27475059	27475962	AT1G73040	815	-	AT1G73040
1613	Chr1	27511546	27514837	AT1G73170	2230	-	AT1G73170
1614	Chr1	27527751	27530952	AT1G73210	1826	-	AT1G73210
1615	Chr1	27538189	27540235	AT1G73220	1943	+	AT1G73220
1620	Chr1	27590809	27594510	AT1G73390	1891	-	AT1G73390
1623	Chr1	27628677	27632840	AT1G73480	2334	+	AT1G73480
1624	Chr1	27639090	27640643	AT1G73500	1553	-	AT1G73500
1630	Chr1	27699870	27703449	AT1G73670	2353	+	AT1G73670
1636	Chr1	27752341	27755297	AT1G73810	1510	-	AT1G73810
1639	Chr1	27784927	27786804	AT1G73880	1877	+	AT1G73880
1641	Chr1	27790736	27794928	AT1G73920	2802	+	AT1G73920
1656	Chr1	27986796	27987856	AT1G74458	864	+	AT1G74458
1659	Chr1	28041145	28043021	AT1G74650	1588	+	AT1G74650
1660	Chr1	28047251	28048186	AT1G74660	935	-	AT1G74660
1668	Chr1	28107872	28111819	AT1G74810	2471	+	AT1G74810
1674	Chr1	28181274	28183503	AT1G75060	1153	-	AT1G75060
1678	Chr1	28213665	28215887	AT1G75170	1435	+	AT1G75170
1685	Chr1	28276280	28280033	AT1G75370	2450	-	AT1G75370
1686	Chr1	28296885	28299768	AT1G75400	2063	+	AT1G75400
1687	Chr1	28313378	28315122	AT1G75440	892	+	AT1G75440
1688	Chr1	28314457	28318362	AT1G75450	2711	-	AT1G75450
1694	Chr1	28428670	28431339	AT1G75710	1735	+	AT1G75710
1696	Chr1	28449904	28451148	AT1G75770	987	+	AT1G75770
1699	Chr1	28498820	28501254	AT1G75900	1764	+	AT1G75900
1706	Chr1	28561280	28564159	AT1G76130	1574	+	AT1G76130
1709	Chr1	28586662	28587927	AT1G76180	1178	-	AT1G76180
1717	Chr1	28695759	28698852	AT1G76490	2616	+	AT1G76490
1721	Chr1	28734206	28738967	AT1G76580	3859	+	AT1G76580
1722	Chr1	28740539	28742231	AT1G76590	1410	+	AT1G76590
1723	Chr1	28750871	28751875	AT1G76610	1004	+	AT1G76610
1724	Chr1	28756520	28759332	AT1G76620	2051	+	AT1G76620
1731	Chr1	28822185	28823727	AT1G76790	1370	-	AT1G76790
1735	Chr1	28918790	28919764	AT1G76955	846	-	AT1G76955
1736	Chr1	28920316	28920976	AT1G76960	548	-	AT1G76960
1738	Chr1	28925707	28927391	AT1G76980	1684	-	AT1G76980
1739	Chr1	28940485	28942639	AT1G77000	1723	+	AT1G77000
1742	Chr1	28975254	28977417	AT1G77120	1595	+	AT1G77120
1744	Chr1	29023711	29027108	AT1G77260	2626	-	AT1G77260
1745	Chr1	29038365	29040217	AT1G77290	1754	+	AT1G77290
1749	Chr1	29071982	29073654	AT1G77360	1672	-	AT1G77360
1750	Chr1	29073839	29074893	AT1G77370	720	+	AT1G77370
1753	Chr1	29099838	29101759	AT1G77450	1730	+	AT1G77450
1767	Chr1	29354943	29359010	AT1G78070	2172	+	AT1G78070
1770	Chr1	29422715	29424589	AT1G78210	1344	-	AT1G78210
1771	Chr1	29430051	29432764	AT1G78230	2468	+	AT1G78230
1773	Chr1	29526860	29530669	AT1G78490	3206	+	AT1G78490
1776	Chr1	29566862	29568931	AT1G78600	1676	+	AT1G78600
1777	Chr1	29568960	29572572	AT1G78610	3282	-	AT1G78610
1780	Chr1	29590903	29593544	AT1G78670	1433	+	AT1G78670
1781	Chr1	29593780	29596308	AT1G78680	1467	+	AT1G78680
1786	Chr1	29641859	29643535	AT1G78850	1676	-	AT1G78850
1787	Chr1	29646002	29647691	AT1G78860	1689	-	AT1G78860
1807	Chr1	29786256	29787820	AT1G79180	1368	+	AT1G79180
1808	Chr1	29815469	29819104	AT1G79270	2567	+	AT1G79270
1814	Chr1	29882120	29887414	AT1G79440	2130	-	AT1G79440
1815	Chr1	29887615	29890211	AT1G79450	1575	+	AT1G79450
1816	Chr1	29890366	29894646	AT1G79460	2660	+	AT1G79460
1818	Chr1	29911380	29914967	AT1G79520	2649	-	AT1G79520
1821	Chr1	29975666	29976773	AT1G79660	799	+	AT1G79660
1823	Chr1	29990335	29993724	AT1G79700	1082	-	AT1G79700
1831	Chr1	30051954	30053936	AT1G79900	1797	-	AT1G79900
1835	Chr1	30135023	30136956	AT1G80110	1405	+	AT1G80110
1836	Chr1	30138817	30140360	AT1G80120	1387	+	AT1G80120
1837	Chr1	30150997	30152614	AT1G80160	1291	+	AT1G80160
1838	Chr1	30152285	30152501	AT1G80165	216	-	AT1G80165
1842	Chr1	30194617	30196554	AT1G80310	1937	+	AT1G80310
1859	Chr1	30370473	30372799	AT1G80820	1510	+	AT1G80820
1865	Chr2	6570	6672	AT2G01021	102	+	AT2G01021
1882	Chr2	221012	223809	AT2G01490	1777	+	AT2G01490
1884	Chr2	273894	275002	AT2G01610	1108	-	AT2G01610
1892	Chr2	385170	387478	AT2G01850	1545	+	AT2G01850
1894	Chr2	396755	399338	AT2G01890	1407	-	AT2G01890
1899	Chr2	528178	529186	AT2G02100	753	+	AT2G02100
1900	Chr2	538249	539123	AT2G02120	584	+	AT2G02120
1910	Chr2	758692	761064	AT2G02710	1775	-	AT2G02710
1913	Chr2	826298	827994	AT2G02850	995	-	AT2G02850
1915	Chr2	837810	840398	AT2G02870	2460	+	AT2G02870
1918	Chr2	873505	874886	AT2G02990	1120	+	AT2G02990
1922	Chr2	972755	977531	AT2G03240	3603	-	AT2G03240
1934	Chr2	1352886	1353517	AT2G04066	516	-	AT2G04066
1935	Chr2	1357155	1359403	AT2G04080	1846	-	AT2G04080
1936	Chr2	1376693	1379130	AT2G04100	1857	-	AT2G04100
1937	Chr2	1401267	1407827	AT2G04160	2634	-	AT2G04160
1938	Chr2	1417181	1419248	AT2G04170	1577	-	AT2G04170
1941	Chr2	1515633	1519308	AT2G04350	2605	+	AT2G04350
1955	Chr2	1704110	1705778	AT2G04850	1572	+	AT2G04850
1960	Chr2	1876898	1878322	AT2G05185	826	+	AT2G05185
1988	Chr2	5004883	5008442	AT2G12400	2188	-	AT2G12400
2000	Chr2	6041145	6043974	AT2G14260	1543	-	AT2G14260
2010	Chr2	6399404	6401149	AT2G14890	1244	+	AT2G14890
2026	Chr2	6947095	6947866	AT2G15960	771	+	AT2G15960
2027	Chr2	6949850	6951192	AT2G15970	1086	+	AT2G15970
2034	Chr2	7244499	7246069	AT2G16700	1251	+	AT2G16700
2035	Chr2	7248137	7250308	AT2G16710	865	+	AT2G16710
2036	Chr2	7255472	7256831	AT2G16720	1287	-	AT2G16720
2037	Chr2	7283956	7285345	AT2G16790	915	-	AT2G16790
2042	Chr2	7316805	7319243	AT2G16890	2339	+	AT2G16890
2047	Chr2	7382804	7387976	AT2G16990	1858	+	AT2G16990
2051	Chr2	7458929	7460819	AT2G17120	1450	+	AT2G17120
2057	Chr2	7513129	7515117	AT2G17280	1233	+	AT2G17280
2059	Chr2	7522049	7523177	AT2G17300	1128	-	AT2G17300
2065	Chr2	7606756	7609261	AT2G17500	1676	+	AT2G17500
2068	Chr2	7642116	7643739	AT2G17560	953	-	AT2G17560
2074	Chr2	7755604	7757929	AT2G17840	1808	-	AT2G17840
2077	Chr2	7845998	7847031	AT2G18050	961	+	AT2G18050
2078	Chr2	7907773	7910040	AT2G18170	1842	-	AT2G18170
2080	Chr2	7931922	7934353	AT2G18230	1028	-	AT2G18230
2081	Chr2	7935243	7936900	AT2G18240	1324	+	AT2G18240
2084	Chr2	7969297	7971114	AT2G18340	1562	+	AT2G18340
2088	Chr2	8009100	8011277	AT2G18480	2042	-	AT2G18480
2089	Chr2	8078173	8079537	AT2G18620	1364	+	AT2G18620
2093	Chr2	8108897	8112010	AT2G18700	2945	+	AT2G18700
2095	Chr2	8207198	8210513	AT2G18950	1940	+	AT2G18950
2114	Chr2	8550252	8551979	AT2G19810	1727	+	AT2G19810
2115	Chr2	8570606	8574067	AT2G19860	2025	+	AT2G19860
2136	Chr2	8920446	8923227	AT2G20680	2040	+	AT2G20680
2137	Chr2	8945242	8947310	AT2G20770	1624	+	AT2G20770
2149	Chr2	9055397	9056481	AT2G21130	1084	-	AT2G21130
2153	Chr2	9074659	9075631	AT2G21180	972	-	AT2G21180
2154	Chr2	9076436	9077048	AT2G21185	612	-	AT2G21185
2162	Chr2	9162515	9168556	AT2G21410	3068	+	AT2G21410
2166	Chr2	9230207	9231580	AT2G21560	1373	-	AT2G21560
2168	Chr2	9248524	9250311	AT2G21620	1113	+	AT2G21620
2169	Chr2	9302852	9303408	AT2G21820	556	-	AT2G21820
2170	Chr2	9303712	9306025	AT2G21830	2143	+	AT2G21830
2172	Chr2	9383396	9386266	AT2G22070	2870	+	AT2G22070
2173	Chr2	9386430	9388241	AT2G22080	1031	+	AT2G22080
2176	Chr2	9426795	9428170	AT2G22170	1194	-	AT2G22170
2177	Chr2	9433615	9436658	AT2G22190	1522	-	AT2G22190
2178	Chr2	9443072	9444428	AT2G22200	1356	-	AT2G22200
2179	Chr2	9451604	9454300	AT2G22240	2191	-	AT2G22240
2182	Chr2	9513023	9514552	AT2G22420	1375	+	AT2G22420
2183	Chr2	9525987	9527845	AT2G22430	1651	-	AT2G22430
2184	Chr2	9538126	9538963	AT2G22470	837	-	AT2G22470
2185	Chr2	9562773	9564850	AT2G22500	2077	-	AT2G22500
2189	Chr2	9592955	9594579	AT2G22590	1624	+	AT2G22590
2192	Chr2	9645269	9647655	AT2G22680	2386	+	AT2G22680
2195	Chr2	9684561	9686613	AT2G22770	1551	+	AT2G22770
2196	Chr2	9695831	9697127	AT2G22790	1296	+	AT2G22790
2201	Chr2	9759594	9761240	AT2G22930	1646	+	AT2G22930
2202	Chr2	9774748	9778561	AT2G22970	1765	+	AT2G22970
2204	Chr2	9798756	9802676	AT2G23010	1591	+	AT2G23010
2208	Chr2	9841841	9842634	AT2G23120	793	+	AT2G23120
2209	Chr2	9844133	9845385	AT2G23130	1034	+	AT2G23130
2210	Chr2	9856148	9858778	AT2G23150	2016	-	AT2G23150
2211	Chr2	9874906	9876711	AT2G23180	1805	+	AT2G23180
2219	Chr2	10125366	10127589	AT2G23790	1470	-	AT2G23790
2221	Chr2	10153585	10155699	AT2G23840	1350	-	AT2G23840
2222	Chr2	10177780	10180088	AT2G23910	1335	+	AT2G23910
2226	Chr2	10223856	10225171	AT2G24040	1039	+	AT2G24040
2235	Chr2	10426341	10427594	AT2G24540	1253	+	AT2G24540
2242	Chr2	10582073	10585216	AT2G24850	2398	-	AT2G24850
2244	Chr2	10629661	10631413	AT2G25000	1284	+	AT2G25000
2257	Chr2	10829853	10831655	AT2G25450	1604	-	AT2G25450
2258	Chr2	10832753	10835483	AT2G25460	1802	-	AT2G25460
2260	Chr2	10860667	10862410	AT2G25520	1743	+	AT2G25520
2261	Chr2	10863058	10866910	AT2G25530	2281	+	AT2G25530
2262	Chr2	10866821	10872243	AT2G25540	3591	-	AT2G25540
2265	Chr2	10902855	10905287	AT2G25620	1786	-	AT2G25620
2274	Chr2	11034651	11036946	AT2G25880	1221	-	AT2G25880
2277	Chr2	11070638	11071287	AT2G25964	649	-	AT2G25964
2293	Chr2	11298913	11302319	AT2G26570	2941	+	AT2G26570
2296	Chr2	11347146	11350993	AT2G26690	2011	-	AT2G26690
2298	Chr2	11392848	11394363	AT2G26740	1371	-	AT2G26740
2299	Chr2	11395706	11397219	AT2G26750	1361	-	AT2G26750
2305	Chr2	11601726	11607199	AT2G27150	4409	+	AT2G27150
2307	Chr2	11680275	11681971	AT2G27300	1165	-	AT2G27300
2312	Chr2	11752063	11754066	AT2G27500	1701	-	AT2G27500
2315	Chr2	11860217	11861525	AT2G27830	1308	+	AT2G27830
2321	Chr2	11977864	11980003	AT2G28110	1868	-	AT2G28110
2322	Chr2	11985686	11987836	AT2G28120	2150	+	AT2G28120
2325	Chr2	12081022	12084678	AT2G28305	1176	+	AT2G28305
2326	Chr2	12088666	12090765	AT2G28315	1453	+	AT2G28315
2327	Chr2	12094620	12099644	AT2G28320	2974	+	AT2G28320
2328	Chr2	12147882	12149072	AT2G28400	1190	-	AT2G28400
2331	Chr2	12168839	12173991	AT2G28470	3489	-	AT2G28470
2333	Chr2	12186273	12188293	AT2G28500	1211	-	AT2G28500
2336	Chr2	12354385	12355480	AT2G28790	1095	-	AT2G28790
2341	Chr2	12487280	12489599	AT2G29070	1388	+	AT2G29070
2342	Chr2	12489626	12493329	AT2G29080	3044	-	AT2G29080
2343	Chr2	12494825	12499723	AT2G29090	2000	-	AT2G29090
2344	Chr2	12523275	12524193	AT2G29125	918	+	AT2G29125
2349	Chr2	12588196	12589589	AT2G29300	1026	+	AT2G29300
2350	Chr2	12600913	12602556	AT2G29350	1266	+	AT2G29350
2352	Chr2	12610542	12612894	AT2G29390	1129	-	AT2G29390
2354	Chr2	12624402	12625790	AT2G29450	1270	-	AT2G29450
2355	Chr2	12626477	12627891	AT2G29460	1177	-	AT2G29460
2360	Chr2	12662720	12666113	AT2G29620	2806	-	AT2G29620
2368	Chr2	12767584	12768437	AT2G29950	853	+	AT2G29950
2373	Chr2	12814270	12816360	AT2G30020	1813	+	AT2G30020
2374	Chr2	12821568	12823169	AT2G30040	1601	+	AT2G30040
2378	Chr2	12871983	12873866	AT2G30140	1759	+	AT2G30140
2383	Chr2	12936978	12938834	AT2G30360	1856	-	AT2G30360
2386	Chr2	12993624	12996012	AT2G30490	2083	-	AT2G30490
2389	Chr2	13014858	13016780	AT2G30550	1922	+	AT2G30550
2398	Chr2	13162073	13163497	AT2G30930	1220	+	AT2G30930
2406	Chr2	13338817	13343710	AT2G31280	3309	+	AT2G31280
2407	Chr2	13368069	13371097	AT2G31350	1651	+	AT2G31350
2413	Chr2	13430468	13432065	AT2G31540	1367	-	AT2G31540
2415	Chr2	13437973	13439923	AT2G31570	895	-	AT2G31570
2419	Chr2	13473593	13475085	AT2G31680	975	-	AT2G31680
2425	Chr2	13580370	13581134	AT2G31940	764	+	AT2G31940
2428	Chr2	13658887	13660948	AT2G32150	1416	+	AT2G32150
2433	Chr2	13714515	13717002	AT2G32290	1957	-	AT2G32290
2436	Chr2	13798560	13800099	AT2G32510	1539	-	AT2G32510
2437	Chr2	13809018	13813572	AT2G32530	2617	+	AT2G32530
2452	Chr2	14047477	14051400	AT2G33150	2142	-	AT2G33150
2453	Chr2	14105895	14108061	AT2G33280	2082	+	AT2G33280
2456	Chr2	14144830	14146555	AT2G33380	1045	-	AT2G33380
2457	Chr2	14147502	14149769	AT2G33385	1199	-	AT2G33385
2465	Chr2	14224267	14226636	AT2G33590	1591	+	AT2G33590
2476	Chr2	14387193	14390317	AT2G34070	1752	-	AT2G34070
2481	Chr2	14507293	14510342	AT2G34360	1554	+	AT2G34360
2484	Chr2	14524606	14525918	AT2G34430	1312	+	AT2G34430
2492	Chr2	14649705	14651709	AT2G34720	1101	-	AT2G34720
2494	Chr2	14685169	14687216	AT2G34810	2047	+	AT2G34810
2496	Chr2	14704506	14706191	AT2G34850	1239	-	AT2G34850
2498	Chr2	14737065	14739904	AT2G34930	2839	-	AT2G34930
2501	Chr2	14751540	14753319	AT2G35000	1779	-	AT2G35000
2504	Chr2	14775040	14779106	AT2G35060	2897	-	AT2G35060
2509	Chr2	14861198	14862178	AT2G35290	980	-	AT2G35290
2524	Chr2	15020397	15021596	AT2G35730	630	-	AT2G35730
2529	Chr2	15048884	15050323	AT2G35810	1019	+	AT2G35810
2532	Chr2	15088761	15092415	AT2G35940	2777	-	AT2G35940
2533	Chr2	15104739	15106088	AT2G35950	988	+	AT2G35950
2536	Chr2	15148258	15151634	AT2G36080	1311	-	AT2G36080
2542	Chr2	15192479	15193698	AT2G36220	1219	+	AT2G36220
2546	Chr2	15204658	15207582	AT2G36270	1879	-	AT2G36270
2553	Chr2	15264210	15270092	AT2G36390	2801	+	AT2G36390
2557	Chr2	15325236	15326449	AT2G36540	750	+	AT2G36540
2559	Chr2	15343005	15345673	AT2G36590	1933	-	AT2G36590
2563	Chr2	15415076	15416845	AT2G36770	1769	-	AT2G36770
2564	Chr2	15417363	15419391	AT2G36780	2028	-	AT2G36780
2567	Chr2	15472606	15474828	AT2G36870	1360	-	AT2G36870
2569	Chr2	15488534	15490449	AT2G36895	1493	-	AT2G36895
2573	Chr2	15549051	15552160	AT2G37025	1644	+	AT2G37025
2580	Chr2	15644810	15647076	AT2G37260	1856	+	AT2G37260
2586	Chr2	15764514	15765658	AT2G37580	1144	+	AT2G37580
2590	Chr2	15830869	15831592	AT2G37750	723	+	AT2G37750
2591	Chr2	15831655	15833921	AT2G37760	1454	+	AT2G37760
2592	Chr2	15834882	15837001	AT2G37770	1368	+	AT2G37770
2594	Chr2	15859203	15859942	AT2G37870	643	+	AT2G37870
2595	Chr2	15860626	15861665	AT2G37880	1039	+	AT2G37880
2596	Chr2	15864185	15866769	AT2G37900	2299	-	AT2G37900
2608	Chr2	16012534	16014991	AT2G38240	1575	-	AT2G38240
2609	Chr2	16018209	16020156	AT2G38250	1700	+	AT2G38250
2611	Chr2	16083644	16086453	AT2G38400	2047	+	AT2G38400
2614	Chr2	16106209	16106935	AT2G38465	563	-	AT2G38465
2615	Chr2	16128175	16129399	AT2G38530	1113	+	AT2G38530
2616	Chr2	16130289	16131240	AT2G38540	832	+	AT2G38540
2621	Chr2	16194325	16196183	AT2G38740	1236	-	AT2G38740
2622	Chr2	16196264	16198577	AT2G38750	1423	-	AT2G38750
2623	Chr2	16200943	16202669	AT2G38760	1287	+	AT2G38760
2624	Chr2	16214188	16215264	AT2G38790	1076	-	AT2G38790
2626	Chr2	16221820	16223743	AT2G38820	1843	+	AT2G38820
2629	Chr2	16291279	16294101	AT2G39010	1509	+	AT2G39010
2630	Chr2	16298109	16299205	AT2G39030	1096	+	AT2G39030
2631	Chr2	16303294	16305633	AT2G39050	1383	+	AT2G39050
2638	Chr2	16388690	16391176	AT2G39250	1542	-	AT2G39250
2640	Chr2	16399968	16401671	AT2G39270	1165	+	AT2G39270
2642	Chr2	16419482	16422158	AT2G39330	1928	-	AT2G39330
2643	Chr2	16430084	16432557	AT2G39350	2473	-	AT2G39350
2646	Chr2	16460246	16463220	AT2G39420	1497	+	AT2G39420
2647	Chr2	16464717	16467033	AT2G39435	1794	-	AT2G39435
2650	Chr2	16471559	16474060	AT2G39450	1694	-	AT2G39450
2651	Chr2	16474922	16476108	AT2G39460	795	+	AT2G39460
2657	Chr2	16569458	16570748	AT2G39725	811	+	AT2G39725
2661	Chr2	16598163	16603319	AT2G39800	2886	-	AT2G39800
2670	Chr2	16734293	16734912	AT2G40080	619	-	AT2G40080
2672	Chr2	16765708	16769279	AT2G40130	3250	+	AT2G40130
2678	Chr2	16840080	16842404	AT2G40320	1792	+	AT2G40320
2680	Chr2	16877143	16879214	AT2G40420	1711	+	AT2G40420
2682	Chr2	16886766	16888638	AT2G40435	989	+	AT2G40435
2683	Chr2	16906898	16908152	AT2G40475	1254	-	AT2G40475
2693	Chr2	17063097	17065813	AT2G40900	1782	-	AT2G40900
2694	Chr2	17095164	17097454	AT2G40960	1614	+	AT2G40960
2699	Chr2	17159073	17161293	AT2G41170	1800	-	AT2G41170
2700	Chr2	17167278	17170559	AT2G41190	2307	-	AT2G41190
2701	Chr2	17171624	17173350	AT2G41200	939	+	AT2G41200
2702	Chr2	17173373	17176866	AT2G41210	2863	+	AT2G41210
2704	Chr2	17226947	17228378	AT2G41330	1431	+	AT2G41330
2705	Chr2	17261727	17263017	AT2G41410	1290	-	AT2G41410
2708	Chr2	17294977	17296565	AT2G41475	1057	-	AT2G41475
2709	Chr2	17296893	17298725	AT2G41480	1114	-	AT2G41480
2715	Chr2	17325883	17328909	AT2G41540	2142	+	AT2G41540
2725	Chr2	17470864	17472984	AT2G41870	1544	-	AT2G41870
2726	Chr2	17490270	17493922	AT2G41900	3021	+	AT2G41900
2737	Chr2	17600074	17601849	AT2G42250	1685	-	AT2G42250
2743	Chr2	17708592	17710433	AT2G42530	1584	-	AT2G42530
2744	Chr2	17711031	17712330	AT2G42540	657	-	AT2G42540
2748	Chr2	17802840	17806073	AT2G42790	1903	-	AT2G42790
2749	Chr2	17826070	17827648	AT2G42840	1399	-	AT2G42840
2754	Chr2	17873868	17874936	AT2G42975	809	+	AT2G42975
2755	Chr2	17886100	17889081	AT2G43010	2110	+	AT2G43010
2756	Chr2	17891502	17894635	AT2G43020	2110	+	AT2G43020
2764	Chr2	17970858	17975938	AT2G43240	1918	-	AT2G43240
2766	Chr2	17996649	18000027	AT2G43320	1691	-	AT2G43320
2767	Chr2	18000821	18004195	AT2G43330	2184	+	AT2G43330
2773	Chr2	18061715	18066692	AT2G43500	3466	+	AT2G43500
2774	Chr2	18066959	18067860	AT2G43510	761	+	AT2G43510
2775	Chr2	18070109	18070523	AT2G43530	252	+	AT2G43530
2776	Chr2	18073304	18073651	AT2G43550	270	+	AT2G43550
2778	Chr2	18076165	18077517	AT2G43570	1139	-	AT2G43570
2779	Chr2	18081303	18082776	AT2G43590	1110	-	AT2G43590
2780	Chr2	18093693	18095093	AT2G43620	1180	-	AT2G43620
2788	Chr2	18157619	18159231	AT2G43840	1476	+	AT2G43840
2795	Chr2	18226262	18228293	AT2G44060	1418	+	AT2G44060
2799	Chr2	18286320	18288576	AT2G44230	2174	+	AT2G44230
2800	Chr2	18301314	18304627	AT2G44280	2337	-	AT2G44280
2806	Chr2	18374161	18376799	AT2G44500	2371	+	AT2G44500
2825	Chr2	18641562	18642739	AT2G45210	1177	+	AT2G45210
2826	Chr2	18644060	18646606	AT2G45220	1968	-	AT2G45220
2830	Chr2	18699427	18703093	AT2G45380	1645	-	AT2G45380
2832	Chr2	18745248	18747533	AT2G45480	1656	+	AT2G45480
2833	Chr2	18747535	18749215	AT2G45490	1160	-	AT2G45490
2837	Chr2	18779320	18781973	AT2G45570	2204	-	AT2G45570
2839	Chr2	18795925	18797011	AT2G45630	1086	+	AT2G45630
2841	Chr2	18807504	18811125	AT2G45660	1431	-	AT2G45660
2842	Chr2	18814659	18818545	AT2G45670	2193	-	AT2G45670
2843	Chr2	18820241	18821889	AT2G45680	1648	-	AT2G45680
2846	Chr2	18846943	18847835	AT2G45760	892	-	AT2G45760
2850	Chr2	18862952	18864741	AT2G45820	932	-	AT2G45820
2851	Chr2	18865922	18868542	AT2G45830	2171	+	AT2G45830
2857	Chr2	18953274	18954619	AT2G46100	926	+	AT2G46100
2858	Chr2	18961282	18962423	AT2G46150	1141	+	AT2G46150
2861	Chr2	19000179	19003403	AT2G46270	1944	+	AT2G46270
2868	Chr2	19136018	19136600	AT2G46600	582	+	AT2G46600
2869	Chr2	19149103	19150995	AT2G46640	1127	+	AT2G46640
2870	Chr2	19165273	19166967	AT2G46680	1474	-	AT2G46680
2873	Chr2	19212880	19215210	AT2G46760	2003	-	AT2G46760
2874	Chr2	19232606	19235179	AT2G46790	1952	+	AT2G46790
2875	Chr2	19237398	19239409	AT2G46800	1466	+	AT2G46800
2880	Chr2	19289086	19291632	AT2G46950	2189	-	AT2G46950
2881	Chr2	19368797	19370478	AT2G47180	1392	-	AT2G47180
2882	Chr2	19375984	19377543	AT2G47190	1367	+	AT2G47190
