regulatoryGene	targetGene	weight
Mp5g06970	Mp4g08040	0.0497833492003062
Mp8g08100	Mp3g22770	0.0497806811656319
Mp5g10280	Mp4g14080	0.0497784028937214
Mp3g19670	Mp2g02510	0.0497741843871182
Mp5g12480	Mp3g22310	0.0497674100359251
Mp2g00910	Mp4g14160	0.0497571999904598
Mp2g00510	Mp3g14960	0.0497517011487869
Mp2g07150	Mp6g17240	0.0497449786650663
Mp7g13270	Mp5g22590	0.049744607611384
Mp4g22280	Mp4g00005b	0.0497417567026918
Mp1g03040	Mp1g19730	0.0497414811421693
Mp8g11870	Mp1g28000	0.0497387330624549
Mp1g11660	Mp4g07520	0.0497377181963383
Mp6g02620	Mp7g06170	0.0497333365975751
Mp4g21220	Mp3g12300	0.0497281966516844
Mp3g25200	Mp4g15420	0.0497263687005339
Mp8g07680	Mp7g02330	0.0497251804477418
Mp6g18480	Mp6g19380	0.0497250799541618
Mp6g18480	Mp5g01800	0.0497234727977556
Mp6g08690	Mp4g20740	0.0497228013403198
Mp7g09710	Mp2g23620	0.0497191155624774
Mp2g16350	Mp4g03090	0.0497172062492659
Mp1g03100	Mp1g20090	0.0497158854381961
Mp5g12480	Mp1g07250	0.049715371688228
Mp5g18820	Mp1g27720	0.0497130206880707
Mp1g20490	Mp6g04780	0.0497084606724715
Mp3g02320	Mp3g16030	0.0497069151479523
Mp1g11660	Mp5g04860	0.0497056701428171
Mp2g00890	Mp2g01740	0.0497034110854706
Mp2g24200	Mp1g26540	0.0497004114365749
Mp2g07150	Mp6g17720	0.0496995950530158
Mp2g00510	Mp7g00860	0.0496952558907034
Mp7g17020	Mp1g16520	0.0496928845901808
Mp4g08700	Mp7g16420	0.0496848912810971
Mp6g08690	Mp2g06930	0.049681671357243
Mp2g08260	Mp7g05170	0.0496803307992828
Mp6g16800	Mp1g18440	0.0496750352533
Mp1g03950	Mp8g02110	0.04966375414568
Mp4g11380	Mp4g18140	0.0496583494107778
Mp8g06230	Mp7g14930	0.0496551091164386
Mp4g00200	Mp1g26490	0.0496549374757861
Mp2g03850	Mp1g16340	0.0496543408333387
Mp2g25660	Mp3g21090	0.0496511198347368
Mp1g19590	Mp3g16430	0.049650042098935
Mp1g09420	Mp6g19530	0.0496491597992389
Mp6g08690	Mp7g16620	0.0496487099320798
Mp1g20490	Mp6g06000	0.0496462311196221
Mp1g17210	Mp1g08755	0.0496377479663377
Mp7g12340	Mp1g20750	0.0496366629412111
Mp7g09710	Mp7g03150	0.0496356723378482
Mp2g07720	Mp5g01800	0.0496343232247177
Mp2g25660	Mp6g15820	0.0496340516733075
Mp6g10570	Mp1g09320	0.0496289221682976
Mp1g06180	Mp8g07850	0.0496269432551014
Mp4g01540	Mp2g24840	0.0496228729705271
Mp7g03150	Mp2g16690	0.0496226179293037
Mp2g07150	Mp2g13740	0.0496213178389985
Mp1g03040	Mp1g18440	0.0496179511536214
Mp5g11830	Mp6g04470	0.0496151594252065
Mp1g03040	Mp5g08040	0.049614801223271
Mp4g15170	Mp8g06540	0.0496147246956618
Mp6g02620	Mp2g20470	0.0496134805455869
Mp8g08100	Mp3g02080	0.0496115697975056
Mp8g06230	Mp1g02040	0.0496070739699168
Mp6g10570	Mp1g26230	0.0496055344412513
Mp5g06970	Mp3g18210	0.0496036930860516
Mp7g03490	Mp6g07470	0.0496016235456644
Mp7g03150	Mp3g06560	0.0496012703055582
Mp1g03040	Mp6g07390	0.0496011873958926
Mp8g08100	Mp3g01020	0.0496010416605399
Mp1g18540	Mp5g05940	0.0495992515913725
Mp2g08260	Mp4g23630	0.049598279409901
Mp8g08100	Mp1g01450	0.0495928010137003
Mp7g03150	Mp2g26010	0.0495922952447528
Mp5g22160	Mp4g17840	0.0495870802087651
Mp8g06230	Mp7g03650	0.049586814906385
Mp4g21220	Mp4g23420	0.0495848026634524
Mp2g22250	Mp1g09100	0.0495845095029117
Mp2g07130	Mp8g05120	0.0495784153939736
Mp7g16300	Mp8g01250	0.0495778257714703
Mp1g13010	Mp7g06170	0.0495773653285107
Mp6g04880	Mp1g02880	0.0495768524652105
Mp8g06180	Mp7g19050	0.0495751340441474
Mp1g20490	Mp6g19380	0.0495748512115969
Mp2g00890	Mp4g15440	0.0495743976079716
Mp6g16800	Mp1g04710	0.0495681236036459
Mp5g18910	Mp4g12230	0.0495677968908491
Mp2g16350	Mp6g01570	0.0495654533864607
Mp5g05560	Mp6g11340	0.0495651998941371
Mp2g08260	Mp3g21910	0.0495625734503244
Mp2g00890	Mp3g10240	0.0495573161165308
Mp1g19730	Mp4g11930	0.0495550653296194
Mp3g18590	Mp1g04220	0.0495534626860671
Mp1g19730	Mp1g07390	0.0495502085323022
Mp8g08100	Mp4g02980	0.0495454695290723
Mp1g05310	Mp2g18250	0.0495372859269272
Mp5g05940	Mp8g08450	0.0495273493545976
Mp5g18910	Mp2g25290	0.0495229654720174
Mp6g16800	Mp1g25240	0.0495168809812629
Mp8g11560	Mp4g11640	0.0495164740440067
Mp3g20050	Mp3g08090	0.0495127115827956
Mp2g25660	Mp1g26000	0.0495098012847095
Mp5g09130	Mp5g07420	0.0495090841809031
Mp2g08260	Mp7g05260	0.0495054654215621
Mp4g12230	Mp3g05490	0.0495046058233092
Mp2g07150	Mp5g11300	0.0495016866703867
Mp6g04830	Mp4g00750	0.0495003369578425
Mp3g02320	Mp6g18450	0.0494932081988885
Mp6g16800	Mp5g24500	0.0494925770594136
Mp6g16800	Mp6g07050	0.0494909176283779
Mp1g06180	Mp1g13160	0.0494866426809715
Mp7g03150	Mp2g07840	0.0494865063673794
Mp5g09710	Mp8g16970	0.0494860949557406
Mp8g07680	Mp2g09380	0.0494843542653922
Mp2g24110	Mp3g15910	0.049481779106802
Mp6g02620	Mp4g19560	0.0494740718886708
Mp7g16300	Mp4g02070	0.0494732349254989
Mp7g17200	Mp2g10120	0.049472552745137
Mp1g15660	Mp5g00160	0.049467828547111
Mp4g01540	Mp5g23080	0.0494661455388846
Mp6g10570	Mp4g00070	0.0494652083680432
Mp6g08690	Mp1g02200	0.049464984662747
Mp5g20660	Mp2g10590	0.0494611511006372
Mp2g22250	Mp3g09090	0.0494603174848804
Mp2g25660	Mp3g01000	0.0494578744238519
Mp8g11870	Mp6g09190	0.0494574355767078
Mp1g18540	Mp2g04740	0.0494561929380328
Mp8g11870	Mp7g16760	0.0494536466335115
Mp2g07150	Mp6g03090	0.0494494001466293
Mp7g00860	Mp7g17020	0.0494487265852144
Mp3g21490	Mp2g11200	0.0494475264309682
Mp2g22250	Mp8g08100	0.0494441396556464
Mp4g21790	Mp4g14310	0.0494412223464542
Mp4g22280	Mp5g10960	0.0494366707242413
Mp7g00860	Mp6g20440	0.0494354994938459
Mp4g00180	Mp3g17420	0.0494351375686716
Mp1g13260	Mp2g00990	0.049431984399384
Mp7g17020	Mp5g12930	0.0494301123323297
Mp1g11660	Mp7g08480	0.0494301073892
Mp6g04880	Mp5g14440	0.0494281069186567
Mp5g05940	Mp4g02230	0.049427515004712
Mp2g03850	Mp1g05410	0.0494243605377825
Mp2g25290	Mp1g29350	0.049417819609664
Mp4g00200	Mp8g01400	0.0494174878623419
Mp5g09710	Mp2g23680	0.0494135112999509
Mp5g14070	Mp5g21020	0.0494108602785989
Mp4g11380	Mp7g01150	0.0494092495647996
Mp7g13270	Mp3g16900	0.0494074760854104
Mp8g06230	Mp1g26540	0.0494023118395598
Mp6g18650	Mp1g27560	0.049401538284559
Mp5g05560	Mp6g20490	0.0493997067187949
Mp3g25200	Mp5g05380	0.0493908530634401
Mp6g03920	Mp1g07390	0.0493818007091293
Mp2g07150	Mpzg01290	0.049381754346208
Mp5g18910	Mp1g28990	0.0493774852073303
Mp2g00890	Mp8g02110	0.0493751242218444
Mp5g06970	Mp5g12230	0.0493748865720837
Mp3g23170	Mp3g20780	0.0493717810230227
Mp2g00890	Mp5g19790	0.0493713058098288
Mp8g08100	Mp2g21700	0.0493710712283783
Mp2g24110	Mp8g12010	0.049370650643326
Mp2g00510	Mp8g05200	0.0493701607851515
Mp5g05940	Mp2g17820	0.0493661131403852
Mp4g21220	Mp1g07250	0.0493607565870479
Mp1g03040	Mp5g16560	0.0493584020969449
Mp8g07680	Mp7g02860	0.0493580429082406
Mp2g00510	Mp4g05490	0.0493557202221223
Mp7g12340	Mp8g16670	0.0493537372462636
Mp2g24200	Mp4g01290	0.0493456047645011
Mp1g24140	Mp5g08720	0.0493406518129565
Mp5g11830	Mp7g19550	0.0493287971587461
Mp4g00380	Mp5g12460	0.049327122630973
Mp2g03850	Mp6g06220	0.0493268705464533
Mp4g00180	Mp3g02080	0.0493246551019037
Mp1g18540	Mp1g18440	0.0493225033991164
Mp1g09420	Mp2g26010	0.0493167122692792
Mp4g12230	Mp3g19080	0.0493140306991181
Mp4g21220	Mp8g07270	0.0493129171919701
Mp2g25660	Mp3g23760	0.0493110175093698
Mp1g11660	Mp5g06150	0.0493063504720415
Mp5g18910	Mp2g16410	0.0493030327010155
Mp5g05560	Mp4g18380	0.0493008552107735
Mp8g11870	Mp4g10470	0.0492970488512304
Mp2g03850	Mp2g21420	0.0492953070239442
Mp1g11660	Mp7g15030	0.0492913380884991
Mp2g07130	Mp3g20750	0.0492869825254701
Mp6g18650	Mp2g24580	0.0492860608463059
Mp8g07680	Mp4g17350	0.0492757381233667
Mp5g18910	Mp5g09050	0.0492736416286437
Mp5g05560	Mp2g10535	0.0492705812909572
Mp2g08260	Mp4g02090	0.0492702293075669
Mp2g00510	Mp2g24260	0.049269251756782
Mp2g07130	Mp2g21470	0.0492656172853808
Mp6g18480	Mp1g00070	0.0492655973260311
Mp2g25290	Mp5g11490	0.0492633991209213
Mp1g11660	Mp5g00520	0.049262775385809
Mp1g09420	Mp5g00360	0.0492591156254558
Mp3g04030	Mp7g12820	0.0492562111119422
Mp1g18540	Mp1g13940	0.0492523948168419
Mp5g22160	Mp2g17120	0.0492487069164764
Mp2g00510	Mp2g25940	0.0492484026155956
Mp4g11380	Mp5g16240	0.0492417062320666
Mp8g12000	Mp1g22600	0.0492414677523706
Mp2g24200	Mp4g11130	0.0492323221673797
Mp4g21220	Mp1g13440	0.049228941837641
Mp5g11830	Mp6g14990	0.0492273480974105
Mp4g00200	Mp8g04850	0.0492219465817345
Mp2g00910	Mp7g14960	0.0492216105717211
Mp4g21220	Mp7g17880	0.0492177350468269
Mp2g07720	Mp6g08190	0.0492160722142309
Mp7g06550	Mp7g06000	0.0492154874851235
Mp6g10570	Mp1g25860	0.0492138438792685
Mp8g07680	Mp6g17720	0.0492137637896084
Mp1g09420	Mp1g14600	0.0492116336142468
Mp6g16800	Mp4g01900	0.0492081068862594
Mp5g12480	Mp2g00260	0.0492054219058775
Mp1g19730	Mp8g00680	0.0492049571916347
Mp4g01540	Mp4g03040	0.0492047803958369
Mp5g05940	Mp4g06040	0.0492013612123657
Mp1g09500	Mp3g18090	0.0491930745325125
Mp3g04030	Mp1g10150	0.0491898111190162
Mp8g06180	Mp7g08620	0.0491874308198216
Mp6g21430	Mp8g14150	0.0491865288414171
Mp2g22250	Mp1g06380	0.0491763321494586
Mp2g02280	Mp8g17230	0.0491741460428354
Mp8g04130	Mp1g27630	0.0491694291631495
Mp1g09420	Mp3g11160	0.0491658544148526
Mp3g20050	Mp2g01850	0.0491601339643098
Mp5g11830	Mp4g06820	0.0491583211270361
Mp4g00180	Mp1g28660	0.0491576583004549
Mp2g07170	Mp3g10150	0.0491571178098789
Mp4g01540	Mp4g10290	0.0491553628159719
Mp7g06550	Mp2g19350	0.0491550768464548
Mp6g18480	Mp4g21500	0.0491517576465574
Mp5g22160	Mp6g12130	0.049146425105432
Mp5g14070	Mp5g07540	0.0491460573021555
Mp6g03920	Mp8g07270	0.0491436461259216
Mp2g22820	Mp1g28180	0.0491423983264624
Mp1g05310	Mp4g23140	0.0491345271570249
Mp6g04880	Mp1g20650	0.0491273726422016
Mp7g17020	Mp5g07200	0.049125231323505
Mp4g01540	Mp8g02020	0.0491228425216137
Mp6g02620	Mp3g15330	0.04911711678612
Mp2g22250	Mp8g14820	0.0491114240544353
Mp1g03040	Mp3g18710	0.049108360338371
Mp4g12230	Mp5g14700	0.049108344970325
Mp2g07150	Mp2g06680	0.0491066787139172
Mp8g08100	Mp5g04040	0.0491028346539345
Mp6g18480	Mp5g02270	0.0491004098213613
Mp6g21430	Mp5g20040	0.0490998979800664
Mp1g13260	Mp2g04800	0.0490993985916373
Mp2g07720	Mp8g02450	0.049099119760815
Mp2g08260	Mp2g24070	0.0490874233419106
Mp7g17020	Mp7g02500	0.0490866384323108
Mp4g12230	Mp7g15000	0.0490848131228162
Mp2g07130	Mp2g10900	0.0490837262607976
Mp2g07150	Mp3g24720	0.0490828017315852
Mp2g02280	Mp1g28320	0.0490794417419688
Mp1g20490	Mp6g18780	0.0490784413764448
Mp3g20870	Mp6g08030	0.0490771541025071
Mp3g11900	Mp1g19100	0.0490765950129478
Mp4g12230	Mp2g18880	0.0490758808997543
Mp3g20050	Mp5g16770	0.0490757638462722
Mp5g18910	Mp4g09330	0.0490681467159075
Mp5g09710	Mp2g25120	0.0490676236219544
Mp2g25660	Mp6g17160	0.0490656441549377
Mp8g01770	Mp4g16250	0.0490631626270329
Mp1g03100	Mp7g05770	0.0490625269254705
Mp3g21490	Mp6g05140	0.0490610323603911
Mp4g01540	Mp1g18910	0.0490593917329921
Mp4g15170	Mp1g27930	0.0490588316970542
Mp5g05940	Mp4g16430	0.0490581091787712
Mp1g20490	Mp6g12130	0.0490531328419753
Mp3g21490	Mp2g09360	0.0490531153353643
Mp7g03150	Mp4g04210	0.0490500530774848
Mp4g12230	Mp2g03240	0.0490479260614843
Mp2g02280	Mp3g16860	0.0490468434273469
Mp5g22160	Mp2g09970	0.0490467936059847
Mp1g20490	Mp2g16630	0.0490459316608566
Mp2g00890	Mp7g19050	0.0490450523462834
Mp5g05940	Mp4g15450	0.049043132640135
Mp7g17020	Mp6g09250	0.0490376967031466
Mp2g07170	Mp7g14050	0.0490310199629692
Mp2g02230	Mp4g15120	0.0490307124408085
Mp7g00860	Mp3g20950	0.0490278768275099
Mp1g06180	Mp4g19600	0.0490269582559479
Mp5g11830	Mp8g02280	0.0490263930810545
Mp7g09710	Mp8g01820	0.0490231659394212
Mp5g18820	Mp5g13870	0.049019345186479
Mp5g11830	Mp1g28300	0.049017881634174
Mp5g05560	Mp8g19020	0.0490164901416483
Mp1g06180	Mp4g07860	0.0490155889290017
Mp3g20870	Mp4g14600	0.0490144465264859
Mp5g06970	Mp1g16210	0.0490123824661142
Mp1g03040	Mp2g13850	0.0490114680865316
Mp1g19590	Mp5g05730	0.049010767578039
Mp8g06180	Mp3g06140	0.049009882761391
Mp4g21220	Mp3g00110	0.0490097220399262
Mp5g18910	Mp5g00140	0.0490083701076493
Mp8g11560	Mp8g01160	0.0490083372538343
Mp7g12340	Mp4g20440	0.049003334437517
Mp2g00910	Mp3g09220	0.0489981620411949
Mp5g18910	Mp1g27550	0.0489971655893657
Mp5g18910	Mp6g20900	0.0489967465305717
Mp7g06550	Mp3g04860	0.0489964128404743
Mp1g06180	Mp4g15420	0.0489937809866789
Mp7g13760	Mp2g25250	0.0489913951838662
Mp3g25200	Mp2g06080	0.0489906288498828
Mp2g07170	Mp1g00990	0.0489898214400967
Mp5g18910	Mp1g26000	0.0489894914062958
Mp7g17020	Mp8g17560	0.0489884191754523
Mp8g07680	Mp5g00140	0.0489830886516412
Mp5g12480	Mp4g01030	0.0489809032292737
Mp1g09420	Mp4g20440	0.0489790034036399
Mp5g11060	Mp2g09380	0.0489787515983753
Mp2g25290	Mp2g01740	0.0489771695683842
Mp4g15170	Mp5g04760	0.0489760070971839
Mp7g13270	Mp7g14930	0.0489756609453022
Mp2g22250	Mp7g11980	0.0489725175273506
Mp7g06550	Mp7g00020	0.0489697582723014
Mp2g07130	Mp1g01440	0.0489673705806219
Mp6g18650	Mp8g15240	0.0489645499888181
Mp7g13760	Mp3g01480	0.0489626624396764
Mp2g02280	Mp8g18550	0.0489597684968464
Mp1g09500	Mp2g22760	0.0489586675321549
Mp6g02620	Mp4g06370	0.0489566865163911
Mp1g09420	Mp4g22180	0.0489532126121079
Mp2g22250	Mp4g21550	0.04895131906683
Mp6g08690	Mp1g28920	0.0489457674300214
Mp1g05310	Mp4g12490	0.0489413374391107
Mp1g03100	Mp2g01710	0.0489409178983742
Mp6g16800	Mp1g02885	0.048937512707384
Mp4g12230	Mp3g16190	0.0489364962561288
Mp5g05560	Mp6g05900	0.0489356270545885
Mp7g03150	Mp2g21000	0.0489336324989805
Mp5g11830	Mp2g12520	0.0489323399587793
Mp1g19730	Mp7g06550	0.0489272019779754
Mp4g11380	Mp2g17910	0.048926602529675
Mp1g09500	Mp1g13260	0.0489243646840698
Mp1g19730	Mp5g18970	0.0489202300657064
Mp1g13260	Mp8g08550	0.0489201414017143
Mp2g07130	Mp1g06980	0.0489197596270134
Mp8g08100	Mp5g07440	0.0489173120561561
Mp7g09350	Mp8g04820	0.0489162958919413
Mp2g07130	Mp3g18460	0.0489071015245498
Mp1g11660	Mp4g14580	0.048906509172229
Mp2g07150	Mp3g15290	0.0489061052751652
Mp7g17020	Mp5g11430	0.0489042649138467
Mp8g07680	Mp6g07950	0.0489034198709576
Mp1g11660	Mp5g12480	0.0489023562201145
Mp2g02280	Mp4g03840	0.0489016316585695
Mp4g00380	Mp3g11160	0.0488995115631135
Mp6g18480	Mp1g24060	0.0488954512261508
Mp2g00890	Mp3g05600	0.0488953795413616
Mp8g08100	Mp1g19400	0.0488920641964595
Mp2g02230	Mp1g23740	0.048890466736011
Mp3g20050	Mp5g04210	0.0488901463356854
Mp5g06970	Mp5g12530	0.048890145715736
Mp3g19670	Mp2g10850	0.0488901442606419
Mp3g11900	Mp6g17220	0.0488887222738787
Mp5g12480	Mp7g06530	0.0488886719014183
Mp7g13270	Mp4g03040	0.0488833097849081
Mp7g06550	Mp3g17100	0.0488714937221636
Mp6g18480	Mp1g07390	0.0488706835725851
Mp3g04030	Mp6g01870	0.0488671571871245
Mp7g06550	Mp3g07470	0.0488553568901751
Mp7g13270	Mp4g13040	0.0488537225053751
Mpzg01410	Mp7g07690	0.0488529885075478
Mp7g06550	Mp3g14340	0.0488512464115557
Mp2g07720	Mp3g09290	0.0488457923461306
Mp5g11830	Mp3g17110	0.0488456672526297
Mp2g22250	Mp1g20090	0.0488455090990283
Mp5g22160	Mp6g06220	0.0488454072409646
Mp7g00860	Mp8g08100	0.0488381341684504
Mp5g06970	Mp4g06430	0.04883676636537
Mp2g07150	Mp5g19190	0.048836763338283
Mp1g20490	Mp4g01950	0.0488366578597002
Mp7g16300	Mp3g20570	0.048835456977379
Mp1g05310	Mp7g10710	0.0488252990063536
Mp4g00180	Mp4g02940	0.0488233169323889
Mp5g20660	Mp5g07420	0.0488225399163042
Mp1g03100	Mp6g03510	0.0488213480147269
Mp2g22820	Mp1g19100	0.0488210395540561
Mp1g19730	Mp2g10720	0.0488149569611819
Mp4g21790	Mp2g01380	0.0488121442543181
Mp1g18540	Mp2g11170	0.0488074257970232
Mp5g05560	Mp3g22960	0.0488073781658008
Mp1g06180	Mp7g03150	0.0488061121058102
Mp1g18540	Mp6g07310	0.0488044376798858
Mp8g11870	Mp4g14190	0.0488041411236177
Mp5g12480	Mp7g12690	0.0487976500200332
Mp5g11830	Mp1g27940	0.0487926460532652
Mp4g00380	Mpzg00260	0.0487922779090849
Mp5g22160	Mp1g18440	0.048791360900528
Mp7g09710	Mp7g00490	0.0487896960934366
Mp3g18590	Mp4g06180	0.0487820791852092
Mp6g04880	Mp1g10960	0.0487820216940627
Mp2g07720	Mp1g24060	0.0487789254781769
Mp8g06230	Mp6g05850	0.048777845704157
Mp1g08890	Mp1g22700	0.0487685442366324
Mp2g07150	Mp5g07330	0.0487675797693339
Mp7g13760	Mp7g19040	0.0487632506582365
Mp1g22880	Mp6g14490	0.0487630927161835
Mp5g11830	Mp3g14050	0.048762853777918
Mp4g15170	Mp5g18870	0.0487624617103929
Mp7g06550	Mp8g15420	0.0487619214237752
Mp2g07170	Mp1g15990	0.0487603553540947
Mp5g11830	Mp3g02470	0.0487600057177608
Mp1g20490	Mp8g02430	0.0487595834279948
Mp2g00910	Mp7g08160	0.048759417064586
Mp8g04130	Mp1g06380	0.0487546349413697
Mp1g09420	Mp1g22370	0.0487520281549323
Mp8g11560	Mp6g18030	0.0487477749987442
Mp8g11870	Mp1g21110	0.0487434769464225
Mp5g05560	Mp1g06780	0.0487397529875838
Mp2g00510	Mp1g20090	0.0487394137049217
Mp2g11080	Mp1g13260	0.0487371162824787
Mp1g06180	Mp4g18010	0.0487369562318779
Mp6g08690	Mp8g01750	0.0487355061785532
Mp1g09420	Mp7g01390	0.0487309870175969
Mp6g16800	Mp1g13290	0.0487299029314891
Mp2g25290	Mp5g14050	0.0487284374655264
Mp1g03100	Mp3g00980	0.0487246978911557
Mp7g13270	Mp6g01440	0.0487219465263093
Mp6g10570	Mp6g03790	0.0487129726056817
Mp7g17200	Mp6g16280	0.048701746736946
Mp2g07130	Mp8g01920	0.0486869385117109
Mp2g11080	Mp6g05850	0.0486816127075299
Mp5g05560	Mp2g04400	0.0486812527481921
Mp4g15170	Mp6g06980	0.0486803973547389
Mp5g06970	Mp8g04780	0.0486781821239737
Mp6g18650	Mp5g19480	0.0486774327906219
Mp2g00510	Mp3g20270	0.0486747920818289
Mp3g04030	Mp8g09350	0.0486736314310876
Mp2g07130	Mp2g18080	0.0486718926603504
Mp1g18540	Mp4g17840	0.0486672459660755
Mp3g20870	Mp5g05940	0.0486572837783321
Mp1g09420	Mp3g18450	0.0486544340691702
Mp4g08700	Mp1g26490	0.048650646442642
Mp8g08100	Mp6g01270	0.0486465545775928
Mp7g06550	Mp8g01980	0.0486461502883322
Mp4g01540	Mp8g09430	0.0486455827055816
Mp3g04030	Mp2g16690	0.048644971452692
Mp5g09710	Mp6g10340	0.0486380834259517
Mp5g18910	Mp5g22730	0.0486372901601051
Mp1g18540	Mp5g11110	0.0486339045427788
Mp1g13260	Mp3g04030	0.0486307319282845
Mp2g08260	Mp6g05940	0.0486297942713847
Mp4g15170	Mp8g14650	0.0486281507103822
Mp3g04030	Mp7g01840	0.0486213544437689
Mp2g07720	Mp1g21830	0.0486202872049195
Mp4g00380	Mp7g11790	0.0486195361482875
Mp8g16900	Mp3g04030	0.0486124214551435
Mp2g02280	Mp3g00110	0.0486118434633822
Mp5g12480	Mp7g14050	0.0486085621075476
Mp4g11380	Mp8g04650	0.0486076576531431
Mp3g25200	Mp6g18450	0.0486049408413139
Mp4g00380	Mp6g19530	0.0485998713101474
Mp2g24110	Mp8g05420	0.0485989526311951
Mp6g18480	Mp5g18870	0.0485944113848906
Mp1g20490	Mp7g15570	0.0485905117615167
Mp4g22280	Mp7g12080	0.048589207916755
Mp7g13760	Mp7g05830	0.0485870543948976
Mp1g18540	Mp1g26850	0.0485864887365499
Mp4g12230	Mp8g11210	0.0485856327035785
Mp3g02320	Mp6g17560	0.0485841088312977
Mp7g09710	Mp1g27080	0.0485794043135884
Mp7g16300	Mp1g02920	0.0485791326024011
Mp1g20490	Mp8g08570	0.0485735541317172
Mp6g08690	Mp1g21870	0.0485702046960112
Mp6g18480	Mp8g13780	0.0485674994490147
Mp3g02320	Mp8g16970	0.0485659874575109
Mp4g12230	Mp3g21010	0.0485648807043201
Mp6g18480	Mp3g12300	0.0485647032796735
Mp3g21490	Mp8g02930	0.0485642095640724
Mp8g08100	Mp3g12040	0.0485633171323496
Mp2g07720	Mp5g08590	0.048560154844303
Mp4g12230	Mp1g28920	0.0485447138424847
Mp5g22160	Mp5g11830	0.0485420944823791
Mp1g19730	Mp2g11170	0.0485381034407988
Mp2g00890	Mp5g13490	0.0485379751828485
Mp2g22820	Mp7g12460	0.0485364345050312
Mp8g06230	Mp2g23740	0.048534699139343
Mp3g20870	Mp1g16390	0.0485344294670365
Mp2g24200	Mp6g09190	0.0485331691309131
Mp8g08100	Mp1g21630	0.0485327850231777
Mp8g08100	Mp2g08820	0.0485304841548271
Mp4g00180	Mp3g16780	0.0485298705292488
Mp3g23170	Mp4g08820	0.0485293794680627
Mp1g06180	Mp1g13250	0.0485188186797408
Mp8g08100	Mp5g02730	0.0485150545259011
Mp5g11830	Mp4g08070	0.0485133809663033
Mp3g02320	Mp6g05000	0.0485127074235762
Mp6g16800	Mp2g25250	0.0485097626605801
Mp5g18910	Mp6g15810	0.0485089966514949
Mp2g07150	Mp6g11780	0.0485074701130286
Mp4g11380	Mp1g17415	0.048506005429406
Mp8g11870	Mp4g15970	0.0485050202558363
Mp1g03100	Mp3g12230	0.0484999479035998
Mp4g12230	Mp3g09220	0.048494606080637
Mp4g00380	Mp1g03780	0.0484923024738461
Mp2g16350	Mp4g14360	0.048492206921653
Mp3g25200	Mp4g06560	0.048491627505479
Mp4g15170	Mp3g06490	0.0484868218969647
Mp8g08100	Mp3g14960	0.0484851327197716
Mp3g04030	Mp4g06560	0.048480821919605
Mp1g19730	Mp5g08790	0.0484718584819528
Mp2g02280	Mp8g14230	0.0484717711153233
Mp1g19730	Mp3g09800	0.0484695346250391
Mp1g13010	Mp6g09250	0.0484669701965499
Mp1g11660	Mp8g04780	0.0484666349319907
Mp3g02320	Mp6g09590	0.0484624020073237
Mp7g03150	Mp4g19840	0.0484622766095753
Mp3g02320	Mp4g15010	0.0484614122837938
Mp1g20490	Mp2g24780	0.0484588007309857
Mp6g18480	Mp2g02190	0.0484573309774286
Mp4g00180	Mp7g18360	0.0484562279346644
Mp6g02620	Mp3g22550	0.0484552893805198
Mp6g04880	Mp6g18550	0.0484509042110848
Mp6g10570	Mp6g18650	0.0484492743507275
Mp1g06180	Mp6g21320	0.0484490940851213
Mp2g00510	Mp7g06170	0.0484456600162382
Mp2g07170	Mp5g07420	0.0484422614943003
Mp2g11080	Mp8g12710	0.0484368320847547
Mp2g00890	Mp5g07500	0.0484363698341193
Mp6g08690	Mpzg00230	0.0484309091256696
Mp4g21220	Mp7g06030	0.0484305233425537
Mp8g07680	Mp6g15460	0.048427136905119
Mp3g23170	Mp8g12260	0.0484258652305622
Mp2g02280	Mp1g28450	0.048422724684657
Mp2g07170	Mp3g23970	0.0484221950423037
Mp3g19670	Mp2g14660	0.0484215104946521
Mp6g18480	Mp2g25620	0.0484213781744689
Mp4g21220	Mp2g00990	0.0484198663764247
Mp1g03040	Mp3g12300	0.0484175650790203
Mp4g00180	Mp5g11430	0.0484155561779043
Mp4g15170	Mp7g05040	0.0484139270433106
Mp2g07720	Mp5g18980	0.0484115597967606
Mp1g06180	Mp1g09410	0.0484094939639758
Mp3g20870	Mp2g18740	0.0484058255067445
Mp2g07150	Mp8g10500	0.0484054769299115
Mp2g03850	Mp2g24920	0.0484047172442333
Mp5g11830	Mp2g17960	0.0483968719619421
Mp6g02620	Mp8g18590	0.0483926201560323
Mp5g11830	Mp3g03870	0.048392084995219
Mp2g07130	Mp8g14650	0.0483920122672718
Mp4g17170	Mp3g01320	0.0483883435507919
Mp5g11830	Mp3g02550	0.0483878792244142
Mp5g05940	Mp4g05970	0.0483863527219429
Mp7g06550	Mp2g15090	0.0483855993035983
Mp6g04830	Mp6g17220	0.0483851617586743
Mp1g03040	Mp7g17750	0.0483838606316055
Mp3g04030	Mp6g14850	0.0483815508992852
Mp8g11870	Mp2g09200	0.0483762126742838
Mp2g22820	Mp4g14960	0.0483749999665875
Mp8g08100	Mp1g28580	0.0483738488741223
Mp3g20870	Mp4g11930	0.0483722969446844
Mp6g18480	Mp1g15090	0.0483703075654533
Mp7g16300	Mp4g10370	0.0483695213485257
Mp6g08690	Mp3g03100	0.0483674124873344
Mp1g19730	Mp5g22790	0.0483657870214142
