peak	s1	s2	s3	s4	s5	s6	s7	s8	s9	s10	s11	s12	s13	s14	s15	s16
chr2.19356704.19356939	9.2996962206132	9.34312680296019	9.27504970813024	9.26473626225576	9.13254097392548	9.17712811206147	9.25829611132322	9.18264208642082	9.32917868075179	9.41216327403781	9.29194409600648	9.21487284547743	9.0052109482185	8.84547226484713	8.81123797561354	8.9619591113659
chr2.19567397.19567461	8.6004776299723	8.70629417601783	8.75925710959046	8.64076571443362	8.92271413980457	9.02949403702403	8.8603192126598	8.85512142947286	8.78207873980484	8.78006101967246	8.80159112497384	8.78440772472861	8.8626573666181	8.82558140004805	8.90109765240507	8.89971491978491
chr2.19950258.19950339	9.0442923698499	9.07479966546503	9.07797506001756	8.98070054131053	9.09760306650931	9.01055657126125	9.17009637727195	9.19802198523188	9.1082037637533	8.91791313699902	9.05565046843446	9.09437724381198	8.48693817444833	8.64783190375066	8.63983747076925	8.64496760558922
chr2.20083407.20083555	9.24793529093707	9.14986559493911	9.36153427166681	9.31329141099648	8.92782579320835	9.09633687120855	9.14246766165086	9.20106360401033	9.18859489937908	9.24536196869101	9.29844889758884	9.31520367835983	9.17110559963914	9.15784426499179	9.25022627016699	9.13097968850627
chr2.20830709.20830848	9.06977997358761	9.10698225744157	9.12451551069315	9.15845143963168	8.98615293874693	9.01533975642498	9.02538802691078	8.92590154454156	9.03813354487854	9.1481446533923	9.17308278439244	9.16999677968256	8.85591903811288	8.84547226484713	9.04497370890178	8.95738361663416
chr2.21480627.21480717	8.95680559645569	8.93306773644294	8.89057093382425	8.90383186786638	9.12873664672601	9.19234260469812	9.09696883173845	9.07284242527464	9.03813354487854	9.04064472006501	8.99142842502347	8.8844381647109	9.10445907805259	9.15375080238425	9.086921310569	9.1237574959487
chr2.22811667.22811741	9.07808090538114	9.0094195046173	9.0494123846436	8.99949748058793	9.06095929372078	9.04336786069522	9.10964848389474	9.01703419487688	8.70008019487982	8.69067654595255	8.77433504408041	8.76841481321831	8.90774140120766	9.0435834074056	8.9203550779795	9.05941335444164
chr2.23754175.23754313	9.18926440226198	9.16754838078958	9.25605182016558	9.25416095070402	8.93792464328747	8.9607594308862	9.03007760172528	9.0510400953291	9.25433986755022	9.21234372640191	9.20622145704648	9.15837828540088	9.03134718211721	9.16596849962794	9.15426633922176	9.08276325408274
chr2.23754586.23754698	9.19283290107311	9.16169768919432	9.19980287574375	9.22438542528014	8.90182918969942	8.8659403043678	8.890113402976	9.01703419487688	9.10373312678351	9.22901463020312	9.14243568320402	9.08155184697854	8.88240677505476	9.01941095491148	9.1643864659788	8.85250320461551
chr2.23757801.23757890	9.1489332096639	9.14986559493911	9.17900455822615	9.14337538752651	8.97678869664406	8.90679485834027	8.96129262066677	9.07284242527464	9.02326313820145	9.01200614778326	9.15790707711952	9.10698664610687	8.86931638972065	8.91870545480724	9.02909177228093	9.01452558935783
chr2.23767174.23767295	9.30595695660918	9.24001953597102	9.33557021302979	9.19351419968027	8.88018883139959	9.03414904654906	9.07094537517214	9.10780331853875	9.28360447300337	9.3567146857655	9.35800140448058	9.20664328779667	9.10445907805259	9.12873217692086	9.07194531507213	9.13813521386036
chr2.23841553.23841700	9.22769399066785	9.32876381569657	9.21000761456789	9.33296887940532	9.00449715744972	8.96591137989159	9.13439246365283	9.121345692097	9.22788951693513	9.21514540916268	9.31450562855297	9.28302955215267	9.09980423542674	9.05302571642523	9.23805301313552	9.13456568037156
chr2.24357031.24357103	9.06138364993282	9.02722030175174	9.12826828294145	9.24614317318409	9.0179375772714	8.99600274712797	9.0620622474866	8.98937971652311	9.16407961091943	9.14204485138054	9.10235409354311	9.06188571665099	8.88240677505476	8.96301926824494	9.07947130843546	9.0514603129778
chr2.25802144.25802234	9.00425280003573	9.03768647377929	8.87985042133162	8.76251500469954	9.00449715744972	9.11733835272292	8.87837960027111	8.83467183747913	8.83222075933411	8.91791313699902	8.89290776265891	8.88878118190093	8.86931638972065	8.95764622810498	8.98343888168208	8.85794554705185
chr2.26028554.26028630	8.26480174492026	8.46285891365257	8.43033724150061	8.39536376508273	8.7570497136043	8.75180151019829	8.77428789843655	8.80246329507522	9.04787584279432	8.98592973819274	8.92572340210794	8.9224307200644	9.0364587376594	8.99944751833761	9.05665659826266	9.1237574959487
chr2.26051736.26051915	9.22427280459101	9.33117346528301	9.36437447327351	9.3546081819454	8.99995762230851	9.04336786069522	9.02538802691078	9.00531959989749	9.15573847850572	9.16020453134586	9.24154990653153	9.21213870984916	9.02619811839674	9.0577006430787	9.18751479778813	9.06335725999897
chr2.26488813.26489002	9.25126252755344	9.25326419838016	9.29364252561082	9.325640011325	9.00449715744972	9.05246864334223	9.07972192351344	9.03235126131223	9.14305963847763	9.30781989309297	9.22759636123	9.22031435968231	8.9944709165665	8.98407962973351	9.19722864712523	9.01872710901725
chr2.26489051.26489211	9.12215405351424	9.07150322696124	9.21674164535528	9.19636882868238	8.72832233715196	8.89540877217808	8.90728809498924	8.81881306780178	9.01823509602052	9.16913088361772	9.15790707711952	9.18428745848253	8.88884292520607	8.90711494730277	9.09429738506818	8.91954177370757
chr2.26489396.26489483	9.04860353918035	9.07808137363259	9.11314600993504	9.21049533237906	8.91755969929724	8.91796980663498	8.87242257018054	8.90783624702612	9.06224496772265	9.09794472450172	9.16172812677577	9.11938969535186	8.85591903811288	8.76851597785685	9.06050908196137	8.99745715101633
chr2.26489534.26489640	9.02678036224315	9.17624511206794	9.04523810898425	9.1554591483731	8.80981780100941	8.72061604766862	8.82886058709314	8.73109729337654	8.97122904298642	9.05109085334173	9.0643661088869	9.04507996761799	8.82093549887398	8.8322931595689	8.97043119101196	8.77621975434788
chr2.26489938.26490296	9.67021536401281	9.73400668048813	9.71627230646983	9.78896350672601	9.25220582366245	9.16941222536441	9.25829611132322	9.17327245389114	9.62160966525753	9.78395718067182	9.58898159737438	9.76216222211962	9.30101049074361	9.14963605244977	9.44744769499888	9.33940804381697
chr2.26493994.26494210	9.2996962206132	9.49422978957791	9.38123580093384	9.40771748378241	9.08961533187786	9.07473036936573	9.09696883173845	9.06925382905664	9.33259033543438	9.3567146857655	9.32714701634869	9.30542745105427	9.04153353015756	8.98924149904263	9.21316773982412	9.0865838347576
chr2.26929274.26929398	9.19992358770013	9.29683636439313	9.23004907231632	9.26735998509012	9.23565712185323	9.20727919470447	9.21902586011015	9.23962447784691	9.33259033543438	9.18088032220651	9.17308278439244	9.28302955215267	8.57864132728407	8.41737878990422	8.49136124399243	8.40553800621677
chr2.27099615.27099687	8.80669529039718	8.76485581910208	8.7792399624912	8.77358767428121	9.02675462805789	8.9450514735102	9.06651735582992	9.11460453195963	8.92641249322235	8.84613357702256	8.79491420904009	8.84846056767951	8.53672831959401	8.62722332293943	8.60420706187039	8.59920480699729
chr2.27225630.27225843	9.36628556545361	9.40067634746283	9.4664298685896	9.48534029957672	9.50521650821756	9.49547898936041	9.50177518147259	9.41047174484557	9.40776373632471	9.46030325994798	9.37900047083881	9.36256044390616	9.20449153210547	9.02918015222085	9.00456977926338	9.16955255463603
chr2.27342679.27342869	8.62074001364934	8.65291244306287	8.75240684644286	8.69636391131328	8.5153147616244	8.50916715366332	8.53814188778908	8.43923097218055	9.32917868075179	9.35909201233681	9.25186673547185	9.3368193171469	8.55139056550662	8.58192539795241	8.46105834046971	8.44644352922471
chr2.27393851.27394149	9.70002557933153	9.79378459558509	9.71827689055245	9.68788924477588	9.69839706799582	9.7115816487844	9.75788139105783	9.73926540775563	9.79280094664104	9.75368605258823	9.68088261111758	9.66754473217845	8.68905064597902	8.59384581328258	8.71653880057886	8.70827728428367
chr2.28025794.28025865	8.7001877013308	8.79161575286277	8.84066332505021	8.74540866836208	9.0855891734936	9.06590735185126	8.95085593603164	8.93033611240626	8.86536018455304	8.79607324665253	8.73796639316002	8.83434972643894	8.99986221673695	8.85834355606552	8.98343888168208	9.05544781526587
chr2.28546048.28546128	8.26480174492026	8.43222811177445	8.40817933160837	8.37141730793971	8.4095565487265	8.52395179785	8.45822673229621	8.37516077161339	8.4430647797376	8.26480174492026	8.26480174492026	8.43158946182744	8.95545472116056	8.79784726692675	9.07571794342398	8.95277537362811
chr2.28546195.28546269	8.26480174492026	8.43222811177445	8.26480174492026	8.26480174492026	8.48579500005254	8.43769733241248	8.41467293776305	8.37516077161339	8.41920658712492	8.3716330242955	8.26480174492026	8.26480174492026	8.99986221673695	8.91870545480724	9.0410365435689	9.06727985318243
chr2.28546347.28546551	8.45274091525449	8.52397448867275	8.26480174492026	8.37141730793971	8.57702936146916	8.49341872654131	8.45822673229621	8.39994693489498	8.26480174492026	8.41584951091905	8.41259238215973	8.41399781210194	9.42069208358059	9.20924747212596	9.40766300791999	9.29628266417368
chr2.28546649.28546714	8.26480174492026	8.41456922924554	8.26480174492026	8.37141730793971	8.4095565487265	8.26480174492026	8.41467293776305	8.26480174492026	8.26480174492026	8.3716330242955	8.26480174492026	8.37032279011021	8.82811511432505	8.88323928600242	8.96603738696778	8.92921881506724
chr2.28546780.28546884	8.43292338994093	8.26480174492026	8.4674850026076	8.39536376508273	8.43192685560251	8.45807602214075	8.47665653283608	8.39994693489498	8.4430647797376	8.26480174492026	8.26480174492026	8.26480174492026	8.98355675062199	9.16596849962794	9.07571794342398	8.99312213294276
chr2.28583459.28583570	8.90557081264982	9.0201548201099	8.99310308135663	8.87288958800315	9.0134865970678	9.07473036936573	9.05757959009213	9.00924674344453	9.00292699711436	9.10118069721875	9.04237564558173	9.10698664610687	8.60367645962601	8.51376610942671	8.6312614041441	8.63627551902879
chr2.29020340.29020436	9.0903597760596	9.16754838078958	9.05356244581747	9.10595539623633	9.38015668820528	9.45412517447176	9.35408193343682	9.31986919697987	9.18050551608628	9.26140189733831	9.30168348023733	9.22031435968231	9.30101049074361	9.23193047241067	9.4351904099463	9.33940804381697
chr2.29241392.29241552	8.95680559645569	8.97615594762303	8.85779279573858	8.98828278084082	9.29067293179168	9.28500398258329	9.3509430854357	9.25684490402262	8.85234088088369	8.94275679964456	8.76728002057087	8.75745252677679	8.44623501343943	8.41737878990422	8.55342486855095	8.40553800621677
chr2.29425951.29426178	8.50242751034403	8.48932720362053	8.43033724150061	8.57510908665185	9.69214307577362	9.6735570722424	9.57686627118313	9.78208013796887	8.54639249111618	8.46455084706164	8.47371808243593	8.51202310532818	8.52121861478567	8.58192539795241	8.63983747076925	8.40553800621677
chr3.820873.820955	8.74573768918809	8.85066777580312	8.86892810230678	8.73364463084853	9.0179375772714	9.09633687120855	8.87837960027111	8.99739667571536	8.85234088088369	8.75786799463012	8.83374871405779	8.8622206852205	8.92606582390931	8.87092668599574	8.79371005303019	8.75022669823389
chr3.898615.899219	10.8912325906706	10.9362344037143	10.877545816196	11.017319330993	9.99164227233833	9.97347193610482	9.96764265699177	9.8457951181989	10.8295374487016	11.013844878066	10.7939962686211	10.868806415964	10.2225078868168	9.9310581264604	9.93724125389426	9.95480273441369
chr3.921053.921169	8.63988861188283	8.7186328012962	8.60545721206259	8.49078786600056	8.63767515038498	8.66919533587706	8.56414168954322	8.59523681027593	8.4430647797376	8.39562787235112	8.47371808243593	8.46210375812412	9.21262995123028	9.33717120762099	9.44988071103041	9.40182385237766
chr3.921296.921372	8.7235472928748	8.79679948642463	8.79212437111244	8.74540866836208	8.92782579320835	8.92894430918847	8.69603006308171	8.83985605251473	8.39089281282688	8.39562787235112	8.38548987127251	8.26480174492026	8.94968510961118	8.81878422515185	9.00456977926338	9.07506234787089
chr3.2056380.2056831	10.5202234186739	10.4586049070281	10.3602060427165	10.4724420395634	9.8203379009223	9.80837484117902	9.95346388124395	9.97503424081513	10.3857535463425	10.4005675817739	10.3649557199247	10.3515714102116	9.55826345094433	9.43146900387324	9.49499904043037	9.55010150316154
chr3.2321397.2321482	9.09843465590455	9.06819187541113	9.01530570877141	8.97687667372959	8.7841330582459	8.72861598441836	8.84795029520998	8.88446461697909	8.96031566928748	8.95879087494203	8.96694054581268	8.96970601430479	8.77563796702396	8.90711494730277	8.92976092094598	8.85794554705185
chr3.2402012.2402107	9.02678036224315	9.0094195046173	9.04523810898425	8.92913755591361	8.9576498498887	8.8659403043678	8.82886058709314	8.93911168919788	8.93791711399423	9.06138690450416	9.0814907670153	9.15250480377001	8.80627655383602	8.71238857307847	8.96603738696778	8.95738361663416
chr3.2494767.2495122	9.9911202358952	10.1006176058901	9.96402823177964	10.1347163644819	10.0296968299637	9.79008144468489	9.99550541150661	9.92562233335318	9.9641491587059	10.0459976656588	10.0830371112343	10.0438489346086	9.56383941819267	9.48954277312308	9.56451670303204	9.56802012015972
chr3.2726312.2726409	9.0399549206082	9.04114094085086	8.89585874299015	8.90812325554036	9.23565712185323	9.2109714872513	9.10964848389474	9.1888288689848	9.1170668997827	9.09143062409768	9.01968213845141	8.99576988327331	9.07608540520379	9.0577006430787	9.10522716971615	9.11646692353666
chr3.3626703.3627209	10.2804070446576	10.284990122512	10.3613823036042	10.3004408653647	10.2466877786455	10.227045228416	10.1655401852664	10.1693298686355	10.3099689421789	10.2906163306924	10.2031786272768	10.2577874389811	9.66451137980643	9.59903084779545	9.65183084474709	9.74740743424011
chr3.3718944.3719083	8.53040060880441	8.39451873978851	8.55120441413959	8.43331829674231	9.18750669208025	9.25755007515084	9.11798539157417	9.31189862909656	8.53198444471683	8.43365902513916	8.47371808243593	8.43158946182744	8.61551314201712	8.48047795026944	8.65641425908499	8.53400730189734
chr3.3758503.3758655	9.10642372006656	9.25063163316868	9.19637303143218	9.13726306360933	8.94786369436463	8.88963294235865	8.9129054427076	8.94776653563169	9.22788951693513	9.11080625466349	9.11053990724023	9.14955162810306	8.8626573666181	8.85194510787689	8.95267445009377	8.97994616505675
chr3.3880663.3880727	8.94187090996741	8.91664037895634	8.99760205971745	9.10914441403133	8.6186383932739	8.65048985416655	8.71281518188396	8.6615524745905	8.78207873980484	8.73458538856858	8.71468206726172	8.77380394175314	8.69851511474929	8.62722332293943	8.70948061600312	8.63627551902879
chr3.3949487.3949999	9.47119072625061	9.52616574871348	9.43272415328773	9.43864513426429	9.33651476420774	9.39311033290199	9.4436691016188	9.35870326311857	10.0579286941654	10.0892457383585	10.158557037832	10.1200981741689	9.45846265663107	9.48954277312308	9.5359399836072	9.48718966899969
chr3.4088946.4089172	9.40067570889786	9.53788650025726	9.16483636335091	9.29824473411488	9.23565712185323	9.28500398258329	9.12212001615146	9.02089519502111	9.27274539888069	9.2977140965952	9.28209605894083	9.30542745105427	8.62695583528839	8.61645638575028	8.75024385407397	8.56838694903844
chr3.4218640.4219004	9.70421851692058	9.84178515743752	9.70010280407789	9.62461610212832	9.44602513825855	9.36879567676204	9.42641360154344	9.43416373732084	9.92603165830092	9.9814165382705	9.87998717853471	9.92373282059039	8.61551314201712	8.61645638575028	8.76306566648531	8.64496760558922
chr3.5455293.5455514	9.39219546756778	9.33357672951795	9.50639045445968	9.549579509073	9.57520396733286	9.72902972476086	9.85107967274151	9.77364687935488	9.04302138980255	9.20953256944118	9.21697735575358	9.24437450412403	8.74295397980854	8.49772261253616	8.74369928093671	8.61823619837605
chr3.6403530.6403592	8.73106557043305	8.79161575286277	8.67745937328705	8.76251500469954	8.99995762230851	9.06590735185126	9.00630601029096	9.02473482469542	8.91468990469253	8.80647375415966	8.80818230056219	8.65849070261333	8.94386281756763	8.98407962973351	9.00456977926338	9.00604474920027
chr3.7015999.7016085	8.97140140914655	8.9985132130184	8.83483293109078	8.82555023771383	9.02675462805789	9.16941222536441	8.87242257018054	8.90323468406788	8.98726617411219	8.90077398681297	8.89290776265891	8.93056020680193	8.88240677505476	8.87092668599574	8.99619681794848	8.85250320461551
chr3.7667988.7668157	9.35453435867104	9.42056129210884	9.31185222542568	9.2855079125814	9.11720983542997	9.12557958684952	9.12623252547976	9.03235126131223	9.4014613346689	9.43653261488857	9.34885383634518	9.34860939934584	8.75133886392324	8.79067438463463	8.79961945496482	8.66990129570827
chr3.7694051.7694479	10.340953808227	10.4964531516994	10.2445339931544	10.2641582175405	9.56818119251206	9.61268428958366	9.48004032025678	9.42239083530153	10.2248786586185	10.1804986096594	10.17890567515	10.3282703666282	8.67936382686925	8.63767317489812	8.83373074703925	8.69335129920796
chr3.7750880.7750970	9.01335240113322	9.11012593775833	8.97479814692491	8.99949748058793	8.70550502655698	8.65048985416655	8.61024428348922	8.70464009775628	9.03321166661184	9.03359421413653	9.17308278439244	9.03134416822979	8.55139056550662	8.49772261253616	8.58487774427506	8.59920480699729
chr3.7771588.7771687	9.0399549206082	9.04799985983469	9.1612548282112	9.15245551534397	8.85194819341004	8.85986099209609	8.96644836589777	8.91693565717786	9.02326313820145	8.96273757125781	8.94666632016674	8.99576988327331	8.90774140120766	9.07610463958775	9.05665659826266	8.91954177370757
chr3.7778463.7778561	9.15268507026135	9.18769694126341	9.20662001185085	9.11232009826508	8.73567448893155	8.66919533587706	8.73684079615397	8.69776500411279	9.13878748199466	9.18669163845365	9.0814907670153	9.20111112584208	8.53672831959401	8.46171678406902	8.58487774427506	8.50837138819455
chr3.8868145.8868300	9.12215405351424	9.30430609316458	9.28748853024315	9.30328858306286	8.89110828132917	8.75927982296413	8.88427597101244	8.85007959118899	8.99774702637722	9.08155153770332	9.10235409354311	9.12551665594599	8.98355675062199	8.86466999539912	9.09429738506818	8.94345795831868
chr3.8868413.8868479	8.96657247001167	9.04799985983469	8.94634429241425	9.03560417379901	8.76396393476866	8.60997600290654	8.72096907641113	8.74376030215144	8.92641249322235	8.94275679964456	8.9203756947073	8.93056020680193	8.75957642090967	8.74529379049891	8.87098979598579	8.75022669823389
chr3.8868614.8868942	9.54431948581601	9.51430806731642	9.56812802389339	9.647896484029	9.30312907637813	9.14180313742837	9.22267224359556	9.13794504060528	9.36602409920838	9.45172630316491	9.42247766029416	9.47349271306136	9.24050614581747	9.2861261514063	9.28574647623825	9.26326999272506
chr3.9459682.9459760	8.38371531319997	8.41456922924554	8.4674850026076	8.46414796646332	8.63767515038498	8.55121765545286	8.53814188778908	8.47113901321198	8.48305920307491	8.43365902513916	8.43543083611884	8.43158946182744	9.12731529099008	9.19377394944268	9.05665659826266	9.10910618306105
chr3.9610348.9611425	11.6405848507181	11.6175205939839	11.6817552617316	11.6033507796861	11.5561992649451	11.5321314387115	11.5025689830173	11.5720762748361	11.5406352510464	11.5722515257272	11.635587868367	11.5789637701673	10.8870214865072	10.8099221657545	10.7752848165716	10.9227531262589
chr3.9731338.9731767	10.0312183481946	10.0474472904675	10.0854625036248	10.1159262964847	9.66461965059559	9.5142047556756	9.58433050101579	9.67640448263446	9.85825712171583	9.89188134100404	10.0240053057499	9.99493301496682	9.69688647049764	9.81013552863863	9.80783172372846	9.69742827655238
chr3.9776688.9776881	9.31834823320831	9.33117346528301	9.3414039435132	9.28807003461784	8.99995762230851	8.85986099209609	8.84795029520998	8.985334989225	9.23932632374818	9.2797463464876	9.16172812677577	9.24962978182518	8.93205464101406	8.85194510787689	8.9481576489008	8.93400125879198
chr3.10098199.10098277	8.62074001364934	8.63834430672341	8.65206615551736	8.58406933714987	8.77077999539599	8.6870524487925	8.72096907641113	8.73747271184411	8.6624041310488	8.61831687818537	8.66392171414265	8.65143916228495	9.06147913405754	9.13716102608495	9.14744706038816	9.21287193105211
chr3.10240346.10240440	9.00425280003573	8.94907376672211	9.0576886753214	9.04608194646511	8.99078610376202	9.11733835272292	9.08839532551757	9.04362348255321	9.06697187758427	9.0228839758543	9.06002141467212	9.08799217694823	8.39313668146982	8.44095521414983	8.50507360322785	8.46375411617819
chr3.10519144.10519582	10.0776504517862	9.99314123227861	10.0022261471717	10.0058125703742	9.96063736442525	10.02654861805	10.0006584268184	10.0942297588437	9.91825862890662	10.0782698415788	9.91094511641946	9.89205642764335	8.86931638972065	8.89529724615546	9.00456977926338	8.78250610589313
chr3.11083412.11083582	9.18926440226198	9.08134853043069	9.2431496905667	9.23804936744662	9.0134865970678	8.99108109628876	9.13439246365283	9.02855340812044	9.18456027459376	9.24805622183395	9.24500272305415	9.32246653050879	8.79878898190023	8.93008068141658	9.01693961180581	8.97549543529281
chr3.11644068.11644138	9.08628935877799	9.29683636439313	9.28439533028068	9.24345377974562	9.00900663366289	8.93435949099449	9.05757959009213	9.12802821878599	9.12582855315955	9.08815216007413	9.21340749845649	9.12245927674719	8.9379864726031	9.01447428379746	9.19722864712523	9.07892285314144
chr3.11945584.11945708	8.68386886689948	8.85530923195942	8.66071618224912	8.70914971353456	8.67303856387887	8.71246836237222	8.66950908928363	8.59523681027593	9.22404251816138	9.26668282673437	9.19532385227728	9.3876049433691	8.65925720146738	8.59384581328258	8.89618546995979	8.66176839084879
chr3.11945795.11945879	8.4706497366788	8.74805932438423	8.53904881342457	8.54649650671126	8.66449827611297	8.58777849170571	8.66950908928363	8.55635907685079	9.08097190425126	9.08155153770332	9.00097723526083	9.14955162810306	8.55139056550662	8.59384581328258	8.75669814517449	8.56838694903844
chr3.12043878.12044198	9.3633617303792	9.47166696705552	9.38401665838474	9.45160248820613	8.95277547223672	8.77389440671195	8.95609545914879	8.8985975438348	9.74394607378297	9.69567409959367	9.71128285408793	9.70439829649546	8.42195342092329	8.59384581328258	8.59468646433519	8.55738216443857
chr3.12584260.12584385	9.19638590325962	9.26889275956741	9.15404302599526	9.28293829848541	9.26198363116509	9.23637034814833	9.37576037855976	9.37129132943841	9.20058060104313	9.22625907310324	9.33651336080689	9.1927425377992	8.50469712018005	8.51376610942671	8.59468646433519	8.42728853107971
chr3.12889691.12889874	9.15641920805171	9.09747205883565	9.09771767905073	9.10595539623633	9.42997780322756	9.43994438175503	9.37881644523081	9.41286748184108	9.27999974316545	9.21793770241265	9.22407161733875	9.21487284547743	8.9944709165665	8.91870545480724	8.90596981299505	9.05941335444164
chr3.13043839.13043928	8.86120007194046	8.84126661303444	8.9414767750869	8.93734705491549	8.84024176188924	8.93435949099449	8.89589353622459	8.81881306780178	9.22788951693513	9.23994778170638	9.16172812677577	9.23109249340492	9.11368379224109	9.0851362170419	9.03309592185512	9.03118120599265
chr3.13178958.13179038	8.98567902001222	8.89546327060488	8.94634429241425	9.03560417379901	8.77077999539599	8.75180151019829	8.88427597101244	8.78557619374446	8.94359117051911	9.06817043234273	9.04237564558173	9.06520039229483	8.77563796702396	8.73728973047786	8.86581623679144	8.85250320461551
chr3.13630394.13630491	9.13374388216056	9.04114094085086	9.01530570877141	9.09306287199108	8.80351659244436	8.79503142227636	8.78848891788259	8.69077559799475	8.99252704266455	9.10440283698405	9.06868497977706	8.97349288486853	8.8626573666181	8.97887738245296	8.87611704921957	8.88440116259502
chr3.14178311.14178772	10.3833743284474	10.3516432522983	10.3742510862997	10.5242262119087	10.4808883555292	10.5075196725841	10.56184893775	10.5607841522334	8.81837973850238	8.7100421128935	8.67283314075689	8.62944744902195	8.76767389887524	8.82558140004805	8.78167949886114	8.72974159470982
chr3.14457488.14457585	9.13756897542126	9.21838802091378	9.10160438309006	9.146413754795	8.8577101049768	8.82191480288907	8.89589353622459	8.93473928822097	9.09923588148717	9.03359421413653	9.10235409354311	9.10385400513304	8.90150819318272	8.90711494730277	9.04888922455915	8.97994616505675
chr3.14486781.14486898	8.85540517562323	8.89975887389254	8.9266438166844	8.83047214008519	9.08961533187786	9.18856557372088	9.10544552361893	9.10780331853875	9.01317023427195	9.01565116153833	8.99142842502347	8.99576988327331	9.12279827912438	9.10287703653927	9.10160150274752	9.05544781526587
chr3.15484877.15485243	9.22427280459101	9.16754838078958	9.22008836762861	9.1554591483731	9.71285242141681	9.80635672395867	9.75364973073142	9.77871440117	8.65239749961308	8.55693873240934	8.65480143133127	8.50054421293996	8.78347477846558	8.78339788435366	8.82819589845815	8.80689245052444
chr3.16921543.16921860	8.54332499295256	8.59066584887417	8.51293526643403	8.5927810213691	9.0179375772714	9.01533975642498	9.22267224359556	8.90323468406788	8.54639249111618	8.56648531352559	8.62602739411034	8.65849070261333	10.0505725604982	10.0961751468028	10.000653103794	10.1960994281677
chr3.18630339.18630436	8.86693609236181	8.94907376672211	9.03256600723908	9.146413754795	8.88018883139959	8.97609473550566	8.87242257018054	8.93911168919788	9.03321166661184	8.92630529226396	8.96694054581268	8.8844381647109	8.82811511432505	8.78339788435366	8.89618546995979	8.78871386452173
chr3.18879382.18879470	8.92657431098717	9.11012593775833	9.05356244581747	9.09953674258897	8.95277547223672	8.88379986021566	9.07972192351344	8.985334989225	8.94921479836064	8.95082416186778	8.92572340210794	8.93458539235858	8.55139056550662	8.46171678406902	8.58487774427506	8.44644352922471
chr3.19099480.19099572	8.97619500924496	8.91246395451828	8.75240684644286	8.85443479651354	9.07747066165671	9.12147001828471	8.91847134454003	9.02473482469542	9.00292699711436	8.90940426865993	8.90404581227659	8.9016216916407	9.09980423542674	9.03881488943429	8.93902653627731	8.90970955321726
chr3.19136914.19137421	10.0406473828832	10.3072600992806	10.0913004146889	10.0884051018793	8.84612602343184	8.77389440671195	8.82886058709314	8.88446461697909	10.1270955342409	10.2193738973283	10.046679151393	10.294520534406	8.87589870626592	8.82558140004805	9.04497370890178	8.76985187110844
chr3.19223756.19224029	9.50715871824737	9.4335921673891	9.50639045445968	9.59710406014824	9.1803924176106	9.12557958684952	9.38489879746261	9.44347983129911	9.28360447300337	9.31781255744065	9.55234271193946	9.58246005949424	9.34032790830264	9.32047695051448	9.4571435756177	9.39919494904341
chr3.19312462.19312659	9.2933910110004	9.3239251823762	9.25605182016558	9.21885708360406	9.09760306650931	9.09633687120855	9.0620622474866	9.03988600175683	9.31540177539929	9.38021805317516	9.25527822428129	9.18428745848253	8.92001845297196	8.95222798622643	9.09795831879801	9.0865838347576
chr3.19587635.19587723	9.00425280003573	9.20735911586714	9.23662469901765	9.18488999982808	8.97678869664406	8.88379986021566	9.15837309443716	9.04362348255321	8.91468990469253	9.09794472450172	9.16172812677577	9.09119153729424	9.05157568460649	9.01941095491148	9.05278341542869	9.0102982839827
chr3.19800871.19800943	8.84363164731392	8.87350188554158	8.84643223824367	8.79501193205079	8.98615293874693	8.99108109628876	9.01112631665452	8.95205011834018	8.69098217469047	8.86493253044176	8.76728002057087	8.82473455696283	9.14071041928702	9.00449330086197	9.12310054910788	9.10539891915707
chr3.20222628.20222746	9.12603668000879	9.10382548443615	9.07797506001756	9.05298243622511	8.89649291517827	9.09206548296751	8.98167604283913	8.90323468406788	8.78954902703272	8.91367357842437	9.00570160799342	8.84379717918609	8.80627655383602	8.80492066557035	8.92976092094598	8.90970955321726
chr3.21344637.21344736	8.90557081264982	9.02369652839944	9.0282908295985	9.19636882868238	8.8577101049768	8.76664244671537	9.05757959009213	8.88921334507997	8.90874314802248	8.98971724953199	8.96694054581268	9.0278679503351	8.92606582390931	8.90123528373162	9.14401515198066	8.9887589749416
chr3.21501887.21502021	9.17118294362688	9.17335663890993	9.27504970813024	9.34023906602042	8.98148734989538	8.95033044068996	8.99656184079805	9.09401475410072	9.151534804418	9.22349445281508	9.27878867870534	9.24437450412403	9.03134718211721	9.00449330086197	9.19076558932938	9.04341805802418
chr3.21771928.21772277	9.75332919462323	9.80597538035218	9.81601228026921	9.78427764333143	9.49011274033646	9.44279712722403	9.41473576413136	9.36627658945485	8.83900994685754	8.74051681912504	8.78814826590238	8.71691379738422	8.87589870626592	9.01941095491148	8.8392095574673	8.92439926086463
chr3.21772397.21773302	10.819237968831	10.7261650963983	10.693119825734	10.6990027261711	10.3903487360314	10.4596325356774	10.432200112559	10.5544893413981	9.25061112927255	9.21514540916268	9.21340749845649	9.1927425377992	10.1495671118601	10.1108698877147	10.0094441415434	9.98273809795597
